代码,现价,涨跌幅,涨停,成交额,换手率,振幅,最高,最低,今开,昨收,量比,近5日涨幅,近20日最高,近10日最高,近150日最高,涨停价,近10日涨停,前日涨停,首板涨停,连板天数,一字板涨停
000751,5.34,1.52,0,360729086.66666675,0.0,3.8,5.48,5.28,5.46,5.26,1.0,-9.18,7.79,6.55,7.81,5.79,0,0,0,0,0
000758,6.5,1.56,0,357481850.0,0.0,2.5,6.62,6.46,6.56,6.4,1.0,-8.45,9.15,7.92,9.53,7.04,0,0,0,0,0
000779,9.0,2.86,0,60700208.33333333,0.0,3.31,9.02,8.73,8.75,8.75,1.0,-5.06,10.96,9.85,10.96,9.62,0,0,0,0,0
000790,3.94,1.55,0,71128426.0,0.0,2.06,3.98,3.9,3.97,3.88,1.0,-5.97,4.27,4.27,4.79,4.27,0,0,0,0,0
000833,24.2,-1.06,0,816096144.6666665,0.0,3.97,24.77,23.8,24.52,24.46,1.0,-7.67,30.13,30.13,30.13,26.91,1,0,0,0,0
000823,13.46,1.58,0,404207615.0,0.0,2.94,13.7,13.31,13.49,13.25,1.0,-16.5,16.6,16.13,16.6,14.58,0,0,0,0,0
000762,27.23,1.95,0,691156986.6666666,0.0,3.97,27.68,26.62,27.24,26.71,1.0,-0.91,31.77,30.76,32.59,29.38,0,0,0,0,0
000837,10.64,1.92,0,151494064.6666667,0.0,2.01,10.69,10.48,10.48,10.44,1.0,-9.29,13.11,13.11,13.7,11.48,0,0,0,0,0
000807,28.031,2.19,0,1477217020.9,0.0,2.66,28.621,27.891,28.361,27.431,1.0,-8.28,36.12,36.12,37.85,30.17,0,0,0,0,0
000878,18.4,1.38,0,1307944450.0,0.0,2.75,18.8,18.3,18.57,18.15,1.0,-9.14,26.78,23.36,29.24,19.96,0,0,0,0,0
000792,36.77,0.99,0,3932098504.0,0.0,4.17,37.37,35.85,37.3,36.41,1.0,3.29,40.9,40.9,40.9,40.05,0,0,0,0,0
000811,18.72,3.37,0,619076015.9999999,0.0,4.53,19.13,18.31,18.45,18.11,1.0,-0.43,22.08,21.43,22.08,19.92,1,1,0,0,0
000901,21.95,1.86,0,384025550.0,0.0,2.09,22.04,21.59,21.66,21.55,1.0,-6.91,28.2,25.47,35.4,23.71,0,0,0,0,0
000938,26.275,2.5,0,2779067213.833333,0.0,4.02,26.635,25.605,25.625,25.635,1.0,0.15,27.68,27.68,28.23,28.2,0,0,0,0,0
000973,17.018,3.09,0,1257167049.4666667,0.0,8.66,17.428,15.998,16.538,16.508,1.0,7.65,17.79,17.79,17.79,18.16,0,0,0,0,0
000975,26.95,3.14,0,1078153049.3333335,0.0,5.24,28.12,26.75,27.4,26.13,1.0,-13.12,33.46,33.37,41.81,28.74,0,0,0,0,0
000933,28.716,1.16,0,2009726569.1999998,0.0,3.49,29.556,28.566,29.196,28.386,1.0,-10.36,38.69,38.69,38.69,31.22,0,0,0,0,0
000960,31.79,2.35,0,2050097391.9999998,0.0,3.9,32.75,31.54,32.43,31.06,1.0,-8.6,48.55,40.39,48.55,34.17,0,0,0,0,0
000988,115.492,3.35,0,11966447124.8,0.0,4.42,118.192,113.252,113.412,111.752,1.0,0.84,141.16,141.16,141.16,122.93,0,0,0,0,0
000818,22.31,3.96,0,753088673.3333334,0.0,5.96,22.76,21.48,21.48,21.46,1.0,-7.5,25.9,25.68,25.9,23.61,0,0,0,0,0
001212,50.5,2.58,0,256183431.33333334,0.0,6.6,51.88,48.63,48.82,49.23,1.0,-5.08,58.25,58.25,58.25,54.15,0,0,0,0,0
001223,34.711,2.04,0,19590886.799999997,0.0,3.28,35.204,34.089,34.089,34.018,1.0,-3.19,40.45,39.6,45.2,37.42,0,0,0,0,0
001203,40.85,1.47,0,1721287098.0,0.0,3.6,41.47,40.02,40.45,40.26,1.0,15.1,43.82,41.5,43.82,44.29,1,1,0,0,0
000887,17.99,3.04,0,345830324.0,0.0,2.46,18.01,17.58,17.63,17.46,1.0,-5.61,21.81,19.99,24.1,19.21,0,0,0,0,0
000983,7.13,-2.99,0,1371750786.0,0.0,3.54,7.23,6.97,7.2,7.35,1.0,3.03,7.7,7.62,7.7,8.09,0,0,0,0,0
001257,32.72,-2.5,0,2926550879.9999995,0.0,15.02,36.92,31.88,35.0,33.56,1.0,42.7,33.56,33.56,33.56,36.92,1,1,0,0,0
001306,67.39,2.73,0,41425579.99999999,0.0,3.37,67.86,65.65,65.66,65.6,1.0,-4.9,85.69,76.98,93.48,72.16,0,0,0,0,0
001301,75.6,1.12,0,375004410.6666666,0.0,3.37,76.18,73.66,75.18,74.76,1.0,-6.1,89.0,89.0,109.7,82.24,0,0,0,0,0
000923,17.87,1.59,0,292263261.3333334,0.0,2.22,18.18,17.79,18.14,17.59,1.0,-9.29,24.39,21.14,26.38,19.35,0,0,0,0,0
001389,106.47,3.49,0,847805370.6666667,0.0,4.03,109.6,105.45,105.75,102.88,1.0,-11.04,127.88,127.88,127.88,113.17,1,0,0,0,0
002006,17.91,1.47,0,140241457.3333333,0.0,1.7,17.99,17.69,17.69,17.65,1.0,-8.48,21.2,21.2,25.05,19.41,0,0,0,0,0
000967,9.0,4.29,0,697221954.9999999,0.0,8.46,9.44,8.71,8.71,8.63,1.0,2.74,9.7,9.7,9.7,9.49,0,0,0,0,0
001270,100.96,0.83,0,532362354.9999999,0.0,4.64,104.05,99.4,101.82,100.13,1.0,-9.58,143.71,126.24,167.17,110.14,0,0,0,0,0
001379,21.3,2.16,0,41436149.99999999,0.0,1.97,21.38,20.97,21.0,20.85,1.0,-7.15,24.9,24.42,26.75,22.94,0,0,0,0,0
002004,4.791,3.01,0,133905981.60000001,0.0,4.09,4.841,4.651,4.671,4.651,1.0,-7.17,5.49,5.49,5.83,5.12,0,0,0,0,0
002009,24.47,3.12,0,720531225.6666666,0.0,3.46,24.57,23.75,23.75,23.73,1.0,-5.23,34.94,28.38,38.0,26.1,0,0,0,0,0
002029,10.12,3.27,0,129156568.0,0.0,3.06,10.15,9.85,9.94,9.8,1.0,-2.41,11.49,10.73,14.85,10.78,0,0,0,0,0
001359,71.55,3.5,0,75631262.66666666,0.0,4.34,72.71,69.71,70.03,69.13,1.0,-5.41,85.44,80.75,85.44,76.04,0,0,0,0,0
001339,64.06,2.4,0,368226607.99999994,0.0,3.63,65.56,63.29,63.32,62.56,1.0,-9.13,80.0,78.84,80.0,68.82,0,0,0,0,0
002031,6.66,3.42,0,416624340.00000006,0.0,6.52,6.78,6.36,6.4,6.44,1.0,-9.02,7.83,7.6,8.82,7.08,0,0,0,0,0
002046,43.814,0.07,0,430544313.99999994,0.0,3.27,44.954,43.524,44.074,43.784,1.0,-8.31,55.32,54.4,55.32,48.16,0,0,0,0,0
002028,212.86,3.83,0,1876625850.0,0.0,3.59,215.7,208.34,209.99,205.0,1.0,-3.08,239.12,226.82,239.12,225.5,0,0,0,0,0
002025,65.08,-2.92,0,2602429710.0000005,0.0,5.64,68.5,64.72,67.0,67.04,1.0,8.14,68.93,68.93,72.33,73.74,0,0,0,0,0
002042,4.209,4.47,0,242197298.6666667,0.0,5.21,4.229,4.019,4.029,4.029,1.0,-7.27,4.79,4.79,5.01,4.43,0,0,0,0,0
002079,9.68,0.31,0,223980473.99999997,0.0,1.97,9.79,9.6,9.65,9.65,1.0,-5.84,11.53,10.77,12.3,10.62,0,0,0,0,0
002074,37.2,0.16,0,1383954056.0,0.0,2.75,37.72,36.7,37.01,37.14,1.0,0.51,39.66,39.66,45.07,40.85,0,0,0,0,0
002049,68.98,2.34,0,849159336.6666665,0.0,2.27,69.35,67.82,67.9,67.4,1.0,-7.53,80.51,76.34,91.99,74.14,0,0,0,0,0
002068,8.54,1.07,0,169148863.99999997,0.0,4.02,8.62,8.28,8.4,8.45,1.0,-11.13,11.03,11.03,11.5,9.29,0,0,0,0,0
002080,40.756,2.23,0,1493098230.3999999,0.0,4.21,42.146,40.466,40.566,39.866,1.0,-6.47,53.14,47.14,53.14,43.85,0,0,0,0,0
002050,43.49,2.16,0,3619262313.3333335,0.0,2.91,43.94,42.7,42.87,42.57,1.0,-6.29,52.8,48.97,60.77,46.83,0,0,0,0,0
002083,10.873,1.87,0,674174511.9666666,0.0,3.19,10.963,10.623,10.813,10.673,1.0,2.45,12.0,11.62,14.46,11.74,1,1,0,0,0
002106,11.09,2.02,0,154294742.00000003,0.0,2.85,11.2,10.89,10.89,10.87,1.0,-10.42,12.83,12.83,12.83,11.96,0,0,0,0,0
002108,4.56,2.01,0,169341839.33333334,0.0,2.46,4.56,4.45,4.48,4.47,1.0,-5.59,5.22,5.22,5.65,4.92,0,0,0,0,0
002112,24.21,2.24,0,1237218039.3333333,0.0,4.73,24.57,23.45,23.45,23.68,1.0,0.21,28.55,27.65,28.55,26.05,0,0,0,0,0
002121,8.49,0.35,0,348473048.00000006,0.0,2.72,8.63,8.4,8.47,8.46,1.0,-6.39,10.24,10.24,10.74,9.31,0,0,0,0,0
002091,8.87,1.37,0,225489988.99999997,0.0,2.29,8.9,8.7,8.75,8.75,1.0,-1.22,9.32,9.32,10.63,9.62,0,0,0,0,0
002129,9.64,-0.52,0,1148660744.0,0.0,2.48,9.82,9.58,9.69,9.69,1.0,-1.13,10.57,10.38,11.86,10.66,0,0,0,0,0
002081,3.22,1.58,0,79359228.0,0.0,3.15,3.25,3.15,3.17,3.17,1.0,-5.29,3.66,3.57,3.83,3.49,0,0,0,0,0
002115,12.02,2.21,0,391710059.99999994,0.0,2.38,12.1,11.82,11.82,11.76,1.0,-7.61,15.49,14.28,21.0,12.94,0,0,0,0,0
002125,13.095,1.24,0,319948267.3333333,0.0,3.02,13.195,12.805,12.945,12.935,1.0,-9.09,15.63,15.63,16.68,14.23,0,0,0,0,0
002150,38.95,5.44,0,2937712231.9999995,0.0,11.26,39.41,35.25,35.91,36.94,1.0,18.03,38.27,38.27,38.27,40.63,1,0,0,0,0
002167,12.23,1.66,0,349465739.6666666,0.0,2.0,12.36,12.12,12.31,12.03,1.0,-9.41,16.6,15.09,16.6,13.23,0,0,0,0,0
002202,28.31,2.65,0,5598373645.333333,0.0,3.44,28.78,27.83,27.85,27.58,1.0,-8.68,33.3,33.3,37.03,30.34,0,0,0,0,0
002176,9.34,1.74,0,481537518.00000006,0.0,3.27,9.45,9.15,9.28,9.18,1.0,-2.4,11.3,10.32,12.87,10.1,0,0,0,0,0
002155,28.63,2.29,0,2794716224.6666665,0.0,3.72,29.49,28.45,29.45,27.99,1.0,-8.21,43.37,36.76,43.37,30.79,0,0,0,0,0
002192,64.46,10.0,1,2436345072.0,0.0,3.17,64.46,62.6,63.0,58.6,1.0,15.73,60.23,60.22,68.88,64.46,1,1,0,2,0
002139,12.531,0.8,0,184398483.96666667,0.0,1.53,12.621,12.431,12.481,12.431,1.0,-2.19,13.39,13.06,14.58,13.67,0,0,0,0,0
002229,18.62,5.98,0,1807192005.6666667,0.0,8.48,19.3,17.81,17.81,17.57,1.0,5.56,18.69,18.69,18.69,19.33,0,0,0,0,0
002156,43.439,3.43,0,2651907652.633333,0.0,4.14,43.959,42.219,42.419,41.999,1.0,-8.2,52.9,48.58,59.12,46.2,0,0,0,0,0
002126,44.422,6.17,0,1144300428.2666667,0.0,6.88,45.062,42.182,42.332,41.842,1.0,-4.74,55.71,55.38,55.71,46.03,0,0,0,0,0
002263,3.36,3.07,0,148646385.66666666,0.0,4.6,3.38,3.23,3.26,3.26,1.0,-6.93,3.72,3.72,3.98,3.59,0,0,0,0,0
002290,60.79,5.91,0,344045575.0,0.0,5.51,61.56,58.4,58.58,57.4,1.0,-3.65,68.37,68.37,68.41,63.14,0,0,0,0,0
002185,12.638,2.6,0,1214387973.0666666,0.0,3.65,12.808,12.358,12.358,12.318,1.0,-9.13,15.33,14.4,15.98,13.55,0,0,0,0,0
002270,27.49,2.88,0,605383806.3333333,0.0,4.64,28.06,26.82,26.89,26.72,1.0,-7.97,37.8,37.44,37.8,29.39,0,0,0,0,0
002240,36.15,0.56,0,1746512996.666667,0.0,4.95,36.84,35.06,36.6,35.95,1.0,-4.94,46.18,42.2,46.18,39.55,0,0,0,0,0
002326,22.19,1.7,0,879130794.6666667,0.0,4.17,22.28,21.37,21.84,21.82,1.0,-7.15,26.5,24.69,33.0,24.0,0,0,0,0,0
002340,7.96,2.05,0,1326569388.0,0.0,2.44,8.02,7.83,7.88,7.8,1.0,-3.4,10.05,9.25,10.18,8.58,0,0,0,0,0
002324,14.816,2.49,0,278028756.0,0.0,2.84,14.926,14.516,14.516,14.456,1.0,-7.38,18.42,17.63,25.61,15.9,0,0,0,0,0
002353,99.613,1.33,0,2802865470.2999997,0.0,5.7,104.603,99.003,100.473,98.303,1.0,-2.44,129.29,117.1,129.29,108.13,0,0,0,0,0
002338,48.94,2.47,0,154841791.0,0.0,3.62,50.01,48.28,48.4,47.76,1.0,-4.06,57.11,53.59,68.93,52.54,0,0,0,0,0
002281,86.45,8.24,0,6436446150.666667,0.0,6.71,87.86,82.5,82.88,79.87,1.0,3.41,100.64,100.64,100.64,87.86,0,0,0,0,0
002371,464.2,4.55,0,4018055134.3333335,0.0,4.33,467.6,448.39,449.9,444.0,1.0,0.38,499.68,474.02,534.0,488.4,0,0,0,0,0
002378,32.13,-1.41,0,2632356342.0,0.0,4.57,33.19,31.7,32.76,32.59,1.0,-12.88,48.42,48.42,48.42,35.85,0,0,0,0,0
002409,82.41,4.79,0,1048213434.3333334,0.0,5.85,84.64,80.04,80.26,78.64,1.0,-9.17,99.22,93.34,100.63,86.5,0,0,0,0,0
002392,6.92,1.47,0,62731335.333333336,0.0,2.05,6.94,6.8,6.84,6.82,1.0,-6.86,8.48,7.87,9.14,7.5,0,0,0,0,0
002413,12.83,2.07,0,1203500232.0,0.0,2.15,12.86,12.59,12.59,12.57,1.0,-8.75,17.5,15.76,20.29,13.83,0,0,0,0,0
002402,29.671,3.27,0,780692995.8666668,0.0,3.03,29.781,28.911,28.911,28.731,1.0,-4.78,36.72,33.38,57.3,31.6,0,0,0,0,0
002254,10.58,2.22,0,191309771.3333333,0.0,3.67,10.73,10.35,10.41,10.35,1.0,-10.94,13.9,13.79,14.09,11.38,1,0,0,0,0
002428,48.43,8.44,0,6166297753.666667,0.0,5.19,49.13,46.81,48.0,44.66,1.0,18.85,49.0,49.0,49.0,49.13,1,1,0,0,0
002446,9.64,2.12,0,250296421.33333328,0.0,2.44,9.69,9.46,9.47,9.44,1.0,-7.49,11.66,11.57,14.67,10.38,0,0,0,0,0
002407,26.386,1.74,0,1410585510.6000001,0.0,3.01,26.446,25.666,25.686,25.936,1.0,-2.62,32.31,31.61,41.8,28.53,0,0,0,0,0
002432,62.215,4.8,0,2708967020.666667,0.0,8.37,64.075,59.105,59.535,59.365,1.0,6.41,66.0,66.0,66.0,65.3,1,0,0,0,0
002436,21.07,1.01,0,1053491082.0,0.0,2.44,21.49,20.98,21.02,20.86,1.0,-9.06,27.31,25.06,27.31,22.95,0,0,0,0,0
002384,108.21,0.64,0,8960273583.666666,0.0,6.75,115.01,107.75,113.9,107.52,1.0,0.77,120.5,120.5,120.5,118.27,0,0,0,0,0
002465,14.601,1.53,0,824242950.3000001,0.0,2.23,14.711,14.391,14.411,14.381,1.0,-7.54,18.89,17.71,26.56,15.82,0,0,0,0,0
002460,70.63,2.05,0,4444383888.666666,0.0,4.0,71.38,68.61,70.55,69.21,1.0,5.97,74.7,72.68,76.19,76.13,0,0,0,0,0
002471,7.96,0.76,0,800915712.0000001,0.0,3.54,8.14,7.86,7.98,7.9,1.0,-8.72,9.9,9.46,10.87,8.69,0,0,0,0,0
002466,53.46,3.54,0,2860257660.0,0.0,3.91,53.98,51.96,52.66,51.63,1.0,4.52,57.63,55.94,66.65,56.79,0,0,0,0,0
002478,11.06,1.56,0,442336738.6666667,0.0,4.96,11.47,10.93,11.12,10.89,1.0,-5.71,13.87,13.1,13.87,11.98,0,0,0,0,0
002497,21.92,-0.14,0,973220252.3333334,0.0,4.69,22.65,21.62,22.2,21.95,1.0,-5.64,29.65,25.77,29.65,24.14,0,0,0,0,0
002453,5.47,0.18,0,54935243.99999999,0.0,1.65,5.5,5.41,5.48,5.46,1.0,-9.44,6.54,6.48,8.47,6.01,0,0,0,0,0
002491,11.4,10.04,1,464549978.6666666,0.0,4.25,11.4,10.96,11.08,10.36,1.0,7.75,13.19,12.56,13.19,11.4,1,1,0,2,0
002543,9.191,3.84,0,221977365.4333334,0.0,7.0,9.311,8.691,8.841,8.851,1.0,1.77,9.62,9.62,11.74,9.74,1,0,0,0,0
002077,17.03,2.53,0,707876278.6666667,0.0,2.71,17.05,16.6,16.7,16.61,1.0,-0.41,17.42,17.42,20.39,18.27,0,0,0,0,0
002552,16.23,3.18,0,138250751.33333334,0.0,5.09,16.7,15.9,16.3,15.73,1.0,-11.36,21.59,20.28,22.87,17.3,0,0,0,0,0
002549,17.92,0.06,0,520461447.66666675,0.0,3.85,18.14,17.45,17.58,17.91,1.0,-0.44,22.55,21.25,25.35,19.7,0,0,0,0,0
002472,36.67,0.6,0,519927055.0,0.0,2.19,37.3,36.5,36.5,36.45,1.0,-5.61,42.89,39.83,49.47,40.1,0,0,0,0,0
002463,82.02,0.28,0,7525738705.333334,0.0,4.44,84.89,81.26,82.8,81.79,1.0,-9.37,93.46,93.46,93.46,89.97,0,0,0,0,0
002579,12.09,1.43,0,404304997.3333333,0.0,2.68,12.33,12.01,12.17,11.92,1.0,-2.66,12.88,12.88,13.45,13.11,0,0,0,0,0
002575,8.8,2.33,0,935679360.0000001,0.0,5.12,9.02,8.58,8.58,8.6,1.0,1.15,9.59,9.59,9.59,9.46,0,0,0,0,0
002527,13.76,1.18,0,83885247.33333334,0.0,1.54,13.81,13.6,13.61,13.6,1.0,-6.84,16.55,15.44,18.58,14.96,0,0,0,0,0
002519,8.23,3.91,0,1149626939.9999998,0.0,5.56,8.32,7.88,7.91,7.92,1.0,0.73,10.88,9.15,12.62,8.71,1,1,0,0,0
002553,24.08,3.21,0,224972366.66666666,0.0,4.37,24.22,23.2,23.3,23.33,1.0,-0.45,28.52,26.45,30.9,25.66,0,0,0,0,0
002602,16.26,2.14,0,1327152162.0,0.0,2.64,16.37,15.95,16.02,15.92,1.0,-4.24,18.91,18.0,20.82,17.51,0,0,0,0,0
002594,106.6,-0.04,0,7058265803.333333,0.0,2.23,107.66,105.28,106.72,106.64,1.0,4.83,111.82,111.82,111.82,117.3,0,0,0,0,0
002583,9.98,1.63,0,170054051.99999997,0.0,2.04,10.05,9.85,9.89,9.82,1.0,-8.61,11.67,11.42,12.45,10.8,0,0,0,0,0
002601,17.43,1.04,0,389859936.0,0.0,3.07,17.77,17.24,17.51,17.25,1.0,-8.84,23.79,20.63,23.79,18.98,0,0,0,0,0
002595,58.786,1.02,0,188350720.0,0.0,2.73,60.2,58.614,59.303,58.193,1.0,-3.37,69.31,65.71,69.31,64.01,0,0,0,0,0
002636,31.275,1.33,0,1524327330.0,0.0,7.39,32.865,30.585,31.135,30.865,1.0,-9.81,34.88,34.88,34.88,33.95,1,1,0,0,0
002647,9.62,3.22,0,141866805.3333333,0.0,4.4,9.73,9.32,9.37,9.32,1.0,4.57,10.65,9.96,10.65,10.25,0,0,0,0,0
002652,4.68,2.86,0,207050346.66666663,0.0,6.37,4.88,4.59,4.59,4.55,1.0,-10.0,6.14,6.14,6.14,5.0,1,0,0,0,0
002698,13.49,0.75,0,139890450.66666666,0.0,1.42,13.53,13.34,13.46,13.39,1.0,-9.04,16.53,15.42,18.97,14.73,0,0,0,0,0
002520,5.75,1.59,0,227974925.99999997,0.0,3.18,5.81,5.63,5.67,5.66,1.0,-12.48,7.21,7.21,7.21,6.23,0,0,0,0,0
002597,22.612,6.35,0,282470099.79999995,0.0,8.14,23.152,21.422,21.422,21.262,1.0,-3.66,29.03,25.85,29.03,23.39,0,0,0,0,0
002709,42.961,-0.46,0,3373349583.933334,0.0,3.92,43.571,41.881,43.491,43.161,1.0,-2.43,50.7,50.7,50.7,47.48,0,0,0,0,0
002632,12.47,2.55,0,336843750.0,0.0,4.52,12.79,12.24,12.24,12.16,1.0,-8.91,14.31,14.31,16.39,13.38,0,0,0,0,0
002685,6.98,0.29,0,324999466.3333334,0.0,2.44,7.03,6.86,6.9,6.96,1.0,-2.92,7.78,7.48,8.59,7.66,1,1,0,0,0
002738,63.82,2.51,0,2326905706.6666665,0.0,4.53,65.18,62.36,63.5,62.26,1.0,-12.17,93.9,80.1,100.36,68.49,0,0,0,0,0
002747,20.28,1.35,0,226989569.33333334,0.0,1.6,20.33,20.01,20.01,20.01,1.0,-6.59,24.46,22.75,26.47,22.01,0,0,0,0,0
002734,17.294,2.31,0,353655312.0,0.0,4.44,17.504,16.754,16.764,16.904,1.0,-14.23,22.34,22.34,22.34,18.59,0,0,0,0,0
002733,27.192,-0.37,0,920895175.8666667,0.0,4.25,27.782,26.622,27.022,27.292,1.0,1.95,29.89,29.89,29.89,30.02,1,0,0,0,0
002748,11.48,1.06,0,64549169.99999999,0.0,2.11,11.53,11.29,11.36,11.36,1.0,-6.21,13.76,13.28,15.74,12.5,0,0,0,0,0
002759,33.22,2.18,0,1348823150.6666665,0.0,3.84,33.28,32.03,32.35,32.51,1.0,-3.21,42.0,38.82,55.98,35.76,0,0,0,0,0
002741,18.0,1.58,0,198307800.66666666,0.0,2.2,18.16,17.77,17.84,17.72,1.0,-9.27,23.64,21.38,25.95,19.49,0,0,0,0,0
002765,10.11,1.4,0,98749108.33333334,0.0,2.01,10.17,9.97,10.0,9.97,1.0,-6.65,11.94,11.28,14.23,10.97,0,0,0,0,0
002725,15.292,3.1,0,141331510.13333333,0.0,3.3,15.482,14.992,15.082,14.832,1.0,-6.14,17.96,17.92,21.18,16.32,0,0,0,0,0
002681,5.4,0.56,0,152785974.0,0.0,1.68,5.46,5.37,5.37,5.37,1.0,-7.69,6.53,6.1,7.68,5.91,0,0,0,0,0
002792,39.905,3.05,0,891056603.9999999,0.0,3.43,40.705,39.375,40.115,38.725,1.0,-4.18,50.33,44.45,73.33,42.6,0,0,0,0,0
002782,23.58,7.92,0,383609108.3333334,0.0,9.02,24.0,22.03,22.03,21.85,1.0,-4.3,28.58,28.58,28.58,24.04,1,0,0,0,0
