代码,现价,涨跌幅,涨停,成交额,换手率,振幅,最高,最低,今开,昨收,量比,近5日涨幅,近20日最高,近10日最高,近150日最高,涨停价,近10日涨停,前日涨停,首板涨停,连板天数,一字板涨停
000570,5.548,-2.29,0,60990578.13333333,0.0,3.87,5.708,5.488,5.658,5.678,1.0,0.91,6.43,5.91,6.43,6.25,0,0,0,0,0
000510,14.12,-5.99,0,612876655.0,0.0,6.46,14.87,13.9,14.71,15.02,1.0,0.93,21.03,16.27,23.5,16.52,0,0,0,0,0
000534,38.37,-1.56,0,905799916.0,0.0,6.67,40.0,37.4,39.68,38.98,1.0,-5.07,49.14,42.9,49.14,42.88,1,1,0,0,0
000630,5.78,-2.53,0,1117305413.0,0.0,3.2,5.92,5.73,5.92,5.93,1.0,0.87,7.81,6.29,9.14,6.52,0,0,0,0,0
000636,18.62,-4.61,0,724333599.0000001,0.0,5.07,19.4,18.41,19.39,19.52,1.0,-4.17,24.57,22.93,27.5,21.47,0,0,0,0,0
000027,6.78,-1.74,0,407247551.0,0.0,3.91,7.04,6.77,6.9,6.9,1.0,-13.85,8.48,8.48,8.48,7.59,0,0,0,0,0
000603,38.53,-3.26,0,857101908.6666667,0.0,3.54,39.41,38.0,39.38,39.83,1.0,1.93,49.78,42.06,73.47,43.81,0,0,0,0,0
000678,13.06,0.69,0,374276896.0,0.0,4.16,13.12,12.58,12.69,12.97,1.0,12.98,13.4,13.4,16.74,14.27,1,0,0,0,0
000657,46.17,-5.52,0,2523994720.0,0.0,5.34,48.16,45.55,48.0,48.87,1.0,-2.0,69.2,53.46,71.5,53.76,0,0,0,0,0
000695,12.87,-1.08,0,387121066.6666666,0.0,8.53,13.87,12.76,13.0,13.01,1.0,-0.92,15.5,14.8,19.25,14.31,1,0,0,0,0
000733,44.88,-2.41,0,378094626.99999994,0.0,2.76,45.89,44.62,45.86,45.99,1.0,-1.49,54.55,48.74,59.87,50.59,0,0,0,0,0
000688,39.56,1.64,0,1193746418.0,0.0,7.43,40.8,37.91,39.11,38.92,1.0,0.53,43.3,43.3,43.3,42.81,1,0,0,0,0
000725,3.894,-1.52,0,1525401443.0000002,0.0,2.02,3.954,3.874,3.954,3.954,1.0,0.26,4.47,4.1,4.67,4.35,0,0,0,0,0
000758,6.5,-2.26,0,207417863.6666667,0.0,2.86,6.63,6.44,6.63,6.65,1.0,1.25,8.37,6.95,9.53,7.32,0,0,0,0,0
000762,31.26,9.99,1,1949361493.3333333,0.0,11.89,31.26,27.88,28.31,28.42,1.0,8.54,31.29,31.29,32.59,31.26,0,0,1,1,0
000685,10.87,-2.25,0,145729584.0,0.0,3.15,11.12,10.77,11.11,11.12,1.0,0.37,11.92,11.58,13.74,12.23,0,0,0,0,0
000737,13.16,-3.09,0,367051196.0,0.0,3.24,13.5,13.06,13.46,13.58,1.0,0.84,17.22,14.11,21.5,14.94,0,0,0,0,0
000790,4.24,0.71,0,97158752.0,0.0,2.85,4.3,4.18,4.19,4.21,1.0,8.72,4.27,4.25,4.79,4.63,0,0,0,0,0
000779,8.78,-1.68,0,51888499.99999999,0.0,2.91,8.96,8.7,8.93,8.93,1.0,-1.79,10.02,9.85,10.96,9.82,0,0,0,0,0
000807,32.291,2.7,0,2266766918.8666663,0.0,5.09,33.221,31.621,31.871,31.441,1.0,16.36,36.12,31.72,37.85,34.59,1,0,0,0,0
000751,5.19,-2.63,0,183096928.0,0.0,3.94,5.35,5.14,5.34,5.33,1.0,-0.19,7.13,5.78,7.81,5.86,0,0,0,0,0
000665,4.82,-2.82,0,66734604.0,0.0,3.23,4.96,4.8,4.95,4.96,1.0,-0.82,5.45,5.33,7.21,5.46,0,0,0,0,0
000811,16.84,-5.07,0,402578768.0,0.0,5.86,17.74,16.7,17.57,17.74,1.0,-6.86,21.45,19.13,22.08,19.51,1,0,0,0,0
000792,36.68,1.24,0,3168194483.666667,0.0,4.89,37.38,35.61,36.1,36.23,1.0,-0.46,40.9,39.98,40.9,39.85,0,0,0,0,0
000818,19.88,-6.36,0,686957961.6666666,0.0,6.26,21.15,19.82,21.06,21.23,1.0,-5.96,25.9,24.66,25.9,23.35,0,0,0,0,0
000823,12.53,-3.91,0,238814004.33333334,0.0,4.6,13.03,12.43,13.0,13.04,1.0,-3.02,16.13,16.0,16.6,14.34,0,0,0,0,0
000833,24.99,0.48,0,1083865753.0,0.0,6.59,26.28,24.64,25.38,24.87,1.0,2.04,30.13,28.1,30.13,27.36,0,0,0,0,0
000878,17.62,-3.66,0,735749568.3333334,0.0,4.21,18.24,17.47,18.19,18.29,1.0,-2.76,24.34,19.81,29.24,20.12,0,0,0,0,0
000837,10.41,-2.44,0,114667440.00000001,0.0,2.62,10.64,10.36,10.61,10.67,1.0,-1.51,13.11,11.59,13.7,11.74,0,0,0,0,0
000901,21.86,-1.97,0,376629925.3333333,0.0,4.53,22.67,21.66,22.4,22.3,1.0,0.69,25.95,23.37,35.4,24.53,0,0,0,0,0
000923,17.41,-2.3,0,174269399.33333334,0.0,3.54,17.9,17.27,17.89,17.82,1.0,-1.92,22.38,19.45,26.38,19.6,0,0,0,0,0
000973,17.578,-2.06,0,902523271.4666667,0.0,5.07,18.178,17.268,17.888,17.948,1.0,-4.72,19.74,19.74,19.74,19.74,0,0,0,0,0
000960,30.59,-5.24,0,1415337990.0,0.0,5.08,31.89,30.25,31.75,32.28,1.0,-0.84,43.34,34.04,48.55,35.51,0,0,0,0,0
000967,9.31,2.08,0,1312416638.0000002,0.0,7.57,9.7,9.01,9.03,9.12,1.0,4.02,9.7,9.44,9.7,10.03,0,0,0,0,0
000887,17.7,-2.96,0,273415280.3333333,0.0,2.8,18.14,17.63,18.13,18.24,1.0,-1.99,20.23,18.8,24.1,20.06,0,0,0,0,0
000938,24.135,-4.32,0,2077340683.3333333,0.0,4.48,25.085,23.955,24.985,25.225,1.0,-4.74,27.68,27.43,28.23,27.75,0,0,0,0,0
000983,6.67,0.6,0,490187698.0000001,0.0,1.96,6.74,6.61,6.64,6.63,1.0,-5.79,7.62,7.59,7.7,7.29,0,0,0,0,0
000975,29.3,-2.79,0,903223643.3333334,0.0,3.32,30.0,29.0,30.0,30.14,1.0,11.11,33.37,30.7,41.81,33.15,0,0,0,0,0
000988,100.092,-4.21,0,6040594599.6,0.0,5.29,105.152,99.622,103.802,104.492,1.0,-4.77,141.16,125.51,141.16,114.94,0,0,0,0,0
001203,40.71,2.85,0,1186809780.0,0.0,6.37,41.38,38.86,39.57,39.58,1.0,-0.22,44.8,44.8,44.8,43.54,1,0,0,0,0
001212,50.17,0.16,0,208003391.00000003,0.0,3.19,50.7,49.1,49.98,50.09,1.0,-0.67,58.25,53.12,58.25,55.1,0,0,0,0,0
001223,36.275,5.64,0,75966832.33333333,0.0,7.11,36.489,34.046,34.832,34.339,1.0,7.04,40.19,36.27,45.2,37.77,0,0,0,0,0
001257,24.78,0.2,0,1878750183.3333335,0.0,13.38,25.56,22.25,23.33,24.73,1.0,0.0,30.0,30.0,30.0,27.2,0,0,0,0,0
001270,113.31,-2.35,0,887425440.0,0.0,6.95,120.3,112.23,113.9,116.04,1.0,6.88,126.3,117.13,167.17,127.64,0,0,0,0,0
001339,58.98,-4.66,0,317739138.0,0.0,5.33,61.77,58.47,61.77,61.86,1.0,-3.8,80.0,73.63,80.0,68.05,0,0,0,0,0
001301,73.36,-1.66,0,454262081.3333334,0.0,4.42,74.48,71.18,74.33,74.6,1.0,-6.12,89.0,81.5,109.7,82.06,0,0,0,0,0
001306,67.06,-1.94,0,29901418.0,0.0,2.91,68.62,66.63,68.39,68.39,1.0,0.49,76.98,70.73,93.48,75.23,0,0,0,0,0
001359,71.79,-3.99,0,117062234.66666667,0.0,5.6,74.94,70.75,74.83,74.77,1.0,2.51,80.75,75.8,85.44,82.25,0,0,0,0,0
001379,20.85,-1.97,0,40318095.333333336,0.0,3.43,21.45,20.72,21.2,21.27,1.0,0.14,24.9,22.75,26.75,23.4,0,0,0,0,0
001389,115.79,-3.79,0,772659829.6666667,0.0,4.99,121.0,115.0,120.88,120.35,1.0,0.75,127.88,124.0,127.88,132.38,0,0,0,0,0
002004,5.071,-1.17,0,129363235.16666666,0.0,1.95,5.141,5.041,5.101,5.131,1.0,5.4,5.49,5.24,5.83,5.64,0,0,0,0,0
000933,30.766,1.62,0,1516265129.6,0.0,3.67,31.556,30.446,30.746,30.276,1.0,7.7,38.69,31.89,38.69,33.3,0,0,0,0,0
002029,10.41,-2.25,0,160432415.33333334,0.0,3.85,10.77,10.36,10.77,10.65,1.0,4.83,10.79,10.79,14.85,11.72,0,0,0,0,0
002009,24.58,0.49,0,622631077.3333333,0.0,2.21,24.74,24.2,24.3,24.46,1.0,2.63,28.98,25.5,38.0,26.91,0,0,0,0,0
002025,60.62,-7.27,0,1617809216.3333335,0.0,7.21,65.04,60.33,64.5,65.37,1.0,-2.19,68.93,68.93,72.33,71.91,0,0,0,0,0
002042,4.259,-3.62,0,158315403.9,0.0,4.53,4.419,4.219,4.419,4.419,1.0,6.24,4.79,4.63,5.01,4.86,1,0,0,0,0
002028,209.6,0.29,0,1749391775.9999998,0.0,2.88,213.03,207.01,208.0,209.0,1.0,-0.31,239.12,218.5,239.12,229.9,0,0,0,0,0
002046,42.604,-3.09,0,321131809.79999995,0.0,3.62,43.954,42.364,43.644,43.964,1.0,-0.84,54.4,47.32,55.32,48.36,0,0,0,0,0
002049,65.9,-2.23,0,752327423.9999999,0.0,2.94,67.4,65.42,67.4,67.4,1.0,-2.69,76.34,73.37,91.99,74.14,0,0,0,0,0
002031,6.16,-2.84,0,202180925.33333334,0.0,2.52,6.31,6.15,6.31,6.34,1.0,-3.45,7.6,7.32,8.82,6.97,0,0,0,0,0
002006,17.07,-2.85,0,138466333.33333334,0.0,3.47,17.52,16.91,17.49,17.57,1.0,-1.95,21.2,19.27,25.05,19.33,0,0,0,0,0
002050,42.81,-1.79,0,2497733045.9999995,0.0,2.62,43.83,42.69,43.3,43.59,1.0,-2.42,48.97,45.7,60.77,47.95,0,0,0,0,0
002080,39.086,-4.05,0,1054312178.4,0.0,5.3,40.856,38.696,40.736,40.736,1.0,-2.23,48.3,42.67,53.14,44.81,0,0,0,0,0
002077,15.62,-6.19,0,530662222.33333325,0.0,7.03,16.77,15.6,16.49,16.65,1.0,-6.8,17.42,17.41,20.39,18.32,0,0,0,0,0
002074,34.8,-3.12,0,1160015732.3333333,0.0,4.32,36.23,34.68,35.72,35.92,1.0,-5.74,39.66,38.88,45.07,39.51,0,0,0,0,0
002081,3.24,-0.92,0,51764897.333333336,0.0,2.14,3.28,3.21,3.27,3.27,1.0,1.89,3.57,3.4,3.83,3.6,0,0,0,0,0
002106,10.11,-3.62,0,127308496.0,0.0,4.67,10.52,10.03,10.46,10.49,1.0,-5.69,12.83,12.29,12.83,11.54,0,0,0,0,0
002108,4.85,-1.02,0,385159513.99999994,0.0,4.29,4.99,4.78,4.94,4.9,1.0,-0.21,5.22,5.03,5.65,5.39,0,0,0,0,0
002083,12.153,-4.03,0,1017287941.4999999,0.0,4.42,12.523,11.963,12.373,12.663,1.0,8.38,12.66,12.66,14.46,13.93,1,1,0,0,0
002112,20.5,-2.94,0,544855433.3333333,0.0,6.49,21.66,20.29,21.21,21.12,1.0,-9.69,28.55,24.93,28.55,23.23,0,0,0,0,0
002121,7.63,-2.8,0,217990431.66666663,0.0,4.84,7.95,7.57,7.85,7.85,1.0,-7.52,10.24,9.48,10.74,8.63,0,0,0,0,0
002115,11.89,-2.54,0,294225630.0,0.0,3.2,12.2,11.81,12.1,12.2,1.0,1.02,14.28,12.9,21.0,13.42,0,0,0,0,0
002068,8.61,-0.12,0,149232911.66666666,0.0,3.71,8.78,8.46,8.64,8.62,1.0,2.99,11.03,9.95,11.5,9.48,1,0,0,0,0
002091,8.72,-1.25,0,147214435.3333333,0.0,2.72,8.89,8.65,8.78,8.83,1.0,-1.69,9.32,9.1,10.63,9.71,0,0,0,0,0
002126,41.822,-3.53,0,788065863.4666667,0.0,4.82,43.382,41.292,42.992,43.352,1.0,-1.23,55.71,45.68,55.71,47.69,0,0,0,0,0
002129,8.59,-4.34,0,851237738.6666665,0.0,4.34,8.93,8.54,8.9,8.98,1.0,-6.32,10.38,10.29,11.86,9.88,0,0,0,0,0
002139,12.011,-1.8,0,138071328.2,0.0,3.19,12.331,11.941,12.211,12.231,1.0,-2.6,13.06,12.92,14.58,13.45,0,0,0,0,0
002156,40.689,-3.87,0,1581717603.4333332,0.0,4.51,42.329,40.419,42.329,42.329,1.0,-4.66,50.1,47.0,59.12,46.56,0,0,0,0,0
002155,29.03,-5.53,0,2317270296.0,0.0,5.37,30.35,28.7,30.3,30.73,1.0,4.31,39.2,31.68,43.37,33.8,0,0,0,0,0
002079,9.49,0.0,0,221948935.0,0.0,2.11,9.65,9.45,9.57,9.49,1.0,0.96,10.85,10.24,12.3,10.44,0,0,0,0,0
002167,11.96,-2.84,0,203423627.33333334,0.0,3.57,12.31,11.87,12.31,12.31,1.0,-1.08,16.6,13.27,16.6,13.54,0,0,0,0,0
002150,30.15,-4.68,0,881558478.0000001,0.0,5.15,31.55,29.92,31.51,31.63,1.0,-18.05,39.41,39.41,39.41,34.79,1,0,0,0,0
002176,10.47,3.05,0,1733628645.0,0.0,6.69,10.69,10.01,10.05,10.16,1.0,11.98,11.09,11.09,12.87,11.18,1,0,0,0,0
002185,11.528,-3.19,0,786505736.8,0.0,4.2,11.908,11.408,11.908,11.908,1.0,-5.57,14.66,13.91,15.98,13.1,0,0,0,0,0
002229,17.32,-5.72,0,913741636.0,0.0,6.26,18.35,17.2,18.3,18.37,1.0,-4.94,19.3,19.3,19.3,20.21,0,0,0,0,0
002240,39.69,0.66,0,1968357905.3333335,0.0,5.63,41.11,38.89,39.12,39.43,1.0,3.39,44.0,44.0,46.18,43.37,1,0,0,0,0
002202,24.01,-5.55,0,5755129920.0,0.0,7.04,25.69,23.9,25.4,25.42,1.0,-14.65,33.3,31.17,37.03,27.96,0,0,0,0,0
002281,83.9,-3.54,0,3669057700.000001,0.0,5.81,88.45,83.4,85.81,86.98,1.0,-1.29,100.64,89.8,100.64,95.68,0,0,0,0,0
002125,12.865,-1.91,0,173500462.33333334,0.0,3.2,13.185,12.765,13.015,13.115,1.0,-1.76,15.63,14.34,16.68,14.43,0,0,0,0,0
002290,62.46,-0.32,0,205370393.0,0.0,2.25,63.26,61.85,62.65,62.66,1.0,3.0,68.37,63.17,68.41,68.93,0,0,0,0,0
002263,4.73,10.0,1,2573308010.0000005,0.0,12.56,4.73,4.19,4.2,4.3,1.0,27.84,4.51,4.51,4.51,4.73,1,0,1,1,0
002324,14.896,-2.62,0,223401333.59999996,0.0,4.18,15.446,14.806,15.376,15.296,1.0,2.2,17.63,15.89,25.61,16.83,0,0,0,0,0
002326,22.67,-2.49,0,597793944.0,0.0,3.18,23.24,22.5,23.1,23.25,1.0,1.66,24.69,23.87,33.0,25.58,0,0,0,0,0
002340,7.79,-2.26,0,874738933.3333333,0.0,2.63,7.96,7.75,7.91,7.97,1.0,-1.39,9.39,8.18,10.18,8.77,0,0,0,0,0
002192,72.32,2.39,0,3255394336.0,0.0,9.12,75.55,69.11,70.67,70.63,1.0,1.99,84.44,84.44,84.44,77.69,1,0,0,0,0
002338,46.64,-2.89,0,108926386.66666664,0.0,3.79,48.19,46.37,47.73,48.03,1.0,-2.02,54.13,51.27,68.93,52.83,0,0,0,0,0
002353,107.303,7.61,0,4269870968.266667,0.0,7.03,109.753,102.743,102.743,99.713,1.0,9.98,124.98,104.6,129.29,109.68,0,0,0,0,0
002371,438.0,-2.78,0,3308795776.666667,0.0,3.68,451.8,435.22,450.59,450.53,1.0,-1.82,474.02,474.02,534.0,495.58,0,0,0,0,0
002378,30.41,-3.43,0,1115172281.6666667,0.0,4.57,31.44,30.0,31.44,31.49,1.0,-0.59,48.42,36.1,48.42,34.64,0,0,0,0,0
002254,10.34,-1.99,0,135543130.0,0.0,3.22,10.55,10.21,10.51,10.55,1.0,-1.34,13.79,11.83,14.09,11.61,0,0,0,0,0
002270,26.89,-1.32,0,236633859.00000003,0.0,3.67,27.69,26.69,27.14,27.25,1.0,0.0,37.8,29.41,37.8,29.98,0,0,0,0,0
002384,106.25,-2.52,0,4736483955.0,0.0,4.59,109.8,104.8,107.05,109.0,1.0,1.87,120.5,119.55,120.5,119.9,0,0,0,0,0
002407,27.576,-1.01,0,1443116788.9333334,0.0,3.77,28.466,27.416,27.576,27.856,1.0,0.51,31.61,29.08,41.8,30.64,0,0,0,0,0
002413,13.58,3.74,0,2969655685.0,0.0,10.77,14.38,12.97,13.0,13.09,1.0,7.78,16.71,13.98,20.29,14.4,0,0,0,0,0
002392,6.96,-1.69,0,53467209.0,0.0,2.4,7.09,6.92,7.05,7.08,1.0,1.46,8.03,7.39,9.14,7.79,0,0,0,0,0
002436,19.72,-4.23,0,1022338311.0000001,0.0,4.61,20.52,19.57,20.38,20.59,1.0,-4.32,26.31,22.86,27.31,22.65,0,0,0,0,0
002432,79.665,0.26,0,4231411435.000001,0.0,5.34,83.455,79.215,81.015,79.455,1.0,30.78,80.42,80.42,80.42,87.4,1,1,0,0,0
002409,76.92,-2.94,0,682864380.0000001,0.0,4.19,79.69,76.37,79.25,79.25,1.0,-4.59,95.46,89.29,100.63,87.18,0,0,0,0,0
002402,29.801,-0.8,0,762955815.9666668,0.0,2.53,30.431,29.671,30.051,30.041,1.0,4.31,33.64,31.05,57.3,33.05,0,0,0,0,0
002428,47.5,-4.81,0,3335250072.0000005,0.0,7.01,49.61,46.11,48.01,49.9,1.0,1.73,54.3,54.3,54.3,54.89,1,0,0,0,0
002460,79.93,3.39,0,7209646733.333333,0.0,7.08,81.77,76.3,77.3,77.31,1.0,10.35,81.5,81.5,81.5,85.04,1,0,0,0,0
002465,14.491,-2.16,0,709691648.9999999,0.0,3.51,14.901,14.381,14.861,14.811,1.0,-0.21,17.71,15.71,26.56,16.29,0,0,0,0,0
002466,56.17,1.3,0,2952175069.6666665,0.0,5.55,57.7,54.62,55.45,55.45,1.0,3.63,58.39,58.39,66.65,61.0,0,0,0,0,0
002491,12.0,0.33,0,2433560434.666667,0.0,9.11,12.78,11.69,11.69,11.96,1.0,10.5,12.91,12.8,13.19,13.16,1,0,0,0,0
002478,10.62,-0.56,0,325936626.0,0.0,5.15,11.06,10.51,10.83,10.68,1.0,-1.76,13.87,11.6,13.87,11.75,0,0,0,0,0
002453,5.15,-2.65,0,50498700.00000001,0.0,3.4,5.3,5.12,5.24,5.29,1.0,-3.38,6.54,6.01,8.47,5.82,0,0,0,0,0
002463,75.77,-3.83,0,4038231125.333333,0.0,4.07,78.6,75.39,78.5,78.79,1.0,-3.49,93.46,89.5,93.46,86.67,0,0,0,0,0
002497,22.73,-1.26,0,1087034900.0000002,0.0,3.65,23.26,22.42,22.9,23.02,1.0,-1.39,25.82,24.86,29.65,25.32,0,0,0,0,0
002472,35.9,-2.21,0,302765240.0,0.0,2.56,36.62,35.68,36.62,36.71,1.0,-1.02,39.83,39.2,49.47,40.38,0,0,0,0,0
002519,7.96,-2.93,0,639181792.0,0.0,6.1,8.35,7.85,8.05,8.2,1.0,0.13,9.15,8.95,12.62,9.02,1,0,0,0,0
002520,5.53,-1.78,0,122173055.66666669,0.0,3.2,5.69,5.51,5.61,5.63,1.0,-0.36,7.21,6.48,7.21,6.19,0,0,0,0,0
002471,9.36,6.12,0,4211592645.9999995,0.0,11.22,9.7,8.71,8.76,8.82,1.0,6.85,9.9,9.89,10.87,9.7,1,0,0,0,0
002527,13.24,-2.93,0,80407160.0,0.0,3.52,13.66,13.18,13.65,13.64,1.0,-2.0,15.44,14.66,18.58,15.0,0,0,0,0,0
002549,18.07,-1.9,0,539541402.6666667,0.0,4.07,18.8,18.05,18.13,18.42,1.0,0.33,22.03,19.82,25.35,20.26,0,0,0,0,0
002553,24.73,0.9,0,270410367.6666667,0.0,2.61,24.8,24.16,24.28,24.51,1.0,5.14,26.45,25.42,30.9,26.96,0,0,0,0,0
002543,8.581,-2.28,0,90284149.53333333,0.0,4.1,8.891,8.531,8.781,8.781,1.0,-3.7,9.62,9.62,11.74,9.66,0,0,0,0,0
002575,8.03,-9.06,0,831447470.0,0.0,8.27,8.74,8.01,8.57,8.83,1.0,-8.12,9.59,9.29,9.59,9.71,0,0,0,0,0
002552,16.06,-1.89,0,64375226.66666669,0.0,3.3,16.44,15.9,16.27,16.37,1.0,1.97,20.4,18.12,22.87,18.01,0,0,0,0,0
002583,9.86,-1.89,0,146167913.33333334,0.0,2.19,10.04,9.82,10.0,10.05,1.0,1.02,11.42,10.92,12.45,11.06,0,0,0,0,0
002594,101.65,-0.97,0,6156906162.333334,0.0,2.9,103.48,100.5,102.49,102.65,1.0,-1.44,111.82,111.82,111.82,112.92,0,0,0,0,0
002579,12.17,-0.98,0,857669740.6666669,0.0,2.44,12.4,12.1,12.32,12.29,1.0,3.49,12.88,12.88,13.45,13.52,1,1,0,0,0
002595,53.655,-2.15,0,205270685.66666666,0.0,3.14,55.007,53.283,54.848,54.835,1.0,-5.58,69.31,61.15,69.31,60.32,0,0,0,0,0
002597,24.232,5.95,0,595848175.8000001,0.0,9.4,24.552,22.402,22.882,22.872,1.0,6.18,26.76,23.46,29.03,25.16,0,0,0,0,0
002632,11.42,-4.75,0,308113884.00000006,0.0,7.42,12.03,11.14,11.91,11.99,1.0,-5.15,14.31,13.79,16.39,13.19,0,0,0,0,0
002602,16.91,-1.28,0,1227082266.6666665,0.0,2.16,17.16,16.79,16.94,17.13,1.0,5.62,18.35,17.32,20.82,18.84,0,0,0,0,0
002636,28.905,-7.67,0,1374925175.0,0.0,5.91,30.725,28.875,29.875,31.305,1.0,-8.95,34.88,34.35,34.88,34.44,1,0,0,0,0
002652,4.43,-3.9,0,104320890.0,0.0,6.07,4.65,4.37,4.64,4.61,1.0,-1.99,6.14,5.27,6.14,5.07,0,0,0,0,0
002685,7.07,-4.2,0,300520952.0,0.0,3.93,7.35,7.06,7.28,7.38,1.0,3.67,7.64,7.64,8.59,8.12,1,0,0,0,0
002681,5.17,-2.64,0,125286380.33333333,0.0,3.01,5.3,5.14,5.29,5.31,1.0,-2.27,6.12,5.81,7.68,5.84,0,0,0,0,0
002698,13.28,-1.41,0,68985612.0,0.0,1.93,13.47,13.21,13.4,13.47,1.0,-0.6,15.42,14.72,18.97,14.82,0,0,0,0,0
002647,8.49,-1.28,0,73285156.0,0.0,1.98,8.65,8.48,8.57,8.6,1.0,-11.38,9.96,9.77,10.65,9.46,0,0,0,0,0
002733,24.412,-3.63,0,377706660.79999995,0.0,3.95,25.282,24.282,25.152,25.332,1.0,-8.23,29.89,27.78,29.89,27.87,0,0,0,0,0
002738,73.21,-1.19,0,1925428830.0,0.0,4.16,75.63,72.55,74.17,74.09,1.0,8.11,83.13,76.04,100.36,81.5,0,0,0,0,0
002734,17.174,-2.33,0,222177385.2,0.0,3.36,17.554,16.964,17.554,17.584,1.0,2.08,22.34,20.14,22.34,19.34,0,0,0,0,0
002747,19.78,-2.32,0,184849981.66666663,0.0,2.52,20.21,19.7,20.19,20.25,1.0,-1.54,22.75,21.44,26.47,22.28,0,0,0,0,0
002741,17.09,-5.32,0,297365986.6666667,0.0,4.43,17.77,16.97,17.61,18.05,1.0,-6.0,21.48,19.53,25.95,19.86,0,0,0,0,0
002601,17.07,-2.96,0,565052914.6666666,0.0,3.47,17.55,16.94,17.55,17.59,1.0,-0.7,21.85,19.13,23.79,19.35,0,0,0,0,0
002756,73.487,0.59,0,1327877415.0,0.0,6.93,76.167,71.107,74.057,73.057,1.0,0.07,82.49,82.49,82.49,80.36,1,0,0,0,0
002782,20.42,-2.72,0,240905620.00000003,0.0,5.43,21.19,20.05,20.8,20.99,1.0,-21.34,28.58,25.96,28.58,23.09,1,0,0,0,0
002792,41.195,-3.69,0,1472340883.6666665,0.0,6.8,43.815,40.905,42.785,42.775,1.0,-1.48,46.7,46.7,73.33,47.05,0,0,0,0,0
002765,9.83,-1.9,0,85523448.33333333,0.0,2.4,10.03,9.79,10.02,10.02,1.0,-1.9,11.29,10.73,14.23,11.02,0,0,0,0,0
002779,86.67,-3.42,0,171395563.33333334,0.0,4.0,89.61,86.02,89.5,89.74,1.0,-0.97,94.4,92.26,144.0,98.71,0,0,0,0,0
002759,36.17,1.8,0,2514712080.0,0.0,8.61,37.76,34.7,35.04,35.53,1.0,1.69,38.82,38.0,55.98,39.08,0,0,0,0,0
002796,45.99,-1.98,0,529562973.3333333,0.0,5.31,47.8,45.31,46.51,46.92,1.0,0.83,67.88,60.35,67.88,51.61,0,0,0,0,0
002725,15.082,-0.07,0,95127739.73333332,0.0,3.25,15.472,14.982,15.082,15.092,1.0,2.45,17.92,16.78,21.18,16.6,0,0,0,0,0
