代码,现价,涨跌幅,涨停,成交额,换手率,振幅,最高,最低,今开,昨收,量比,近5日涨幅,近20日最高,近10日最高,近150日最高,涨停价,近10日涨停,前日涨停,首板涨停,连板天数,一字板涨停
000887,22.35,0.0,0,1122405371.3333335,0.0,3.0,22.75,22.08,22.3,22.35,1.0,2.52,22.61,22.61,24.1,24.59,1,1,0,0,0
000878,17.82,-2.25,0,1061300122.6666666,0.0,2.08,18.12,17.74,18.0,18.23,1.0,9.86,19.22,19.22,29.24,20.05,0,0,0,0,0
000923,14.15,2.31,0,194928751.3333333,0.0,2.6,14.4,14.04,14.3,13.83,1.0,5.68,16.37,15.85,26.38,15.21,0,0,0,0,0
000901,18.49,0.6,0,426635904.3333333,0.0,3.05,19.0,18.44,18.65,18.38,1.0,1.37,22.25,19.28,35.4,20.22,0,0,0,0,0
000933,24.91,-5.79,0,2613313977.9999995,0.0,4.99,26.02,24.7,26.02,26.44,1.0,-5.29,31.7,31.24,38.69,29.08,0,0,0,0,0
000837,12.48,1.05,0,425746946.0,0.0,4.86,12.73,12.13,12.19,12.35,1.0,-5.81,13.6,13.6,13.7,13.59,0,0,0,0,0
000960,41.64,0.53,0,5354726596.333333,0.0,4.03,43.05,41.38,41.69,41.42,1.0,17.49,44.96,44.96,48.55,45.56,1,1,0,0,0
000938,26.78,1.13,0,2724351404.6666665,0.0,2.53,26.79,26.12,26.48,26.48,1.0,3.62,33.02,29.82,34.42,29.13,0,0,0,0,0
000967,10.35,0.1,0,846480833.3333334,0.0,3.38,10.5,10.15,10.24,10.34,1.0,1.37,13.63,11.64,17.09,11.37,0,0,0,0,0
000973,16.05,5.04,0,1541070966.6666665,0.0,8.84,16.36,15.01,15.5,15.28,1.0,17.17,17.41,15.52,22.24,16.81,0,0,0,0,0
000818,12.92,0.54,0,229840516.66666666,0.0,4.28,13.07,12.52,12.8,12.85,1.0,-1.9,16.79,14.4,25.9,14.14,0,0,0,0,0
000975,21.65,-2.26,0,962413391.3333333,0.0,4.2,22.41,21.48,22.41,22.15,1.0,4.39,25.59,23.14,41.81,24.37,0,0,0,0,0
000983,6.91,-1.99,0,535447372.00000006,0.0,2.13,7.03,6.88,7.0,7.05,1.0,-7.37,8.07,8.07,8.07,7.76,0,0,0,0,0
001203,37.33,-9.02,0,1449306007.3333333,0.0,7.26,39.98,37.0,39.81,41.03,1.0,-6.74,43.78,43.78,54.65,45.13,0,0,0,0,0
001223,45.3,0.33,0,161245694.99999997,0.0,6.67,46.52,43.51,44.94,45.15,1.0,-6.17,50.12,49.26,52.34,49.66,1,0,0,0,0
001212,47.97,-4.23,0,353418433.3333333,0.0,4.69,49.86,47.51,49.72,50.09,1.0,-3.46,60.29,55.18,60.29,55.1,1,0,0,0,0
000833,23.19,-1.11,0,1084104480.0,0.0,4.56,23.41,22.34,23.08,23.45,1.0,-5.46,29.31,28.09,31.54,25.8,1,0,0,0,0
000988,164.0,1.88,0,12672887707.333334,0.0,4.71,166.66,159.08,161.0,160.98,1.0,10.36,175.55,165.62,175.55,177.08,0,0,0,0,0
001306,61.64,1.67,0,43894719.99999999,0.0,4.85,62.25,59.31,60.69,60.63,1.0,-3.99,77.13,66.3,93.48,66.69,0,0,0,0,0
001359,121.4,3.01,0,604913950.6666666,0.0,5.48,122.99,116.53,122.18,117.85,1.0,21.28,117.85,117.85,117.85,129.63,1,1,0,0,0
001339,104.9,3.65,0,751712248.0,0.0,5.11,105.14,99.97,100.92,101.21,1.0,4.4,119.9,105.72,119.9,111.33,0,0,0,0,0
001389,194.95,1.29,0,1606951185.0,0.0,4.81,197.18,187.92,193.02,192.46,1.0,3.01,199.74,192.5,199.74,211.71,0,0,0,0,0
001301,94.13,2.19,0,438752890.3333333,0.0,5.65,96.2,91.0,93.77,92.11,1.0,4.59,98.3,98.3,109.7,101.32,0,0,0,0,0
001270,121.84,-2.53,0,1235912359.0,0.0,6.46,128.5,120.43,127.0,125.0,1.0,-10.9,166.18,142.39,167.17,137.5,0,0,0,0,0
002004,4.2,-4.78,0,73006838.99999999,0.0,2.95,4.31,4.18,4.27,4.411,1.0,-0.26,4.56,4.41,5.83,4.85,0,0,0,0,0
002006,15.36,0.33,0,107714005.33333334,0.0,2.74,15.47,15.05,15.25,15.31,1.0,-4.0,19.3,16.75,25.05,16.84,0,0,0,0,0
001379,17.29,-0.69,0,26517274.666666664,0.0,2.7,17.55,17.08,17.44,17.41,1.0,-1.31,21.73,19.37,26.75,19.15,0,0,0,0,0
002028,174.48,-1.98,0,1794594410.6666665,0.0,3.82,180.8,174.0,176.5,178.0,1.0,-4.81,219.81,214.49,239.12,195.8,0,0,0,0,0
002009,20.97,1.94,0,373701797.6666666,0.0,5.35,21.15,20.05,20.62,20.57,1.0,-7.38,28.99,24.03,38.0,22.63,0,0,0,0,0
002025,63.12,-4.19,0,1266471448.0,0.0,5.83,66.5,62.66,66.0,65.88,1.0,2.87,78.93,69.9,83.63,72.47,0,0,0,0,0
001257,33.56,10.0,1,723115336.0,0.0,8.19,33.56,31.06,31.06,30.51,1.0,44.41,30.51,30.51,30.51,33.56,1,1,0,4,0
002046,62.01,-0.79,0,1031299831.9999999,0.0,3.57,63.27,61.04,61.9,62.504,1.0,-4.36,66.08,66.08,66.08,68.75,1,0,0,0,0
002029,8.29,-0.72,0,117575921.66666666,0.0,3.83,8.56,8.24,8.34,8.35,1.0,0.24,10.35,8.85,14.85,9.19,0,0,0,0,0
002049,76.71,2.61,0,2461633008.3333335,0.0,4.84,78.08,74.46,74.88,74.76,1.0,4.11,89.53,78.92,91.99,82.24,0,0,0,0,0
002042,3.81,4.99,0,118757376.00000003,0.0,3.31,3.84,3.72,3.81,3.629,1.0,2.72,5.29,4.27,5.59,3.99,0,0,0,0,0
002031,5.88,0.51,0,586607603.9999999,0.0,3.93,5.92,5.69,5.84,5.85,1.0,-11.98,8.53,7.05,8.82,6.44,0,0,0,0,0
002050,45.12,-1.38,0,4354395452.0,0.0,2.27,45.94,44.9,45.76,45.75,1.0,-4.99,56.0,49.36,60.77,50.33,0,0,0,0,0
002077,17.06,1.79,0,482183217.3333333,0.0,4.3,17.34,16.62,16.62,16.76,1.0,4.6,19.38,17.51,20.39,18.44,0,0,0,0,0
002080,74.92,10.0,1,4025451429.9999995,0.0,5.9,74.92,70.9,70.9,68.11,1.0,15.83,76.63,68.11,76.63,74.92,1,1,0,2,0
002079,12.94,5.55,0,862318298.0,0.0,10.44,13.46,12.18,12.28,12.26,1.0,8.47,14.16,13.0,14.16,13.49,0,0,0,0,0
002068,10.08,-0.1,0,262068282.66666666,0.0,4.56,10.27,9.81,10.0,10.09,1.0,-3.36,11.1,11.1,11.5,11.1,0,0,0,0,0
002081,4.97,-2.93,0,788076000.0,0.0,4.49,5.13,4.9,5.06,5.12,1.0,-7.96,7.35,7.3,8.47,5.63,1,0,0,0,0
002091,7.97,3.64,0,184168749.99999997,0.0,5.33,8.07,7.66,7.69,7.69,1.0,2.71,8.83,8.77,10.63,8.46,0,0,0,0,0
002083,9.733,-3.38,0,479763248.0666666,0.0,4.96,10.063,9.563,10.063,10.073,1.0,9.45,10.46,10.21,14.46,11.08,0,0,0,0,0
002074,30.29,3.2,0,1503922966.6666667,0.0,3.99,30.69,29.52,29.91,29.35,1.0,2.06,36.56,32.69,45.07,32.29,0,0,0,0,0
002106,13.44,1.2,0,728897041.3333333,0.0,4.67,13.62,13.0,13.25,13.28,1.0,2.28,13.96,13.96,13.96,14.61,1,1,0,0,0
002108,4.86,0.21,0,191861600.66666666,0.0,2.89,4.91,4.77,4.89,4.85,1.0,3.85,5.67,5.03,6.44,5.33,0,0,0,0,0
002112,18.06,3.73,0,479056218.3333334,0.0,7.29,18.58,17.31,17.41,17.41,1.0,5.49,20.95,18.88,28.55,19.15,0,0,0,0,0
002115,11.96,2.13,0,459580771.3333333,0.0,4.61,12.06,11.52,11.72,11.71,1.0,-0.58,14.33,12.68,21.0,12.88,0,0,0,0,0
002125,19.9,4.19,0,2314917692.0,0.0,8.69,20.86,19.2,20.27,19.1,1.0,26.55,19.1,19.1,19.1,21.01,1,0,0,0,0
002121,6.14,0.49,0,188620089.0,0.0,4.09,6.19,5.94,6.1,6.11,1.0,-6.83,8.78,7.84,10.74,6.72,0,0,0,0,0
002126,50.51,2.89,0,1060769654.3333333,0.0,4.69,50.8,48.5,49.17,49.09,1.0,2.14,61.88,51.68,61.88,54.0,0,0,0,0,0
002129,10.33,0.68,0,2508099493.3333335,0.0,3.22,10.49,10.16,10.21,10.26,1.0,5.3,11.14,11.14,11.86,11.29,1,0,0,0,0
002155,26.6,3.7,0,2249266237.666666,0.0,7.06,26.97,25.16,25.4,25.65,1.0,17.03,25.96,25.8,43.37,28.21,0,0,0,0,0
002156,62.93,2.26,0,7824259136.0,0.0,2.86,63.5,61.74,62.41,61.54,1.0,-2.33,78.48,72.5,78.48,67.69,1,0,0,0,0
002139,9.93,2.58,0,278811386.3333333,0.0,6.2,10.15,9.55,9.68,9.68,1.0,-3.03,11.75,10.63,14.58,10.65,0,0,0,0,0
002150,26.03,0.27,0,381299760.0,0.0,4.43,26.74,25.59,26.31,25.96,1.0,-1.55,36.2,32.74,39.41,28.56,0,0,0,0,0
002176,11.76,3.52,0,2095099045.0,0.0,7.48,11.85,11.0,11.22,11.36,1.0,6.43,13.77,11.95,16.97,12.5,0,0,0,0,0
002202,21.77,2.01,0,3154594556.6666665,0.0,4.78,22.41,21.39,21.69,21.34,1.0,-1.05,26.09,24.03,37.03,23.47,0,0,0,0,0
002192,88.13,-3.05,0,2678844108.333333,0.0,4.38,91.0,87.02,88.45,90.9,1.0,11.71,92.15,92.15,115.0,99.99,0,0,0,0,0
002185,17.82,4.03,0,6092237872.000001,0.0,4.96,18.05,17.2,17.3,17.13,1.0,6.21,21.94,20.25,21.94,18.84,0,0,0,0,0
002254,16.89,-3.38,0,1685456138.666667,0.0,6.69,17.77,16.6,17.15,17.48,1.0,-10.11,18.92,18.92,18.92,19.23,1,0,0,0,0
002229,12.91,-4.09,0,554483974.6666666,0.0,4.98,13.42,12.75,13.4,13.46,1.0,-11.51,17.25,15.19,20.18,14.81,0,0,0,0,0
002263,4.27,2.89,0,1478230688.0,0.0,6.02,4.37,4.12,4.15,4.15,1.0,5.96,4.19,4.19,5.35,4.57,1,1,0,0,0
002290,82.26,-0.13,0,530149942.6666667,0.0,2.96,83.31,80.87,82.37,82.37,1.0,0.06,106.56,91.79,108.7,90.61,0,0,0,0,0
002270,21.05,2.43,0,613471577.0,0.0,4.67,21.16,20.2,20.54,20.55,1.0,6.96,24.61,21.87,37.8,22.61,1,0,0,0,0
002326,22.43,2.47,0,946308713.9999999,0.0,6.76,22.78,21.3,21.88,21.89,1.0,-2.14,24.84,23.95,33.0,24.08,0,0,0,0,0
002340,7.63,0.66,0,1229008352.0,0.0,3.03,7.74,7.51,7.57,7.58,1.0,8.69,8.56,7.81,10.18,8.34,0,0,0,0,0
002281,230.01,2.01,0,13042266840.0,0.0,5.27,237.89,226.0,233.5,225.47,1.0,9.41,246.8,238.67,246.8,248.02,1,1,0,0,0
002324,13.07,2.11,0,425134762.0,0.0,4.92,13.41,12.78,12.87,12.8,1.0,13.3,14.65,12.87,25.61,14.08,1,1,0,0,0
002371,672.19,-1.47,0,5826326586.666667,0.0,3.16,681.9,660.36,680.0,682.22,1.0,8.93,721.6,687.66,721.6,750.44,0,0,0,0,0
002240,48.81,-5.46,0,4147126805.3333325,0.0,3.39,50.55,48.8,50.52,51.63,1.0,4.12,54.05,54.05,63.13,56.79,1,0,0,0,0
002353,152.51,-1.52,0,2751138198.0,0.0,4.91,159.48,151.87,153.33,154.87,1.0,0.72,162.28,162.28,162.28,170.36,1,0,0,0,0
002167,15.29,3.66,0,1685693072.0,0.0,7.93,15.55,14.38,14.5,14.75,1.0,10.0,14.75,14.75,16.6,16.23,1,0,0,0,0
002338,55.47,3.84,0,541753434.6666666,0.0,7.54,56.55,52.52,53.0,53.42,1.0,7.29,67.89,55.12,68.93,58.76,0,0,0,0,0
002378,37.88,1.28,0,5548263305.666667,0.0,10.35,39.88,36.01,36.32,37.4,1.0,24.56,37.88,37.88,48.42,41.14,1,0,0,0,0
002384,249.06,4.07,0,25220475089.333332,0.0,7.2,253.1,235.88,244.0,239.31,1.0,10.99,244.7,244.7,244.7,263.24,1,1,0,0,0
002413,10.36,0.29,0,483875807.0,0.0,2.81,10.55,10.26,10.5,10.33,1.0,1.37,12.84,10.85,20.29,11.36,0,0,0,0,0
002407,39.33,-2.02,0,8486020763.999998,0.0,7.45,41.5,38.51,39.0,40.14,1.0,15.88,43.89,41.0,43.89,44.15,1,0,0,0,0
002402,25.21,1.41,0,737942244.0,0.0,2.45,25.53,24.92,24.99,24.86,1.0,1.65,32.0,26.63,57.3,27.35,0,0,0,0,0
002446,11.77,10.0,1,837396505.9999999,0.0,7.66,11.77,10.95,11.01,10.7,1.0,8.18,11.2,11.2,14.67,11.77,0,0,1,1,0
002392,8.09,1.12,0,235653070.66666666,0.0,5.63,8.25,7.8,8.06,8.0,1.0,6.17,10.75,8.11,11.33,8.8,0,0,0,0,0
002460,71.45,0.18,0,4510079888.0,0.0,4.82,72.48,69.04,70.51,71.32,1.0,5.17,78.95,72.9,91.67,78.45,0,0,0,0,0
002463,140.64,5.14,0,15396343922.666666,0.0,7.93,144.65,134.04,134.2,133.76,1.0,-0.32,142.78,142.78,142.78,147.14,0,0,0,0,0
002409,137.76,-0.77,0,5082131366.333333,0.0,6.16,143.6,135.05,137.45,138.83,1.0,23.65,144.5,144.5,144.5,152.71,1,0,0,0,0
002465,13.9,0.51,0,1259099715.0,0.0,3.4,14.3,13.83,13.99,13.83,1.0,-6.14,18.5,16.48,26.56,15.21,0,0,0,0,0
002466,63.99,0.42,0,5061451455.333333,0.0,4.71,65.0,62.0,63.14,63.72,1.0,6.63,69.39,64.27,82.49,70.09,0,0,0,0,0
002453,5.24,0.96,0,68197119.0,0.0,5.2,5.3,5.03,5.18,5.19,1.0,-4.38,6.44,5.91,8.47,5.71,0,0,0,0,0
002478,7.09,0.42,0,137311394.00000003,0.0,2.55,7.16,6.98,7.04,7.06,1.0,2.75,8.17,7.48,13.87,7.77,0,0,0,0,0
002471,7.12,-0.28,0,465439380.0,0.0,2.52,7.27,7.09,7.21,7.14,1.0,-8.37,8.45,8.35,10.87,7.85,1,0,0,0,0
002428,101.2,-0.29,0,14937452006.0,0.0,8.53,108.66,100.0,103.33,101.49,1.0,19.52,101.49,101.49,105.17,111.64,1,1,0,0,0
002432,70.9,5.84,0,2764603511.9999995,0.0,4.12,71.86,69.1,70.41,66.99,1.0,4.73,91.5,79.19,93.45,73.69,1,1,0,0,0
002436,44.1,10.0,1,8581788090.666667,0.0,11.03,44.1,39.68,39.99,40.09,1.0,15.6,42.6,42.6,42.6,44.1,0,0,1,1,0
002520,6.93,3.74,0,443698167.3333333,0.0,4.79,6.93,6.61,6.66,6.68,1.0,2.82,7.04,7.04,7.21,7.35,1,0,0,0,0
002497,22.89,-0.52,0,965118574.0,0.0,4.43,23.37,22.35,22.9,23.01,1.0,5.0,25.84,23.68,32.0,25.31,0,0,0,0,0
002491,26.1,8.16,0,6298097665.000001,0.0,10.9,26.54,23.91,24.37,24.13,1.0,-1.88,28.58,28.58,28.58,26.54,1,0,0,0,0
002472,42.31,-1.17,0,1167373572.0,0.0,3.01,43.35,42.06,42.83,42.81,1.0,-5.71,46.12,45.98,49.47,47.09,0,0,0,0,0
002549,17.83,3.6,0,950802658.0,0.0,5.46,17.85,16.91,17.23,17.21,1.0,13.13,19.91,18.35,25.35,18.93,1,0,0,0,0
002575,5.96,-3.4,0,254507667.0,0.0,4.05,6.1,5.85,6.1,6.17,1.0,-3.4,7.19,6.57,9.59,6.79,1,0,0,0,0
002543,6.74,-1.61,0,21547185.333333332,0.0,2.34,6.84,6.68,6.83,6.85,1.0,-3.17,7.85,7.46,11.74,7.54,0,0,0,0,0
002527,14.19,2.16,0,383435284.99999994,0.0,8.93,14.75,13.51,13.81,13.89,1.0,-12.19,16.93,16.93,18.58,15.28,0,0,0,0,0
002552,70.93,10.0,1,285655296.00000006,0.0,7.68,70.93,65.98,66.4,64.48,1.0,9.19,66.68,66.68,66.68,70.93,1,1,0,3,0
002519,6.46,1.89,0,241086178.66666672,0.0,3.47,6.5,6.28,6.37,6.34,1.0,0.62,8.04,6.74,12.62,6.97,0,0,0,0,0
002579,16.79,2.69,0,1973642112.0,0.0,4.34,16.92,16.21,16.43,16.35,1.0,0.3,21.88,21.88,21.88,17.99,1,0,0,0,0
002553,17.83,-2.14,0,161957759.99999997,0.0,3.46,18.2,17.57,18.14,18.22,1.0,-3.98,21.85,20.4,30.9,20.04,0,0,0,0,0
000665,4.08,-0.24,0,44259566.666666664,0.0,1.96,4.1,4.02,4.08,4.09,1.0,-2.86,4.98,4.49,7.21,4.5,0,0,0,0,0
002602,13.25,-5.02,0,3027988580.0,0.0,5.38,13.89,13.14,13.86,13.95,1.0,-7.79,15.59,15.55,20.82,15.35,0,0,0,0,0
002583,9.17,-3.47,0,368067418.6666666,0.0,3.26,9.41,9.1,9.4,9.5,1.0,-2.34,10.18,10.18,12.45,10.45,1,0,0,0,0
002647,11.53,-1.2,0,214031715.33333334,0.0,3.34,11.7,11.31,11.67,11.67,1.0,-6.94,13.2,13.2,14.0,12.84,0,0,0,0,0
002601,15.4,-1.85,0,455598870.0,0.0,2.87,15.7,15.25,15.55,15.69,1.0,3.91,17.15,15.92,23.79,17.26,0,0,0,0,0
002652,4.88,4.72,0,177579269.33333334,0.0,10.73,5.03,4.53,4.62,4.66,1.0,1.46,6.71,5.58,6.77,5.13,0,0,0,0,0
002594,89.64,-1.3,0,3020138772.0,0.0,1.1,90.5,89.5,90.35,90.82,1.0,-2.45,99.5,96.88,111.82,99.9,0,0,0,0,0
002681,4.97,2.69,0,276442578.3333333,0.0,7.02,5.04,4.7,4.82,4.84,1.0,-4.42,5.96,5.65,7.68,5.32,0,0,0,0,0
002685,6.65,-0.15,0,258366760.66666666,0.0,4.2,6.77,6.49,6.64,6.66,1.0,-3.76,9.78,7.82,9.98,7.33,0,0,0,0,0
002709,52.28,6.65,0,7245005300.0,0.0,8.53,52.65,48.47,49.35,49.02,1.0,8.98,60.4,53.28,64.98,53.92,0,0,0,0,0
002733,36.5,-3.26,0,1435952004.0,0.0,2.84,37.38,36.31,36.56,37.73,1.0,2.47,37.98,37.98,37.98,41.5,1,0,0,0,0
002595,48.09,-2.59,0,456925691.6666666,0.0,5.83,50.77,47.89,49.49,49.37,1.0,-6.86,57.87,54.04,69.31,54.31,0,0,0,0,0
002632,10.08,1.1,0,110769659.00000001,0.0,4.91,10.22,9.73,9.97,9.97,1.0,-1.08,11.28,10.77,16.39,10.97,0,0,0,0,0
002725,14.1,3.83,0,375237660.0,0.0,12.37,14.94,13.26,13.51,13.58,1.0,8.55,17.21,15.8,21.18,14.94,0,0,0,0,0
002597,21.05,-4.66,0,280614598.0,0.0,6.93,22.25,20.72,21.9,22.08,1.0,5.57,24.74,22.6,29.03,24.29,1,0,0,0,0
002636,101.49,4.26,0,5991100605.0,0.0,8.63,102.9,94.5,94.91,97.34,1.0,44.2,98.0,98.0,98.0,107.07,1,0,0,0,0
002756,62.85,-3.9,0,1444608000.0,0.0,3.26,64.64,62.51,64.49,65.4,1.0,3.82,75.12,67.1,89.49,71.94,0,0,0,0,0
002759,28.3,5.68,0,1486319123.3333333,0.0,7.32,28.48,26.52,27.33,26.78,1.0,7.08,39.6,28.58,55.98,29.46,0,0,0,0,0
002765,8.06,3.73,0,85736428.66666667,0.0,3.09,8.16,7.92,8.08,7.77,1.0,0.5,9.72,8.34,14.23,8.55,0,0,0,0,0
002698,11.68,1.74,0,159612320.0,0.0,5.75,11.92,11.26,11.48,11.48,1.0,-6.71,14.48,12.8,18.97,12.63,0,0,0,0,0
002747,33.9,2.02,0,3646953998.666667,0.0,7.61,34.83,32.3,33.12,33.23,1.0,-9.67,39.9,39.9,39.9,36.55,1,0,0,0,0
002738,61.8,-1.12,0,2524972379.9999995,0.0,4.72,63.83,60.88,62.2,62.5,1.0,7.68,74.16,64.8,100.36,68.75,0,0,0,0,0
002779,83.0,-1.72,0,339389766.6666666,0.0,6.31,87.74,82.41,84.51,84.45,1.0,5.06,85.0,85.0,144.0,92.9,0,0,0,0,0
002748,10.98,-0.18,0,54010513.33333334,0.0,4.36,11.14,10.66,10.96,11.0,1.0,0.37,12.34,11.45,15.74,12.1,0,0,0,0,0
002782,25.7,10.02,1,263477253.3333333,0.0,10.7,25.7,23.2,23.66,23.36,1.0,3.55,31.23,27.33,31.23,25.7,0,0,1,1,0
002815,19.35,2.54,0,2766567923.3333335,0.0,4.13,19.63,18.85,19.06,18.87,1.0,5.97,18.87,18.87,18.87,20.76,1,1,0,0,0
002741,35.85,10.0,1,167785170.0,0.0,0.0,35.85,35.85,35.85,32.59,1.0,26.63,32.59,32.59,32.59,35.85,1,1,0,2,1
