代码,现价,涨跌幅,涨停,成交额,换手率,振幅,最高,最低,今开,昨收,量比,近5日涨幅,近20日最高,近10日最高,近150日最高,涨停价,近10日涨停,前日涨停,首板涨停,连板天数,一字板涨停
002552,18.42,4.19,0,163745650.00000003,0.0,5.32,18.99,18.05,18.19,17.68,1.0,14.69,19.54,17.87,22.87,19.45,0,0,0,0,0
002543,8.301,0.24,0,47593210.5,0.0,1.45,8.411,8.291,8.301,8.281,1.0,-3.26,9.62,9.1,11.74,9.11,0,0,0,0,0
002549,19.32,0.63,0,951519368.0,0.0,3.75,19.72,19.0,19.0,19.2,1.0,6.92,21.25,19.82,25.35,21.12,0,0,0,0,0
002519,7.91,-2.35,0,546678522.3333333,0.0,3.7,8.19,7.89,8.11,8.1,1.0,-0.63,8.95,8.95,12.62,8.91,0,0,0,0,0
002527,13.9,2.28,0,98359158.66666667,0.0,2.35,14.02,13.7,13.7,13.59,1.0,4.98,15.12,13.99,18.58,14.95,0,0,0,0,0
002478,11.31,1.98,0,625005000.0,0.0,6.22,11.79,11.1,11.32,11.09,1.0,6.5,12.5,11.27,13.87,12.2,1,0,0,0,0
002553,25.07,-0.59,0,260958884.0,0.0,2.58,25.65,25.0,25.28,25.22,1.0,1.37,26.39,26.39,30.9,27.74,0,0,0,0,0
002575,7.24,-6.1,0,696672181.3333333,0.0,8.69,7.88,7.21,7.86,7.71,1.0,-9.84,9.29,9.29,9.59,8.48,0,0,0,0,0
002520,5.52,1.28,0,94006509.66666666,0.0,2.02,5.6,5.49,5.49,5.45,1.0,-0.18,6.97,5.83,7.21,6.0,0,0,0,0,0
002579,12.65,-0.63,0,812067068.0000001,0.0,3.38,13.08,12.65,12.85,12.73,1.0,3.94,13.1,13.1,13.45,14.0,1,0,0,0,0
002583,10.51,0.38,0,264288254.99999997,0.0,1.53,10.61,10.45,10.45,10.47,1.0,6.59,11.25,10.72,12.45,11.52,0,0,0,0,0
002594,101.67,2.67,0,6115863996.666668,0.0,3.2,102.2,99.03,99.39,99.03,1.0,0.02,111.82,108.49,111.82,108.93,0,0,0,0,0
002595,56.621,2.75,0,205044048.0,0.0,3.69,57.352,55.317,55.655,55.103,1.0,5.53,63.55,58.77,69.31,60.61,0,0,0,0,0
002602,16.84,0.48,0,1242906924.3333335,0.0,2.8,17.11,16.64,16.82,16.76,1.0,-0.41,17.87,17.87,20.82,18.44,0,0,0,0,0
002597,23.582,-0.3,0,196075831.73333332,0.0,2.88,24.082,23.402,23.792,23.652,1.0,-2.68,25.85,24.55,29.03,26.02,0,0,0,0,0
002636,35.805,-3.4,0,2847448047.9999995,0.0,9.2,38.755,35.345,37.985,37.065,1.0,23.87,37.06,37.06,37.06,40.77,1,1,0,0,0
002681,5.31,0.0,0,129086489.99999999,0.0,1.69,5.4,5.31,5.35,5.31,1.0,2.71,6.03,5.48,7.68,5.84,0,0,0,0,0
002652,4.58,3.15,0,76160630.0,0.0,6.08,4.67,4.4,4.47,4.44,1.0,3.39,6.14,4.97,6.14,4.88,0,0,0,0,0
002647,9.46,1.07,0,137687519.99999997,0.0,2.78,9.62,9.36,9.52,9.36,1.0,11.43,9.96,9.77,10.65,10.3,0,0,0,0,0
002601,17.72,0.57,0,273981653.3333333,0.0,2.33,17.99,17.58,17.65,17.62,1.0,3.81,20.6,18.03,23.79,19.38,0,0,0,0,0
002632,11.69,0.95,0,118932501.33333331,0.0,1.64,11.82,11.63,11.65,11.58,1.0,2.36,14.31,12.68,16.39,12.74,0,0,0,0,0
002733,30.152,10.04,1,1242458177.3333333,0.0,11.09,30.152,27.112,27.402,27.402,1.0,23.51,29.89,28.04,29.89,30.14,0,0,1,1,0
002738,77.26,-0.31,0,3345806746.333333,0.0,6.57,78.7,73.61,74.5,77.5,1.0,5.53,79.8,78.19,100.36,85.25,0,0,0,0,0
002725,16.302,1.56,0,160157621.86666667,0.0,2.43,16.432,16.042,16.092,16.052,1.0,8.09,17.78,16.19,21.18,17.66,0,0,0,0,0
002685,7.76,-0.26,0,420177151.3333334,0.0,3.21,7.98,7.73,7.94,7.78,1.0,9.76,8.04,8.04,8.59,8.56,1,0,0,0,0
002709,46.421,6.49,0,6983108788.800001,0.0,6.63,46.441,43.551,43.951,43.591,1.0,4.29,50.7,48.25,50.7,47.95,0,0,0,0,0
002741,17.95,3.82,0,229516675.0,0.0,4.4,18.15,17.39,17.4,17.29,1.0,5.03,21.15,18.84,25.95,19.02,0,0,0,0,0
002734,17.094,-0.7,0,324811381.53333336,0.0,1.98,17.404,17.064,17.274,17.214,1.0,-0.47,22.34,17.86,22.34,18.94,0,0,0,0,0
002698,13.72,1.03,0,100305302.66666667,0.0,2.06,13.9,13.62,13.68,13.58,1.0,3.31,15.42,13.71,18.97,14.94,0,0,0,0,0
002748,12.13,3.23,0,73981710.66666667,0.0,4.0,12.19,11.72,11.76,11.75,1.0,4.93,13.28,11.92,15.74,12.93,0,0,0,0,0
002756,71.377,2.18,0,1467647541.8666666,0.0,8.98,74.597,68.327,69.387,69.857,1.0,-2.87,82.49,82.49,82.49,76.84,1,0,0,0,0
002779,91.82,1.84,0,227733666.0,0.0,3.97,93.75,90.17,91.54,90.16,1.0,5.94,93.35,92.5,144.0,99.18,0,0,0,0,0
002765,10.33,1.87,0,121190914.99999997,0.0,2.37,10.43,10.19,10.21,10.14,1.0,5.09,11.11,10.28,14.23,11.15,0,0,0,0,0
002782,22.07,1.1,0,324229715.6666666,0.0,3.48,22.38,21.62,22.03,21.83,1.0,8.08,28.3,25.96,28.58,24.01,1,0,0,0,0
002805,17.31,2.3,0,277798383.3333334,0.0,3.96,17.59,16.92,16.92,16.92,1.0,1.76,18.58,18.34,23.85,18.61,0,0,0,0,0
002812,66.79,1.47,0,2437554559.0,0.0,4.28,67.95,65.13,65.51,65.82,1.0,1.35,76.57,74.61,76.57,72.4,0,0,0,0,0
002815,14.56,-0.55,0,401780851.3333333,0.0,1.84,14.82,14.55,14.65,14.64,1.0,8.17,16.05,14.75,16.41,16.1,0,0,0,0,0
