代码,现价,涨跌幅,涨停,成交额,换手率,振幅,最高,最低,今开,昨收,量比,近5日涨幅,近20日最高,近10日最高,近150日最高,涨停价,近10日涨停,前日涨停,首板涨停,连板天数,一字板涨停
000426,45.18,6.61,0,3946555210.0,0.0,6.28,45.69,43.03,43.18,42.38,1.0,11.45,46.63,46.63,74.8,46.62,0,0,0,0,0
000539,7.03,7.66,0,1268872620.0,0.0,7.66,7.16,6.66,6.74,6.53,1.0,7.16,7.49,7.49,8.14,7.18,1,0,0,0,0
000070,18.28,1.11,0,1551770352.0,0.0,2.99,18.74,18.2,18.45,18.08,1.0,-8.46,22.5,22.5,22.5,19.89,0,0,0,0,0
000333,80.44,-0.81,0,2888998564.3333335,0.0,2.13,80.88,79.15,79.7,81.1,1.0,0.98,82.15,82.15,83.17,89.21,0,0,0,0,0
000155,17.85,2.47,0,2300072448.0,0.0,7.52,17.97,16.66,17.5,17.42,1.0,1.13,19.34,19.34,19.34,19.16,0,0,0,0,0
000547,24.95,1.51,0,2622092148.666667,0.0,3.09,25.34,24.58,24.58,24.58,1.0,-5.13,29.5,29.5,40.65,27.04,0,0,0,0,0
000603,37.67,3.6,0,907215525.3333334,0.0,4.32,37.83,36.26,36.73,36.36,1.0,0.21,42.37,42.17,73.47,40.0,0,0,0,0,0
000636,24.81,-1.12,0,2161105136.6666665,0.0,3.47,25.58,24.71,25.5,25.09,1.0,9.15,25.88,25.88,27.5,27.6,0,0,0,0,0
000551,16.42,0.86,0,731866457.3333333,0.0,2.27,16.64,16.27,16.35,16.28,1.0,12.16,16.61,16.61,18.35,17.91,1,0,0,0,0
000570,6.518,1.88,0,146754175.2,0.0,3.13,6.528,6.328,6.458,6.398,1.0,-2.4,6.93,6.93,6.93,7.04,0,0,0,0,0
000630,6.45,5.74,0,2722831448.6666665,0.0,5.9,6.46,6.1,6.15,6.1,1.0,3.37,6.62,6.62,9.14,6.71,0,0,0,0,0
000665,4.87,1.67,0,117498793.66666666,0.0,2.09,4.9,4.8,4.8,4.79,1.0,4.96,4.99,4.99,7.21,5.27,0,0,0,0,0
000657,61.99,6.53,0,8622581266.666666,0.0,12.29,62.83,55.68,58.47,58.19,1.0,12.34,60.75,60.75,71.5,64.01,1,0,0,0,0
000678,11.8,1.37,0,99811657.33333334,0.0,1.72,11.83,11.63,11.64,11.64,1.0,0.51,14.44,12.62,16.74,12.8,0,0,0,0,0
000733,43.5,2.09,0,771727440.0,0.0,2.56,44.24,43.15,43.15,42.61,1.0,-7.09,48.17,48.17,59.87,46.87,0,0,0,0,0
000695,15.89,2.52,0,226292885.0,0.0,4.0,15.92,15.3,15.51,15.5,1.0,8.32,15.96,15.96,19.25,17.05,0,0,0,0,0
000725,4.124,2.49,0,3401030132.333333,0.0,3.23,4.164,4.034,4.054,4.024,1.0,1.23,4.28,4.28,4.67,4.43,0,0,0,0,0
000758,7.27,3.71,0,435092138.33333325,0.0,3.99,7.31,7.03,7.03,7.01,1.0,5.06,7.25,7.25,9.53,7.71,0,0,0,0,0
000751,6.34,3.93,0,824482758.3333334,0.0,5.74,6.34,5.99,6.12,6.1,1.0,-2.91,6.83,6.83,7.81,6.71,1,0,0,0,0
000737,14.88,3.77,0,957490368.0,0.0,3.63,14.9,14.38,14.5,14.34,1.0,7.9,14.75,14.75,21.5,15.77,0,0,0,0,0
000779,8.96,1.13,0,65752566.666666664,0.0,2.26,9.07,8.87,8.88,8.86,1.0,7.18,9.05,8.96,10.96,9.75,0,0,0,0,0
000762,39.6,2.33,0,2136077422.9999998,0.0,5.92,40.19,37.9,39.0,38.7,1.0,2.86,39.87,39.87,39.87,42.57,0,0,0,0,0
000790,4.48,-1.97,0,399855866.6666666,0.0,4.16,4.57,4.38,4.57,4.57,1.0,15.17,4.57,4.57,4.79,5.03,1,1,0,0,0
000688,50.79,-1.34,0,1124080783.6666665,0.0,5.13,52.66,50.02,51.5,51.48,1.0,24.36,52.73,52.73,52.73,56.63,1,0,0,0,0
000792,40.4,2.83,0,6246747863.333333,0.0,4.81,40.5,38.61,40.07,39.29,1.0,7.96,41.6,41.6,41.6,43.22,0,0,0,0,0
000811,27.04,8.38,0,1453019646.0,0.0,9.02,27.45,25.2,25.45,24.95,1.0,21.69,25.4,25.4,25.4,27.45,1,0,0,0,0
000807,32.281,2.74,0,2282060787.6,0.0,3.47,32.401,31.311,32.071,31.421,1.0,-4.47,36.45,36.45,37.85,34.56,0,0,0,0,0
000818,16.85,9.99,1,880121060.0,0.0,7.83,16.85,15.65,15.65,15.32,1.0,15.73,21.15,16.41,25.9,16.85,1,0,1,1,0
000833,29.82,-5.45,0,2784688016.666667,0.0,5.52,31.21,29.47,31.07,31.54,1.0,16.44,31.54,31.54,31.54,34.69,1,1,0,0,0
000837,11.15,0.36,0,181837254.6666667,0.0,1.35,11.23,11.08,11.15,11.11,1.0,4.11,11.2,11.2,13.7,12.22,0,0,0,0,0
000878,19.76,4.72,0,1434465032.0000002,0.0,4.61,19.87,19.0,19.17,18.87,1.0,1.96,19.92,19.89,29.24,20.76,0,0,0,0,0
000685,11.84,0.94,0,248793003.00000003,0.0,1.62,11.89,11.7,11.74,11.73,1.0,2.51,12.23,12.23,13.74,12.9,0,0,0,0,0
000823,15.54,5.86,0,427112200.66666657,0.0,5.65,15.78,14.95,14.95,14.68,1.0,0.45,16.55,16.55,16.6,16.15,0,0,0,0,0
000887,17.61,2.09,0,446875363.33333325,0.0,2.03,17.84,17.49,17.55,17.25,1.0,-1.89,18.9,18.9,24.1,18.98,0,0,0,0,0
000901,24.2,0.83,0,1461126873.3333333,0.0,2.83,24.46,23.78,24.08,24.0,1.0,8.57,24.26,24.26,35.4,26.4,1,0,0,0,0
000938,31.785,-0.44,0,7861999299.166664,0.0,3.95,32.995,31.735,32.405,31.925,1.0,1.7,33.55,33.55,33.55,35.12,0,0,0,0,0
000960,38.46,7.4,0,3806842368.0,0.0,7.99,38.68,35.82,36.01,35.81,1.0,3.61,41.03,41.03,48.55,39.39,0,0,0,0,0
000923,16.79,3.64,0,443634048.00000006,0.0,5.49,17.01,16.12,16.37,16.2,1.0,-6.1,19.02,18.85,26.38,17.82,0,0,0,0,0
000933,31.896,1.79,0,1493969314.1333332,0.0,2.62,32.056,31.236,31.756,31.336,1.0,-0.47,34.68,34.09,38.69,34.47,0,0,0,0,0
000973,21.238,1.24,0,1956349259.6000001,0.0,3.81,21.448,20.648,21.048,20.978,1.0,11.91,22.24,22.24,22.24,23.08,1,0,0,0,0
000975,27.58,5.87,0,1477600802.0,0.0,5.57,27.7,26.25,26.25,26.05,1.0,-0.54,31.81,30.53,41.81,28.66,0,0,0,0,0
000988,124.942,4.75,0,13630567252.000002,0.0,6.52,129.192,121.412,122.762,119.282,1.0,8.58,124.95,123.25,141.16,131.21,0,0,0,0,0
000983,7.31,4.13,0,1069332665.3333334,0.0,4.7,7.33,7.0,7.03,7.02,1.0,13.33,7.07,7.07,7.7,7.72,0,0,0,0,0
001203,53.3,1.89,0,1823243175.0,0.0,4.49,53.5,51.15,52.4,52.31,1.0,12.42,54.65,54.65,54.65,57.54,1,0,0,0,0
001212,55.45,-0.57,0,369154566.3333334,0.0,3.37,56.68,54.8,56.66,55.77,1.0,11.68,56.26,56.26,58.25,61.35,0,0,0,0,0
000967,14.93,10.02,1,4241149246.0,0.0,7.96,14.93,13.85,14.3,13.57,1.0,15.29,14.81,14.81,14.81,14.93,1,0,1,1,0
001270,145.4,3.75,0,1211562212.6666667,0.0,3.03,147.17,142.92,144.8,140.15,1.0,-5.46,160.78,160.78,167.17,154.17,0,0,0,0,0
001223,39.132,-1.3,0,53164167.599999994,0.0,4.43,40.489,38.732,40.089,39.646,1.0,-5.55,43.35,43.35,45.2,43.61,0,0,0,0,0
001301,86.9,1.46,0,566128560.0,0.0,4.06,87.49,84.01,85.68,85.65,1.0,12.51,86.2,86.2,109.7,94.22,0,0,0,0,0
001306,71.45,2.61,0,81076385.66666669,0.0,4.08,72.44,69.6,70.0,69.63,1.0,5.04,71.18,71.18,93.48,76.59,0,0,0,0,0
001359,90.54,3.18,0,240260660.0,0.0,6.43,90.88,85.24,87.77,87.75,1.0,10.28,88.88,88.88,88.88,96.53,0,0,0,0,0
002004,4.641,-1.69,0,214630254.4666667,0.0,2.54,4.681,4.561,4.641,4.721,1.0,-6.45,5.25,5.25,5.83,5.19,0,0,0,0,0
001379,22.35,2.19,0,101863061.99999999,0.0,5.49,22.99,21.79,21.8,21.87,1.0,8.6,21.97,21.97,26.75,24.06,0,0,0,0,0
001389,179.58,10.0,1,1939619740.666667,0.0,6.17,179.58,169.51,169.51,163.25,1.0,5.26,185.22,185.22,185.22,179.58,1,0,1,1,0
002009,23.71,2.11,0,386818149.3333333,0.0,2.45,23.87,23.3,23.43,23.22,1.0,-0.42,25.63,25.35,38.0,25.54,0,0,0,0,0
002006,18.09,1.57,0,214421649.99999994,0.0,1.63,18.25,17.96,17.96,17.81,1.0,4.57,18.35,18.33,25.05,19.59,0,0,0,0,0
002028,206.0,5.64,0,3179848258.0,0.0,6.7,211.16,198.1,198.9,195.0,1.0,-7.26,232.28,232.28,239.12,214.5,0,0,0,0,0
001339,94.2,4.84,0,1354889529.3333335,0.0,5.58,95.81,90.8,91.22,89.85,1.0,16.67,93.0,93.0,93.0,98.84,1,0,0,0,0
002031,5.84,2.28,0,303446775.0,0.0,2.63,5.88,5.73,5.75,5.71,1.0,0.69,6.31,6.24,8.82,6.28,0,0,0,0,0
002025,76.4,4.39,0,2812484640.0,0.0,4.91,77.59,74.0,75.0,73.19,1.0,-0.53,83.63,83.63,83.63,80.51,0,0,0,0,0
002049,79.05,2.24,0,4120574948.333334,0.0,3.7,81.76,78.9,78.91,77.32,1.0,11.18,77.68,77.68,91.99,85.05,0,0,0,0,0
002046,55.694,7.08,0,1363010536.8000002,0.0,9.67,57.234,52.204,52.534,52.014,1.0,7.55,55.07,55.07,55.32,57.22,0,0,0,0,0
002029,11.29,1.53,0,173077882.99999997,0.0,2.7,11.35,11.05,11.22,11.12,1.0,11.56,11.56,11.56,14.85,12.23,1,0,0,0,0
002068,9.57,0.63,0,230983133.33333334,0.0,2.63,9.64,9.39,9.6,9.51,1.0,10.64,9.6,9.6,11.5,10.46,0,0,0,0,0
002042,5.079,3.25,0,413241982.2,0.0,3.86,5.099,4.909,4.959,4.919,1.0,0.79,5.14,5.14,5.14,5.41,0,0,0,0,0
002050,48.16,2.64,0,7598615210.666667,0.0,4.26,48.6,46.6,46.92,46.92,1.0,7.17,47.37,47.37,60.77,51.61,0,0,0,0,0
002079,11.94,2.05,0,948788519.0,0.0,2.82,12.08,11.75,11.82,11.7,1.0,11.8,11.91,11.91,12.3,12.87,1,0,0,0,0
002081,6.36,10.23,1,1687894309.3333335,0.0,5.89,6.36,6.02,6.15,5.77,1.0,33.61,5.77,5.77,5.77,6.35,1,1,0,4,0
001257,24.71,9.72,1,968980800.0,0.0,9.99,24.77,22.52,22.59,22.52,1.0,9.09,25.56,25.29,30.0,24.77,0,0,1,1,0
002083,11.133,1.09,0,440351651.9999999,0.0,2.81,11.183,10.873,11.023,11.013,1.0,0.72,14.24,12.1,14.46,12.11,0,0,0,0,0
002077,17.04,3.21,0,742025363.3333335,0.0,2.48,17.21,16.8,16.82,16.51,1.0,8.88,16.77,16.57,20.39,18.16,0,0,0,0,0
002091,8.86,2.43,0,442829580.0,0.0,4.39,8.87,8.49,8.67,8.65,1.0,-4.73,9.69,9.69,10.63,9.52,0,0,0,0,0
002074,38.56,4.95,0,2512285518.0,0.0,6.56,39.39,36.98,37.23,36.74,1.0,-3.31,41.49,41.49,45.07,40.41,0,0,0,0,0
002108,5.75,2.31,0,576832281.6666666,0.0,2.85,5.76,5.6,5.7,5.62,1.0,-0.86,6.23,6.23,6.23,6.18,1,0,0,0,0
002106,10.55,1.64,0,118182240.00000001,0.0,2.02,10.67,10.46,10.46,10.38,1.0,2.03,11.28,11.28,12.83,11.42,0,0,0,0,0
002112,20.91,3.82,0,450527887.3333333,0.0,2.73,20.95,20.4,20.54,20.14,1.0,4.45,22.51,22.21,28.55,22.15,0,0,0,0,0
002080,60.256,10.08,1,2672050102.4,0.0,8.18,60.256,55.776,55.776,54.736,1.0,15.69,57.15,57.15,57.15,60.21,0,0,1,1,0
002115,14.93,3.61,0,2109722215.6666665,0.0,4.3,15.05,14.43,14.53,14.41,1.0,23.18,15.3,15.3,21.0,15.85,1,0,0,0,0
002125,15.485,2.18,0,593701769.1666667,0.0,2.97,15.535,15.085,15.205,15.155,1.0,10.02,15.52,15.52,16.68,16.67,0,0,0,0,0
002139,10.811,1.6,0,210305304.9,0.0,1.79,10.901,10.711,10.711,10.641,1.0,-8.62,12.48,12.46,14.58,11.71,0,0,0,0,0
002150,29.05,0.31,0,385401753.33333325,0.0,2.52,29.14,28.41,28.81,28.96,1.0,-0.03,34.78,32.1,39.41,31.86,0,0,0,0,0
002155,29.96,4.14,0,1882457583.9999995,0.0,5.28,30.16,28.64,28.76,28.77,1.0,2.57,31.77,31.2,43.37,31.65,0,0,0,0,0
002167,13.35,3.41,0,409813800.00000006,0.0,3.49,13.35,12.9,12.96,12.91,1.0,2.61,13.41,13.41,16.6,14.2,0,0,0,0,0
002126,48.252,5.12,0,1339072152.0000002,0.0,5.05,49.682,47.362,47.362,45.902,1.0,3.47,51.13,51.01,55.71,50.49,0,0,0,0,0
002156,56.869,10.02,1,2557732388.166667,0.0,0.02,56.869,56.859,56.869,51.689,1.0,17.65,52.81,52.81,59.12,56.86,0,0,1,1,1
002185,13.598,3.9,0,3856921443.9333334,0.0,3.67,14.038,13.558,13.658,13.088,1.0,9.41,13.14,13.14,15.98,14.4,0,0,0,0,0
002192,111.18,1.79,0,5288351024.0,0.0,7.04,115.0,107.31,115.0,109.22,1.0,28.86,109.22,109.22,109.22,120.14,1,1,0,0,0
002202,27.94,1.42,0,8540366368.666667,0.0,2.36,28.35,27.7,28.0,27.55,1.0,9.65,28.18,28.18,37.03,30.31,0,0,0,0,0
002229,18.03,10.01,1,1278352836.0,0.0,7.63,18.03,16.78,16.81,16.39,1.0,6.81,20.18,20.15,20.18,18.03,0,0,1,1,0
002263,4.22,4.71,0,798651326.9999999,0.0,4.71,4.24,4.05,4.09,4.03,1.0,-2.99,5.35,5.35,5.35,4.43,0,0,0,0,0
002254,11.55,2.03,0,370500480.0,0.0,3.98,11.73,11.28,11.34,11.32,1.0,8.15,11.74,11.74,14.09,12.45,0,0,0,0,0
002121,7.03,1.15,0,206956620.00000003,0.0,1.87,7.08,6.95,6.95,6.95,1.0,-6.39,8.04,7.78,10.74,7.65,0,0,0,0,0
002270,24.67,-2.45,0,614546808.0000001,0.0,2.02,24.94,24.43,24.51,25.29,1.0,-11.23,29.05,29.05,37.8,27.82,0,0,0,0,0
002281,150.82,4.53,0,10565437168.0,0.0,7.72,158.3,147.16,147.16,144.28,1.0,17.19,146.16,146.16,146.16,158.71,1,0,0,0,0
002290,89.2,10.03,1,599284365.0,0.0,1.3,89.2,88.15,89.2,81.07,1.0,9.93,88.99,88.99,88.99,89.18,1,0,1,1,1
002324,15.116,3.7,0,594758458.9333334,0.0,3.98,15.296,14.716,14.806,14.576,1.0,-7.64,17.65,17.65,25.61,16.03,1,0,0,0,0
002129,8.9,2.77,0,823935135.3333334,0.0,3.12,8.95,8.68,8.76,8.66,1.0,3.13,8.97,8.91,11.86,9.53,0,0,0,0,0
002176,15.7,-2.18,0,4022571501.0,0.0,4.55,16.23,15.5,16.2,16.05,1.0,15.27,16.97,16.97,16.97,17.66,1,0,0,0,0
002326,25.4,3.84,0,1818652861.3333333,0.0,4.5,25.67,24.57,24.57,24.46,1.0,-3.13,27.7,27.7,33.0,26.91,0,0,0,0,0
002338,61.75,1.25,0,516552552.00000006,0.0,3.48,62.93,60.81,61.35,60.99,1.0,2.93,65.51,65.51,68.93,67.09,1,0,0,0,0
002378,34.61,2.22,0,4046746937.9999995,0.0,6.47,34.88,32.69,33.8,33.86,1.0,12.37,34.73,34.73,48.42,37.25,1,0,0,0,0
002371,545.35,1.56,0,8854558110.0,0.0,4.1,567.0,545.0,555.0,536.99,1.0,15.37,541.16,541.16,541.16,590.69,0,0,0,0,0
002402,32.111,2.07,0,1561723055.3,0.0,3.34,32.751,31.701,31.701,31.461,1.0,2.59,33.39,33.39,57.3,34.61,0,0,0,0,0
002353,149.343,9.57,1,3647858506.233332,0.0,5.03,150.003,143.153,143.403,136.303,1.0,14.61,138.9,138.9,138.9,149.93,0,0,1,1,0
002407,37.926,5.01,0,6931656252.399999,0.0,10.02,38.806,35.186,35.756,36.116,1.0,15.47,36.5,36.5,41.8,39.73,1,0,0,0,0
002384,191.88,2.76,0,19648874390.0,0.0,6.46,199.07,187.0,191.8,186.73,1.0,2.12,196.0,196.0,196.0,205.4,1,0,0,0,0
002409,89.9,6.52,0,1954513122.0000002,0.0,6.45,92.68,87.24,87.24,84.4,1.0,1.25,92.23,92.23,100.63,92.84,0,0,0,0,0
002428,77.01,10.0,1,9145362671.666666,0.0,5.11,77.01,73.43,75.0,70.01,1.0,-0.14,82.76,82.76,82.76,77.01,1,0,1,1,0
002436,29.44,6.36,0,6267389755.999999,0.0,4.05,30.45,29.33,29.62,27.68,1.0,3.33,30.35,30.35,30.35,30.45,0,0,0,0,0
002446,10.29,2.9,0,392686110.0,0.0,3.7,10.43,10.06,10.07,10.0,1.0,2.69,11.07,11.07,14.67,11.0,0,0,0,0,0
002453,6.17,9.98,1,427504800.0,0.0,9.09,6.17,5.66,6.09,5.61,1.0,26.69,5.61,5.61,8.47,6.17,1,1,0,2,0
002460,91.45,3.12,0,8149333411.333333,0.0,4.7,91.67,87.5,90.35,88.68,1.0,7.6,91.19,91.19,91.19,97.55,0,0,0,0,0
002392,9.92,7.71,0,886506344.0000001,0.0,9.88,10.13,9.22,9.22,9.21,1.0,12.98,9.38,9.38,9.38,10.13,0,0,0,0,0
002463,104.29,2.17,0,6934875978.333333,0.0,3.53,107.0,103.4,104.4,102.07,1.0,2.37,108.76,108.76,108.76,112.28,0,0,0,0,0
002471,8.61,1.77,0,907954460.0,0.0,1.77,8.67,8.52,8.52,8.46,1.0,0.12,10.3,10.3,10.87,9.31,0,0,0,0,0
002432,71.015,-1.39,0,2459611011.6666665,0.0,7.17,72.295,67.135,70.425,72.015,1.0,-11.29,93.45,93.45,93.45,79.22,1,0,0,0,0
002340,9.35,2.3,0,3396421249.000001,0.0,4.6,9.38,8.96,9.06,9.14,1.0,10.91,9.69,9.69,10.18,10.05,0,0,0,0,0
002472,39.81,1.38,0,870643615.6666666,0.0,1.48,40.08,39.5,39.7,39.27,1.0,8.68,39.67,39.67,49.47,43.2,0,0,0,0,0
002465,16.391,2.18,0,1341346651.0000002,0.0,3.55,16.641,16.071,16.071,16.041,1.0,3.28,17.02,17.02,26.56,17.65,0,0,0,0,0
002478,9.25,3.35,0,347094276.0,0.0,5.25,9.44,8.97,9.04,8.95,1.0,-9.31,11.79,11.69,13.87,9.85,0,0,0,0,0
002491,17.07,8.04,0,2525085732.0,0.0,9.37,17.36,15.88,16.03,15.8,1.0,9.07,18.2,18.2,18.2,17.38,1,0,0,0,0
002519,8.29,1.97,0,597635496.0,0.0,2.83,8.39,8.16,8.19,8.13,1.0,5.34,8.92,8.92,12.62,8.94,0,0,0,0,0
002520,5.99,1.01,0,313165046.3333333,0.0,1.69,6.0,5.9,5.93,5.93,1.0,12.59,5.98,5.98,7.21,6.52,1,0,0,0,0
002497,31.08,1.34,0,2259047664.0,0.0,4.24,32.0,30.7,31.5,30.67,1.0,5.0,30.96,30.96,30.96,33.74,1,0,0,0,0
002543,8.141,1.62,0,43919571.5,0.0,2.0,8.161,8.001,8.041,8.011,1.0,0.12,8.89,8.35,11.74,8.81,0,0,0,0,0
002413,13.31,1.29,0,1255684000.0,0.0,3.12,13.55,13.14,13.14,13.14,1.0,-1.77,15.5,15.5,20.29,14.45,0,0,0,0,0
002549,20.34,2.94,0,1048745013.3333335,0.0,3.49,20.53,19.84,20.15,19.76,1.0,2.06,21.18,21.18,25.35,21.74,0,0,0,0,0
002466,81.71,2.1,0,9769639473.333332,0.0,5.11,82.49,78.4,80.03,80.03,1.0,10.87,81.19,81.19,81.19,88.03,0,0,0,0,0
002527,13.17,1.93,0,130186342.0,0.0,2.55,13.27,12.94,12.94,12.92,1.0,3.38,14.02,13.91,18.58,14.21,0,0,0,0,0
002553,21.93,0.09,0,197410803.33333337,0.0,1.23,22.18,21.91,21.95,21.91,1.0,-7.9,26.39,25.87,30.9,24.1,0,0,0,0,0
002575,7.01,2.94,0,439668835.6666666,0.0,2.94,7.06,6.86,6.92,6.81,1.0,13.61,8.74,6.99,9.59,7.49,1,0,0,0,0
002579,12.69,7.09,0,785708265.6666666,0.0,7.59,13.0,12.1,12.12,11.85,1.0,0.0,13.52,13.52,13.52,13.04,0,0,0,0,0
002594,100.75,-2.17,0,6768342769.333334,0.0,1.64,101.89,100.2,101.7,102.98,1.0,1.3,105.97,105.64,111.82,113.28,0,0,0,0,0
002595,61.345,2.89,0,346974307.33333325,0.0,4.41,62.214,59.586,59.676,59.621,1.0,0.81,67.24,67.24,69.31,65.58,0,0,0,0,0
002552,22.85,3.53,0,331203520.0,0.0,3.76,23.13,22.3,22.42,22.07,1.0,9.33,22.85,22.85,22.87,24.28,0,0,0,0,0
002597,22.982,-0.65,0,186392278.99999997,0.0,1.82,23.132,22.712,23.072,23.132,1.0,0.0,24.55,23.27,29.03,25.45,0,0,0,0,0
002601,16.96,0.3,0,436896702.00000006,0.0,2.54,16.98,16.55,16.86,16.91,1.0,-3.58,18.15,18.15,23.79,18.6,0,0,0,0,0
002602,15.94,-0.06,0,2331917829.0,0.0,2.7,16.14,15.71,16.08,15.95,1.0,-2.27,17.87,17.64,20.82,17.55,0,0,0,0,0
002583,10.04,1.01,0,269394693.3333333,0.0,2.21,10.22,10.0,10.0,9.94,1.0,-2.81,10.98,10.95,12.45,10.93,0,0,0,0,0
002636,46.435,3.71,0,2880009980.1666665,0.0,9.49,47.625,43.375,45.455,44.775,1.0,12.69,48.38,48.38,48.38,49.25,1,0,0,0,0
002652,6.09,2.7,0,601766578.0,0.0,6.58,6.32,5.93,6.06,5.93,1.0,22.29,6.6,6.6,6.6,6.52,1,0,0,0,0
002647,12.5,0.73,0,661948750.0,0.0,6.29,12.89,12.11,12.56,12.41,1.0,7.67,13.4,13.4,13.4,13.65,1,0,0,0,0
002681,5.32,1.92,0,214196406.6666667,0.0,2.68,5.38,5.24,5.25,5.22,1.0,3.91,5.43,5.28,7.68,5.74,0,0,0,0,0
002685,9.2,0.55,0,1508463967.9999998,0.0,4.59,9.25,8.83,8.98,9.15,1.0,15.58,9.15,9.15,9.15,10.07,1,1,0,0,0
002709,64.0,5.77,0,10900435251.333336,0.0,9.67,64.98,59.13,60.58,60.51,1.0,30.32,61.0,61.0,61.0,66.56,1,1,0,0,0
002698,13.78,7.82,0,312675734.99999994,0.0,8.22,13.96,12.91,12.91,12.78,1.0,0.73,14.25,14.21,18.97,14.06,0,0,0,0,0
002733,29.532,7.15,0,1427143314.1333334,0.0,10.59,30.042,27.122,27.562,27.562,1.0,-1.47,32.72,32.72,32.72,30.32,1,0,0,0,0
002734,17.674,0.51,0,457404440.7333333,0.0,3.3,17.794,17.214,17.554,17.584,1.0,1.67,18.08,18.08,22.34,19.34,0,0,0,0,0
002725,17.182,1.78,0,274445448.0,0.0,3.85,17.582,16.932,17.112,16.882,1.0,3.56,17.54,17.54,21.18,18.57,0,0,0,0,0
002738,93.16,3.18,0,2591608630.0,0.0,4.47,93.89,89.85,90.75,90.29,1.0,9.77,94.0,94.0,100.36,99.32,0,0,0,0,0
002759,41.31,8.45,0,4320072108.0,0.0,8.93,41.9,38.5,38.61,38.09,1.0,23.65,39.5,38.55,55.98,41.9,0,0,0,0,0
002747,22.83,4.39,0,866449135.3333331,0.0,4.66,23.3,22.28,22.31,21.87,1.0,10.72,22.09,22.09,26.47,24.06,0,0,0,0,0
002632,11.1,2.12,0,117859058.33333334,0.0,2.85,11.23,10.92,10.92,10.87,1.0,0.09,12.18,12.15,16.39,11.96,0,0,0,0,0
002748,12.92,0.7,0,87443332.66666667,0.0,2.26,12.97,12.68,12.94,12.83,1.0,4.53,13.3,13.3,15.74,14.11,0,0,0,0,0
002756,87.997,1.32,0,2341809294.1000004,0.0,5.62,89.487,84.607,87.087,86.847,1.0,13.08,89.41,89.41,89.41,95.53,1,0,0,0,0
002765,9.41,0.43,0,129601698.66666666,0.0,1.39,9.45,9.32,9.38,9.37,1.0,-6.46,10.43,10.41,14.23,10.31,0,0,0,0,0
002779,76.75,-4.12,0,584845173.0000001,0.0,6.15,81.04,76.12,80.83,80.05,1.0,-15.84,100.77,97.0,144.0,88.06,0,0,0,0,0
002782,19.43,1.67,0,168517093.3333333,0.0,1.94,19.67,19.3,19.3,19.11,1.0,-8.48,23.52,23.52,28.58,21.02,0,0,0,0,0
002796,54.08,-1.8,0,920816240.0,0.0,6.46,57.28,53.72,55.76,55.07,1.0,-6.35,62.78,62.78,67.88,60.58,1,0,0,0,0
002792,48.005,10.01,1,2042312391.0,0.0,9.21,48.005,43.985,44.105,43.635,1.0,5.29,54.98,54.98,73.33,48.0,0,0,1,1,0
002805,25.14,10.02,1,1688840348.0,0.0,10.33,25.14,22.78,23.34,22.85,1.0,37.9,22.85,22.85,23.85,25.14,1,1,0,3,0
