代码,现价,涨跌幅,涨停,成交额,换手率,振幅,最高,最低,今开,昨收,量比,近5日涨幅,近20日最高,近10日最高,近150日最高,涨停价,近10日涨停,前日涨停,首板涨停,连板天数,一字板涨停
000665,5.42,-1.81,0,107371456.0,0.0,1.81,5.5,5.4,5.47,5.52,1.0,-5.41,6.3,6.0,7.21,6.07,0,0,0,0,0
000636,20.5,-3.26,0,1333260696.6666667,0.0,7.46,21.19,19.61,21.0,21.19,1.0,-1.82,22.22,22.22,22.22,23.31,0,0,0,0,0
000678,14.19,2.75,0,234388552.0,0.0,4.85,14.35,13.68,13.75,13.81,1.0,-5.96,16.5,15.25,16.74,15.19,0,0,0,0,0
000657,48.5,-1.76,0,6335100450.000001,0.0,10.53,50.8,45.6,47.53,49.37,1.0,7.85,53.76,53.76,53.76,54.31,1,0,0,0,0
000688,26.67,-8.07,0,872583235.3333334,0.0,6.07,27.86,26.1,27.62,29.01,1.0,-9.69,32.5,32.5,32.5,31.91,1,0,0,0,0
000695,12.34,-1.12,0,97516714.66666669,0.0,2.4,12.54,12.24,12.4,12.48,1.0,-4.04,14.36,13.19,19.25,13.73,0,0,0,0,0
000751,6.87,-9.96,0,342859572.6666666,0.0,1.31,6.97,6.87,6.87,7.63,1.0,20.32,7.81,7.81,7.81,8.39,1,0,0,0,0
000551,14.68,1.24,0,312194743.0,0.0,4.9,15.08,14.37,14.5,14.5,1.0,-8.14,16.3,16.3,18.35,15.95,0,0,0,0,0
000630,8.22,-10.07,0,8315976225.0,0.0,8.86,9.03,8.22,8.75,9.14,1.0,20.7,9.14,9.14,9.14,10.05,1,1,0,0,0
000733,54.55,-1.53,0,1358722611.0000002,0.0,4.84,55.62,52.94,54.87,55.4,1.0,-8.13,59.87,59.87,59.87,60.94,0,0,0,0,0
000790,4.01,1.26,0,54246767.99999999,0.0,3.03,4.06,3.94,3.96,3.96,1.0,-0.99,4.18,4.18,4.79,4.36,0,0,0,0,0
000779,8.72,0.0,0,62156555.99999999,0.0,2.06,8.82,8.64,8.72,8.72,1.0,-1.8,8.98,8.98,9.17,9.59,0,0,0,0,0
000811,16.08,0.12,0,316008027.0,0.0,3.67,16.17,15.58,15.97,16.06,1.0,-4.34,19.0,17.4,19.15,17.67,0,0,0,0,0
000725,4.314,-1.82,0,4138949988.200001,0.0,4.55,4.394,4.194,4.374,4.394,1.0,-1.82,4.67,4.54,4.67,4.83,0,0,0,0,0
000823,14.07,0.5,0,270050165.0,0.0,4.14,14.22,13.64,13.97,14.0,1.0,-4.55,15.15,15.15,16.15,15.4,0,0,0,0,0
000603,60.9,-10.02,0,1556273736.0000002,0.0,2.93,62.88,60.9,60.9,67.68,1.0,18.53,73.47,73.47,73.47,74.45,1,0,0,0,0
000758,7.92,-10.0,0,1386781682.9999998,0.0,6.02,8.45,7.92,8.43,8.8,1.0,-2.1,9.53,9.53,9.53,9.68,1,0,0,0,0
000837,12.27,-1.6,0,237162188.0,0.0,4.09,12.59,12.08,12.45,12.47,1.0,-9.25,13.7,13.62,13.7,13.72,0,0,0,0,0
000878,26.29,-10.09,0,4633928763.0,0.0,9.1,28.95,26.29,27.42,29.24,1.0,12.93,29.24,29.24,29.24,32.16,1,1,0,0,0
000792,32.78,-4.15,0,5367846645.333333,0.0,6.75,33.82,31.51,33.6,34.2,1.0,-7.92,37.38,37.38,37.38,37.62,0,0,0,0,0
000737,19.49,-5.25,0,6426307251.666665,0.0,13.81,21.5,18.66,20.01,20.57,1.0,17.69,20.57,20.57,20.57,22.63,1,1,0,0,0
000901,28.22,0.46,0,4129993392.000001,0.0,6.98,29.35,27.39,27.99,28.09,1.0,1.55,35.4,28.99,35.4,30.9,1,1,0,0,0
000887,20.77,-1.0,0,534747999.9999999,0.0,3.48,21.07,20.34,20.84,20.98,1.0,-10.44,24.1,24.1,24.1,23.08,0,0,0,0,0
000762,26.99,-9.12,0,1263916020.0,0.0,7.98,29.1,26.73,29.0,29.7,1.0,-9.58,30.66,30.66,32.59,32.67,0,0,0,0,0
000923,23.57,-8.71,0,733853640.0,0.0,6.86,24.98,23.21,24.93,25.82,1.0,-3.48,26.38,26.38,26.38,28.4,0,0,0,0,0
000818,22.05,2.7,0,682044160.0,0.0,4.98,22.2,21.13,21.32,21.47,1.0,3.67,22.85,22.85,22.85,23.62,0,0,0,0,0
000973,12.348,5.56,0,713963259.4,0.0,8.8,12.608,11.578,11.578,11.698,1.0,-5.0,16.1,13.66,16.1,12.87,0,0,0,0,0
000938,24.955,-1.96,0,1454901535.0,0.0,3.18,25.405,24.595,25.225,25.455,1.0,-5.81,28.23,28.23,28.23,28.0,0,0,0,0,0
000960,39.57,-8.51,0,3513580619.9999995,0.0,7.42,42.11,38.9,41.75,43.25,1.0,-0.03,47.94,47.94,47.94,47.58,1,0,0,0,0
000933,32.066,-6.8,0,2069256410.6666665,0.0,7.41,33.556,31.006,33.206,34.406,1.0,2.99,36.4,36.4,36.4,37.85,1,0,0,0,0
000975,34.36,-10.12,0,1720817447.3333333,0.0,4.21,35.97,34.36,34.72,38.23,1.0,0.85,41.81,41.81,41.81,42.05,1,0,0,0,0
000988,77.162,2.91,0,3564973825.8666673,0.0,6.15,78.152,73.542,74.752,74.982,1.0,-1.05,85.32,83.76,85.32,82.48,0,0,0,0,0
000983,7.31,0.97,0,1159239060.0000002,0.0,4.7,7.54,7.2,7.3,7.24,1.0,5.94,7.3,7.3,7.6,7.96,0,0,0,0,0
000967,7.04,0.43,0,206086098.66666666,0.0,2.28,7.08,6.92,7.01,7.01,1.0,-9.16,7.79,7.79,7.79,7.71,0,0,0,0,0
001257,32.72,-2.5,0,2926550879.9999995,0.0,15.02,36.92,31.88,35.0,33.56,1.0,42.7,33.56,33.56,33.56,36.92,1,1,0,0,0
000833,20.47,-2.71,0,730943208.3333334,0.0,5.04,20.92,19.86,20.84,21.04,1.0,-11.46,23.81,23.81,25.14,23.14,0,0,0,0,0
001212,51.08,-0.23,0,233388079.99999997,0.0,4.06,51.58,49.5,50.57,51.2,1.0,-4.83,56.3,56.3,56.3,56.32,0,0,0,0,0
001270,157.09,5.01,0,2266285962.333334,0.0,10.01,157.09,142.11,145.86,149.6,1.0,15.5,165.36,165.36,165.36,164.56,0,0,0,0,0
001301,75.85,1.05,0,248739537.3333333,0.0,3.32,76.38,73.89,74.79,75.06,1.0,-7.23,89.58,85.05,109.7,82.57,0,0,0,0,0
001339,57.09,2.31,0,447499865.66666675,0.0,4.7,57.7,55.08,55.8,55.8,1.0,2.92,58.98,58.98,58.98,61.38,0,0,0,0,0
001359,75.24,1.68,0,151444860.0,0.0,4.53,75.74,72.39,73.68,74.0,1.0,-2.03,81.28,81.28,81.28,81.4,0,0,0,0,0
001203,28.53,-5.53,0,1002151968.0,0.0,8.44,30.05,27.5,29.62,30.2,1.0,-13.94,34.98,34.98,35.52,33.22,1,0,0,0,0
002004,5.351,-0.37,0,256073175.2,0.0,3.72,5.451,5.251,5.301,5.371,1.0,-0.93,5.83,5.83,5.83,5.91,0,0,0,0,0
000807,33.261,-9.18,0,4401134247.033334,0.0,6.66,35.361,32.921,35.231,36.621,1.0,3.1,37.85,37.85,37.85,40.28,1,0,0,0,0
001223,38.518,0.92,0,61801804.99999999,0.0,4.02,39.296,37.761,37.846,38.168,1.0,-12.83,45.2,45.2,45.2,41.98,1,0,0,0,0
001379,24.18,0.42,0,155573789.3333333,0.0,3.2,24.41,23.64,23.87,24.08,1.0,-4.8,26.6,26.6,26.75,26.49,1,0,0,0,0
001389,104.99,-0.32,0,1357044194.0000002,0.0,6.28,107.62,101.01,104.5,105.33,1.0,5.35,111.2,111.2,111.2,115.86,1,0,0,0,0
002006,20.59,-1.15,0,356803278.6666667,0.0,4.66,20.93,19.96,20.68,20.83,1.0,-12.68,24.69,23.75,25.05,22.91,0,0,0,0,0
002025,50.28,-1.95,0,882377860.0,0.0,3.43,51.55,49.79,51.2,51.28,1.0,-9.94,72.33,56.87,72.33,56.41,0,0,0,0,0
002031,7.73,1.71,0,563517220.0,0.0,3.82,7.81,7.52,7.59,7.6,1.0,-5.85,8.82,8.5,8.82,8.36,0,0,0,0,0
002029,11.85,0.68,0,195478400.00000003,0.0,2.12,11.96,11.71,11.73,11.77,1.0,-8.0,14.85,13.06,14.85,12.95,0,0,0,0,0
002042,4.169,0.0,0,149195169.20000002,0.0,3.36,4.239,4.099,4.149,4.169,1.0,-3.25,4.48,4.37,5.01,4.59,0,0,0,0,0
002050,50.94,1.74,0,9072220668.0,0.0,5.35,51.98,49.3,50.09,50.07,1.0,-5.74,60.77,60.77,60.77,55.08,0,0,0,0,0
002077,17.5,0.69,0,718969831.6666666,0.0,4.55,17.92,17.13,17.18,17.38,1.0,-7.11,20.39,20.39,20.39,19.12,1,0,0,0,0
002079,10.7,-1.29,0,404636305.6666667,0.0,3.6,10.9,10.51,10.76,10.84,1.0,-3.69,11.35,11.35,11.35,11.92,0,0,0,0,0
002009,28.38,10.0,1,2599669809.0,0.0,11.51,28.38,25.41,25.41,25.8,1.0,19.55,28.73,28.73,28.73,28.38,1,0,1,1,0
002080,42.446,1.58,0,2540173476.7999997,0.0,8.64,43.146,39.536,41.576,41.786,1.0,8.18,44.45,44.45,44.45,45.96,1,0,0,0,0
002028,184.8,-0.59,0,1943520293.0,0.0,4.47,186.81,178.5,183.41,185.89,1.0,-1.99,204.49,204.49,204.49,204.48,1,0,0,0,0
002074,37.98,0.8,0,1547871191.9999998,0.0,3.18,38.1,36.9,37.55,37.68,1.0,-8.5,42.29,42.1,45.07,41.45,0,0,0,0,0
002081,3.6,-0.55,0,145319400.0,0.0,3.31,3.66,3.54,3.61,3.62,1.0,-1.1,3.83,3.81,3.83,3.98,0,0,0,0,0
002068,10.1,1.81,0,614883923.3333335,0.0,5.34,10.49,9.96,10.0,9.92,1.0,10.62,10.16,10.16,11.5,10.91,0,0,0,0,0
002091,8.54,-1.73,0,295240604.6666667,0.0,3.57,8.6,8.29,8.58,8.69,1.0,-6.77,9.29,9.24,10.63,9.56,0,0,0,0,0
002106,11.77,1.47,0,232250505.00000003,0.0,4.14,11.86,11.38,11.56,11.6,1.0,1.2,12.12,12.12,12.12,12.76,0,0,0,0,0
002046,44.794,-1.93,0,638498022.3999999,0.0,5.01,46.204,43.914,45.104,45.674,1.0,-8.16,54.77,50.95,54.77,50.24,0,0,0,0,0
002083,11.083,-1.77,0,448802907.6666666,0.0,4.52,11.403,10.893,11.373,11.283,1.0,-8.8,14.46,12.99,14.46,12.41,0,0,0,0,0
001306,83.79,0.07,0,78341512.33333334,0.0,3.77,84.34,81.18,83.44,83.73,1.0,-5.6,93.48,93.48,93.48,92.1,0,0,0,0,0
002112,19.66,-6.51,0,1229082323.0,0.0,5.75,20.37,19.16,20.01,21.03,1.0,-17.95,25.68,25.68,25.68,23.13,1,0,0,0,0
002049,84.11,-0.18,0,2610648432.0,0.0,4.26,85.38,81.79,83.39,84.26,1.0,-4.33,91.99,91.99,91.99,92.69,0,0,0,0,0
002126,36.772,-1.37,0,546263193.6,0.0,4.45,37.582,35.922,37.282,37.282,1.0,-7.91,42.39,42.39,42.39,41.01,0,0,0,0,0
002108,4.89,-3.74,0,333702525.0,0.0,3.94,5.03,4.83,5.0,5.08,1.0,-6.68,5.29,5.29,5.65,5.59,0,0,0,0,0
002150,23.99,-1.68,0,541174919.9999999,0.0,5.82,24.4,22.98,24.29,24.4,1.0,1.39,27.58,27.58,27.58,26.84,1,0,0,0,0
002139,12.791,-5.05,0,619271514.2666667,0.0,2.97,13.091,12.691,13.081,13.471,1.0,-10.81,14.58,14.58,14.58,14.82,0,0,0,0,0
002129,9.41,-4.08,0,2532344459.0000005,0.0,7.34,9.8,9.08,9.69,9.81,1.0,-3.49,10.19,10.19,11.52,10.79,0,0,0,0,0
002155,36.7,10.08,1,13252369726.666666,0.0,3.0,36.7,35.7,36.7,33.34,1.0,61.89,33.34,33.34,33.34,36.67,1,1,0,5,1
002167,13.61,-4.56,0,907000294.0000001,0.0,6.17,13.88,13.0,13.85,14.26,1.0,-6.46,15.3,15.3,15.3,15.69,0,0,0,0,0
002115,14.93,-4.9,0,2515925349.333333,0.0,6.24,15.68,14.7,15.27,15.7,1.0,-2.99,21.0,17.59,21.0,17.27,1,0,0,0,0
002121,9.13,-0.54,0,574429535.0,0.0,7.41,9.37,8.69,9.11,9.18,1.0,-9.51,10.74,10.74,10.74,10.1,0,0,0,0,0
002185,15.148,2.5,0,6845333313.466666,0.0,6.02,15.468,14.578,14.768,14.778,1.0,6.24,15.98,15.98,15.98,16.26,1,0,0,0,0
002156,51.979,1.15,0,6258236894.7,0.0,6.46,52.619,49.299,50.529,51.389,1.0,-7.61,59.12,59.12,59.12,56.53,1,0,0,0,0
002202,26.11,-2.94,0,6312059039.999999,0.0,6.88,27.63,25.78,26.91,26.9,1.0,-11.73,37.03,30.53,37.03,29.59,1,0,0,0,0
002125,13.895,-6.96,0,726226667.6666666,0.0,8.64,14.775,13.485,14.735,14.935,1.0,-8.68,15.56,15.56,16.68,16.43,0,0,0,0,0
002240,35.55,-5.95,0,2264232976.0,0.0,7.67,36.92,34.02,36.85,37.8,1.0,-15.09,42.8,42.8,42.8,41.58,1,0,0,0,0
002229,15.53,-0.13,0,394813714.6666667,0.0,4.24,16.08,15.42,15.48,15.55,1.0,-3.96,17.44,16.93,18.58,17.11,0,0,0,0,0
002270,29.57,-3.37,0,467479925.0000001,0.0,3.99,30.65,29.43,30.47,30.6,1.0,-5.13,35.26,35.26,35.26,33.66,1,0,0,0,0
002263,3.48,-0.29,0,178971213.33333334,0.0,3.15,3.51,3.4,3.48,3.49,1.0,-5.95,3.72,3.72,3.98,3.84,0,0,0,0,0
002176,9.3,-6.53,0,1066178129.3333335,0.0,7.24,9.89,9.17,9.85,9.95,1.0,-13.25,11.02,11.02,12.87,10.95,0,0,0,0,0
002192,54.63,-7.01,0,1057158769.3333334,0.0,8.43,58.1,53.15,57.84,58.75,1.0,-10.84,62.56,62.56,68.88,64.62,0,0,0,0,0
002324,17.996,-0.61,0,721359957.4666667,0.0,4.53,18.146,17.326,17.966,18.106,1.0,-8.86,25.61,20.13,25.61,19.92,0,0,0,0,0
002290,60.42,4.97,0,539089861.0,0.0,7.49,61.29,56.98,57.79,57.56,1.0,1.73,68.41,68.41,68.41,63.32,1,0,0,0,0
002326,25.65,-6.8,0,2543547300.0,0.0,5.63,26.32,24.77,25.78,27.52,1.0,-14.64,30.54,30.54,33.0,30.27,0,0,0,0,0
002353,87.553,-2.64,0,1409660263.8666668,0.0,6.62,92.383,86.433,89.963,89.923,1.0,2.43,95.01,95.01,95.01,98.92,0,0,0,0,0
002254,13.04,-2.25,0,326880014.99999994,0.0,5.77,13.29,12.52,13.19,13.34,1.0,-5.51,14.09,14.09,14.09,14.67,0,0,0,0,0
002384,77.36,2.9,0,3424274312.3333325,0.0,6.37,78.31,73.52,73.52,75.18,1.0,5.83,88.42,81.98,91.04,82.7,0,0,0,0,0
002371,475.23,-0.03,0,4165370192.0,0.0,2.93,479.98,466.03,472.42,475.37,1.0,-6.89,534.0,534.0,534.0,522.91,0,0,0,0,0
002402,37.331,-1.16,0,1561967576.8666663,0.0,3.65,37.671,36.291,37.391,37.771,1.0,-6.88,42.99,40.74,57.3,41.55,0,0,0,0,0
002407,28.756,0.49,0,1576360717.3333335,0.0,3.67,28.856,27.806,28.526,28.616,1.0,-8.76,36.16,32.79,41.8,31.48,0,0,0,0,0
002281,72.41,3.46,0,2811056219.9999995,0.0,7.23,73.47,68.41,69.28,69.99,1.0,1.63,80.99,80.0,80.99,76.99,0,0,0,0,0
002409,95.98,1.7,0,1616747177.0,0.0,5.56,97.49,92.24,93.83,94.38,1.0,1.67,100.63,100.63,100.63,103.82,0,0,0,0,0
002413,13.33,-1.77,0,2106018072.6666667,0.0,6.48,13.97,13.09,13.41,13.57,1.0,-11.13,20.29,15.49,20.29,14.93,0,0,0,0,0
002436,23.56,0.04,0,1767663428.666667,0.0,5.44,23.95,22.67,23.29,23.55,1.0,-6.06,26.08,26.08,26.08,25.91,0,0,0,0,0
002453,5.81,-3.33,0,112809546.66666666,0.0,3.16,5.99,5.8,5.95,6.01,1.0,-9.22,6.8,6.49,8.47,6.61,0,0,0,0,0
002446,12.03,0.25,0,1284460034.6666665,0.0,5.08,12.27,11.66,11.96,12.0,1.0,0.17,14.67,14.57,14.67,13.2,1,0,0,0,0
002392,8.27,-6.13,0,370623934.99999994,0.0,7.72,8.73,8.05,8.73,8.81,1.0,-8.52,9.14,9.14,9.14,9.69,0,0,0,0,0
002471,7.83,-5.66,0,1776018511.9999998,0.0,8.07,8.5,7.83,8.11,8.3,1.0,-8.53,9.65,9.02,9.65,9.13,1,0,0,0,0
002378,22.79,-4.84,0,2172337710.0,0.0,12.15,24.47,21.56,22.3,23.95,1.0,8.68,26.28,26.28,26.28,26.35,1,0,0,0,0
002466,54.55,-7.73,0,4501034663.666666,0.0,8.53,58.25,53.21,58.25,59.12,1.0,-13.14,66.0,64.55,66.65,65.03,0,0,0,0,0
002340,8.96,-4.07,0,3117491335.3333335,0.0,8.14,9.39,8.63,9.33,9.34,1.0,-7.25,10.18,10.18,10.18,10.27,0,0,0,0,0
002428,35.14,-6.89,0,2263031664.666667,0.0,7.45,36.78,33.97,36.45,37.74,1.0,-13.0,42.88,42.88,42.88,41.51,0,0,0,0,0
002491,7.85,9.94,1,1565735858.6666665,0.0,19.89,7.85,6.43,6.79,7.14,1.0,27.64,7.41,7.41,7.65,7.85,0,0,1,1,0
002478,9.89,0.71,0,443927528.0,0.0,7.64,10.05,9.3,9.71,9.82,1.0,-3.32,10.54,10.54,10.54,10.8,0,0,0,0,0
002463,69.25,0.87,0,3162960306.0,0.0,3.1,69.85,67.72,67.85,68.65,1.0,-3.28,78.95,78.95,78.95,75.52,0,0,0,0,0
002460,68.6,-7.01,0,6054360179.0,0.0,8.12,72.45,66.46,72.45,73.77,1.0,-7.13,76.15,76.15,76.19,81.15,0,0,0,0,0
002519,7.83,-3.09,0,796770400.0,0.0,6.56,8.35,7.82,7.95,8.08,1.0,-13.58,12.62,9.38,12.62,8.89,1,0,0,0,0
002432,40.105,-3.09,0,454594917.3333333,0.0,3.41,41.345,39.935,41.015,41.385,1.0,-1.93,43.3,43.3,43.52,45.52,0,0,0,0,0
002497,24.7,-7.63,0,1708844330.0,0.0,7.85,26.17,24.07,26.17,26.74,1.0,-4.63,27.32,27.32,27.32,29.41,0,0,0,0,0
002338,54.34,-1.18,0,301171104.0,0.0,3.89,55.28,53.14,54.99,54.99,1.0,-12.09,68.93,63.16,68.93,60.49,0,0,0,0,0
002465,17.431,-0.11,0,3195418714.9333334,0.0,3.84,17.741,17.071,17.301,17.451,1.0,-10.66,26.56,21.5,26.56,19.2,0,0,0,0,0
002520,5.9,-0.67,0,111081082.66666667,0.0,2.69,5.97,5.81,5.89,5.94,1.0,-8.67,6.53,6.49,6.99,6.53,0,0,0,0,0
002543,9.801,-0.61,0,73942385.46666667,0.0,2.64,9.981,9.721,9.851,9.861,1.0,-4.02,10.47,10.47,11.74,10.85,0,0,0,0,0
002527,16.08,-0.12,0,304440080.0,0.0,3.54,16.3,15.73,16.0,16.1,1.0,-10.96,18.58,18.52,18.58,17.71,0,0,0,0,0
002549,20.9,-3.95,0,832291281.9999999,0.0,4.73,21.55,20.52,21.54,21.76,1.0,-10.15,24.75,24.75,25.35,23.94,0,0,0,0,0
002552,19.25,-9.24,0,466722933.3333334,0.0,8.35,20.86,19.09,20.52,21.21,1.0,-0.31,22.87,22.87,22.87,23.33,0,0,0,0,0
002583,10.88,-1.0,0,324177558.00000006,0.0,2.27,11.05,10.8,10.98,10.99,1.0,-5.72,12.45,11.96,12.45,12.09,0,0,0,0,0
002579,11.48,-3.29,0,392936448.0,0.0,4.97,11.84,11.25,11.8,11.87,1.0,-10.59,13.45,13.45,13.45,13.06,0,0,0,0,0
002472,41.53,-0.29,0,869530060.0,0.0,4.59,42.32,40.41,41.55,41.65,1.0,-12.49,49.47,49.47,49.47,45.82,0,0,0,0,0
002594,90.89,-1.54,0,3004937978.666667,0.0,1.7,92.27,90.7,92.27,92.31,1.0,-2.95,100.5,97.44,101.45,101.54,0,0,0,0,0
002597,23.542,2.44,0,461960678.4000001,0.0,3.61,23.692,22.862,22.952,22.982,1.0,3.79,23.29,23.29,23.29,25.28,0,0,0,0,0
002601,22.16,-2.08,0,845764608.0,0.0,6.19,22.9,21.5,22.23,22.63,1.0,1.65,23.0,23.0,23.0,24.89,0,0,0,0,0
002602,19.7,4.79,0,5934677946.666665,0.0,4.89,20.41,19.49,19.75,18.8,1.0,1.23,20.82,20.82,20.82,20.68,0,0,0,0,0
002636,25.335,3.43,0,1073155147.9999999,0.0,7.84,26.035,24.115,24.585,24.495,1.0,-0.67,27.41,27.41,27.41,26.94,1,0,0,0,0
002685,6.76,0.15,0,173303550.0,0.0,1.63,6.8,6.69,6.74,6.75,1.0,-11.05,7.97,7.87,8.59,7.43,0,0,0,0,0
002575,7.2,-2.7,0,619049536.0,0.0,6.62,7.39,6.9,7.16,7.4,1.0,13.92,7.58,7.58,7.75,8.14,1,0,0,0,0
002595,56.8,-5.48,0,423206805.5333333,0.0,6.61,60.317,56.345,60.048,60.09,1.0,-1.23,63.1,63.1,63.1,66.1,0,0,0,0,0
002698,16.45,0.0,0,203264106.0,0.0,2.8,16.62,16.16,16.31,16.45,1.0,-6.64,18.97,18.45,18.97,18.1,0,0,0,0,0
002553,27.45,0.55,0,370416077.3333334,0.0,4.51,27.73,26.5,26.85,27.3,1.0,-9.56,30.9,30.9,30.9,30.03,0,0,0,0,0
002709,40.411,-1.08,0,1817850213.7666664,0.0,3.75,40.781,39.251,40.651,40.851,1.0,-8.05,48.8,44.58,49.43,44.94,0,0,0,0,0
002647,10.12,-1.17,0,152015218.6666667,0.0,4.49,10.46,10.0,10.24,10.24,1.0,7.09,10.63,10.63,10.63,11.26,0,0,0,0,0
002725,14.862,1.85,0,100891299.6,0.0,2.74,14.882,14.482,14.502,14.592,1.0,-4.93,19.08,15.68,21.18,16.05,0,0,0,0,0
002632,12.13,-3.19,0,373452618.0,0.0,4.15,12.51,11.99,12.33,12.53,1.0,-8.25,13.4,13.4,16.39,13.78,0,0,0,0,0
002734,20.854,1.51,0,1495764521.2,0.0,8.71,21.154,19.364,20.054,20.544,1.0,21.0,21.11,21.11,21.11,22.6,0,0,0,0,0
002681,6.49,-0.76,0,193691624.99999997,0.0,2.14,6.6,6.46,6.52,6.54,1.0,-5.67,7.11,7.02,7.68,7.19,0,0,0,0,0
002759,37.72,2.64,0,1691532205.0,0.0,4.82,38.29,36.52,36.52,36.75,1.0,-10.93,55.98,44.54,55.98,40.43,0,0,0,0,0
002756,49.757,-6.48,0,912536848.1333334,0.0,8.4,52.597,48.127,52.457,53.207,1.0,-10.73,59.31,57.5,59.31,58.53,0,0,0,0,0
002765,11.75,-0.51,0,200754670.0,0.0,2.96,11.89,11.54,11.81,11.81,1.0,-9.96,13.61,13.23,14.23,12.99,0,0,0,0,0
002733,20.022,1.62,0,139084864.0,0.0,3.3,20.152,19.502,19.582,19.702,1.0,-7.27,21.9,21.9,26.13,21.67,0,0,0,0,0
002747,23.58,-1.13,0,496733013.3333334,0.0,4.11,23.9,22.92,23.72,23.85,1.0,-8.36,26.47,26.47,26.47,26.24,0,0,0,0,0
002748,12.61,1.78,0,131937007.0,0.0,3.87,12.65,12.17,12.3,12.39,1.0,-1.71,13.43,13.14,15.74,13.63,0,0,0,0,0
002782,23.68,-1.5,0,623928629.9999999,0.0,8.57,25.46,23.4,23.6,24.04,1.0,6.33,24.73,24.73,24.73,26.44,1,0,0,0,0
002779,98.94,1.84,0,383750676.0,0.0,5.22,100.98,95.91,96.97,97.15,1.0,-11.62,118.46,116.98,144.0,106.87,0,0,0,0,0
002796,44.6,-4.09,0,1107918933.3333333,0.0,11.61,48.0,42.6,46.25,46.5,1.0,-1.74,51.14,51.14,51.14,51.15,1,0,0,0,0
002652,3.94,0.25,0,99605397.33333333,0.0,3.05,3.98,3.86,3.9,3.93,1.0,-4.83,4.29,4.25,4.86,4.32,0,0,0,0,0
