代码,现价,涨跌幅,涨停,成交额,换手率,振幅,最高,最低,今开,昨收,量比,近5日涨幅,近20日最高,近10日最高,近150日最高,涨停价,近10日涨停,前日涨停,首板涨停,连板天数,一字板涨停
000426,43.34,3.96,0,2141853366.0000005,0.0,4.77,43.49,41.5,41.5,41.69,1.0,-0.64,46.63,46.63,74.8,45.86,0,0,0,0,0
000338,30.15,0.23,0,2216907245.6666665,0.0,2.13,30.3,29.66,30.0,30.08,1.0,7.76,30.69,30.69,30.69,33.09,0,0,0,0,0
000539,7.0,-3.71,0,1372194308.0,0.0,4.68,7.26,6.92,7.05,7.27,1.0,6.87,7.49,7.49,8.14,8.0,1,0,0,0,0
000551,15.76,9.98,1,335747822.6666666,0.0,2.16,15.76,15.45,15.45,14.33,1.0,6.78,15.46,15.46,18.35,15.76,0,0,1,1,0
000603,37.38,2.19,0,622731439.0,0.0,5.6,37.43,35.38,35.78,36.58,1.0,-8.98,42.37,42.36,73.47,40.24,0,0,0,0,0
000630,6.28,1.45,0,1798901041.6666665,0.0,6.62,6.3,5.89,5.92,6.19,1.0,-3.09,6.62,6.62,9.14,6.81,0,0,0,0,0
000685,11.83,1.81,0,236701672.66666666,0.0,2.58,11.87,11.57,11.63,11.62,1.0,2.42,11.71,11.71,13.74,12.78,0,0,0,0,0
000657,57.31,10.0,1,4585575511.333334,0.0,10.58,57.31,51.8,52.07,52.1,1.0,-1.41,60.75,60.75,71.5,57.31,1,0,1,1,0
000695,15.66,3.98,0,252081403.00000003,0.0,6.97,15.81,14.76,15.01,15.06,1.0,5.67,15.41,15.41,19.25,16.57,0,0,0,0,0
000737,13.91,3.34,0,439366780.00000006,0.0,4.75,13.94,13.3,13.31,13.46,1.0,-2.39,14.37,14.37,21.5,14.81,0,0,0,0,0
000688,49.34,7.54,0,1584119856.0000002,0.0,11.33,50.2,45.0,45.63,45.88,1.0,12.47,48.26,48.26,48.26,50.47,1,0,0,0,0
000733,43.54,-7.03,0,1213641648.6666665,0.0,1.73,43.8,42.99,43.8,46.83,1.0,-8.7,48.17,48.17,59.87,51.51,0,0,0,0,0
000636,25.28,3.44,0,2855954914.6666665,0.0,9.41,25.88,23.58,23.84,24.44,1.0,12.46,24.99,24.99,27.5,26.88,0,0,0,0,0
000758,7.07,3.82,0,356581680.0,0.0,5.43,7.09,6.72,6.74,6.81,1.0,-1.94,7.25,7.25,9.53,7.49,0,0,0,0,0
000751,6.1,3.04,0,618718501.6666665,0.0,6.93,6.18,5.77,5.8,5.92,1.0,-3.48,6.83,6.83,7.81,6.51,1,0,0,0,0
000762,38.9,5.91,0,2118211575.6666667,0.0,9.72,39.33,35.76,35.99,36.73,1.0,4.43,39.18,39.18,39.18,40.4,1,0,0,0,0
000792,39.5,6.7,0,6003790966.333333,0.0,8.56,39.65,36.48,36.61,37.02,1.0,7.54,39.88,39.88,40.9,40.72,0,0,0,0,0
000807,32.741,1.96,0,1200237846.9,0.0,3.02,32.881,31.911,31.971,32.111,1.0,-3.25,36.45,36.45,37.85,35.32,0,0,0,0,0
000790,4.15,3.75,0,84140617.33333333,0.0,5.0,4.17,3.97,4.0,4.0,1.0,5.33,4.33,4.33,4.79,4.4,0,0,0,0,0
000779,8.81,1.38,0,58733567.00000001,0.0,2.3,8.85,8.65,8.65,8.69,1.0,2.68,9.1,9.05,10.96,9.56,0,0,0,0,0
000678,11.49,0.61,0,69223830.0,0.0,1.05,11.54,11.42,11.43,11.42,1.0,-4.65,14.44,12.9,16.74,12.56,0,0,0,0,0
000811,24.63,1.15,0,1109196016.6666667,0.0,4.97,24.64,23.43,24.18,24.35,1.0,9.91,25.4,25.4,25.4,26.79,1,0,0,0,0
000818,15.42,9.99,1,1137604738.0,0.0,7.99,15.42,14.3,14.35,14.02,1.0,6.27,21.96,15.13,25.9,15.42,0,0,1,1,0
000833,28.66,5.02,0,1463685688.6666667,0.0,6.56,29.31,27.52,27.82,27.29,1.0,10.66,27.96,27.96,30.13,30.02,0,0,0,0,0
000887,17.35,1.64,0,387330822.0,0.0,1.29,17.48,17.26,17.28,17.07,1.0,-6.42,18.9,18.9,24.1,18.78,0,0,0,0,0
000837,10.95,2.53,0,173222874.0,0.0,3.75,11.06,10.66,10.68,10.68,1.0,-0.18,11.12,11.12,13.7,11.75,0,0,0,0,0
000878,19.19,2.07,0,889184439.0,0.0,4.68,19.25,18.37,18.57,18.8,1.0,-1.94,19.92,19.92,29.24,20.68,0,0,0,0,0
000933,32.256,2.61,0,1373279667.2,0.0,3.37,32.366,31.306,31.406,31.436,1.0,-0.37,34.68,34.68,38.69,34.58,0,0,0,0,0
000901,23.22,10.0,1,951743940.0,0.0,8.1,23.22,21.51,21.51,21.11,1.0,-0.64,24.09,24.09,35.4,23.22,0,0,1,1,0
000923,16.58,-4.16,0,535493479.3333334,0.0,5.61,16.68,15.71,16.38,17.3,1.0,-9.25,19.02,19.02,26.38,19.03,0,0,0,0,0
000938,32.355,2.67,0,8320255480.166665,0.0,5.49,33.555,31.825,32.435,31.515,1.0,8.37,32.8,32.8,32.8,34.67,0,0,0,0,0
000725,4.114,0.49,0,1697713316.0666664,0.0,1.47,4.124,4.064,4.084,4.094,1.0,-2.37,4.28,4.28,4.67,4.5,0,0,0,0,0
000823,14.99,-0.6,0,220973746.6666667,0.0,2.85,15.24,14.81,14.94,15.08,1.0,-7.92,16.55,16.55,16.6,16.59,0,0,0,0,0
000960,35.81,3.26,0,2158901454.9999995,0.0,5.19,36.17,34.37,34.65,34.68,1.0,-11.21,41.03,41.03,48.55,38.15,0,0,0,0,0
000967,14.11,-0.49,0,4177046069.3333335,0.0,9.94,14.81,13.4,13.7,14.18,1.0,3.37,14.58,14.58,14.58,15.6,1,1,0,0,0
000983,7.0,3.86,0,919501608.0,0.0,3.86,7.07,6.81,6.85,6.74,1.0,9.2,6.94,6.78,7.7,7.41,0,0,0,0,0
000988,118.792,2.99,0,9804513997.200003,0.0,5.3,120.252,114.142,114.142,115.342,1.0,-1.58,124.95,123.25,141.16,126.88,0,0,0,0,0
000973,21.278,10.03,1,2374449268.7999997,0.0,15.46,21.278,18.288,19.328,19.338,1.0,16.92,20.7,20.7,20.7,21.27,1,0,1,1,0
001203,51.3,9.99,1,1591962705.0,0.0,10.61,51.3,46.35,46.67,46.64,1.0,13.5,49.38,49.38,49.38,51.3,1,0,1,1,0
001212,54.5,1.57,0,326517106.6666667,0.0,3.84,55.18,53.12,53.42,53.66,1.0,3.91,55.39,55.39,58.25,59.03,0,0,0,0,0
001223,39.132,1.29,0,69781763.86666667,0.0,8.58,40.718,37.404,38.232,38.632,1.0,-6.0,43.35,43.35,45.2,42.5,0,0,0,0,0
000975,27.21,1.38,0,771780706.6666667,0.0,3.06,27.3,26.48,26.48,26.84,1.0,-8.87,31.81,31.09,41.81,29.52,0,0,0,0,0
001257,22.69,4.32,0,492159928.0,0.0,5.66,22.91,21.68,21.75,21.75,1.0,-6.43,30.0,25.29,30.0,23.93,0,0,0,0,0
001270,133.47,-5.0,0,835793801.9999999,0.0,1.52,135.6,133.47,133.48,140.5,1.0,-13.42,160.78,160.78,167.17,154.55,0,0,0,0,0
001301,84.32,5.16,0,1009679562.6666665,0.0,7.25,85.0,79.19,80.0,80.18,1.0,13.67,80.84,80.84,109.7,88.2,0,0,0,0,0
001306,69.03,1.81,0,57763038.66666666,0.0,3.58,69.53,67.1,68.5,67.8,1.0,-0.14,71.18,71.18,93.48,74.58,0,0,0,0,0
001359,83.5,-4.03,0,224592210.0,0.0,4.16,85.61,81.99,85.0,87.01,1.0,-0.6,88.88,88.88,88.88,95.71,0,0,0,0,0
001339,89.82,2.07,0,1736515043.9999998,0.0,7.84,93.0,86.1,86.61,88.0,1.0,21.33,90.92,90.92,90.92,96.8,1,0,0,0,0
001389,164.0,-0.67,0,1516314600.0,0.0,4.77,167.1,159.22,163.01,165.11,1.0,3.46,185.22,185.22,185.22,181.62,1,0,0,0,0
001379,21.51,1.51,0,48827193.33333333,0.0,2.45,21.6,21.08,21.09,21.19,1.0,-0.65,21.89,21.89,26.75,23.31,0,0,0,0,0
002004,4.731,1.07,0,130807192.69999999,0.0,1.92,4.751,4.661,4.661,4.681,1.0,-5.4,5.25,5.25,5.83,5.15,0,0,0,0,0
002009,23.18,2.84,0,498287005.33333325,0.0,4.97,23.43,22.31,22.38,22.54,1.0,-7.09,25.63,25.35,38.0,24.79,0,0,0,0,0
002006,17.38,1.82,0,105864975.0,0.0,2.87,17.43,16.94,16.95,17.07,1.0,-3.5,18.35,18.35,25.05,18.78,0,0,0,0,0
002028,196.86,0.82,0,1934790189.9999998,0.0,2.2,197.77,193.47,195.0,195.25,1.0,-11.15,232.28,232.28,239.12,214.78,0,0,0,0,0
002029,11.23,1.17,0,238969169.99999997,0.0,3.87,11.43,11.0,11.08,11.1,1.0,14.13,11.4,11.4,14.85,12.21,1,0,0,0,0
002025,67.67,-2.31,0,1399227460.0,0.0,3.19,69.65,67.44,68.12,69.27,1.0,-11.48,83.63,83.63,83.63,76.2,0,0,0,0,0
002042,4.959,-0.4,0,389914331.1666666,0.0,7.03,5.129,4.779,4.869,4.979,1.0,0.81,5.14,5.14,5.14,5.48,0,0,0,0,0
002046,49.944,0.08,0,446277595.73333335,0.0,1.92,50.474,49.514,49.804,49.904,1.0,-7.52,55.07,55.07,55.32,54.89,0,0,0,0,0
002049,75.88,1.95,0,2326721877.3333335,0.0,3.98,76.18,73.22,73.75,74.43,1.0,4.76,76.6,76.6,91.99,81.87,0,0,0,0,0
002031,5.64,0.0,0,279372186.00000006,0.0,4.96,5.69,5.41,5.45,5.64,1.0,-6.93,6.45,6.29,8.82,6.2,0,0,0,0,0
002050,44.82,1.49,0,3050412728.0,0.0,2.94,45.08,43.78,43.9,44.16,1.0,-2.76,46.87,46.87,60.77,48.58,0,0,0,0,0
002068,8.96,4.67,0,247040669.99999997,0.0,6.89,9.09,8.5,8.52,8.56,1.0,3.11,9.19,9.12,11.5,9.42,0,0,0,0,0
002077,16.02,4.71,0,483441691.6666666,0.0,2.81,16.08,15.65,15.82,15.3,1.0,0.38,17.15,16.36,20.39,16.83,0,0,0,0,0
002079,11.69,9.97,1,714297336.0,0.0,4.52,11.69,11.21,11.21,10.63,1.0,9.25,10.98,10.98,12.3,11.69,0,0,1,1,0
002080,56.466,6.65,0,3215836521.133333,0.0,9.29,57.146,52.226,52.316,52.946,1.0,10.08,54.87,54.87,54.87,58.24,0,0,0,0,0
002081,5.23,10.34,1,1583857320.3333335,0.0,11.81,5.23,4.67,4.67,4.74,1.0,8.73,5.33,5.33,5.33,5.21,1,1,0,2,0
002091,9.57,2.79,0,350351360.6666667,0.0,4.4,9.59,9.18,9.24,9.31,1.0,2.24,9.69,9.69,10.63,10.24,0,0,0,0,0
002074,37.75,-3.3,0,3589496154.9999995,0.0,6.92,38.2,35.5,37.0,39.04,1.0,-6.79,41.49,41.49,45.07,42.94,0,0,0,0,0
002106,10.54,1.84,0,98806437.00000001,0.0,2.61,10.57,10.3,10.34,10.35,1.0,-3.83,11.28,11.28,12.83,11.38,0,0,0,0,0
002083,11.183,3.71,0,520186885.40000004,0.0,5.47,11.263,10.673,10.693,10.783,1.0,0.99,14.24,13.46,14.46,11.86,0,0,0,0,0
002108,5.8,2.65,0,688344497.0,0.0,5.84,5.83,5.5,5.63,5.65,1.0,-5.23,6.23,6.23,6.23,6.22,1,0,0,0,0
002115,14.68,4.86,0,2899137710.0,0.0,12.14,15.3,13.6,13.72,14.0,1.0,13.71,14.26,14.26,21.0,15.4,1,0,0,0,0
002112,20.38,1.09,0,325301651.0,0.0,3.72,20.48,19.73,19.89,20.16,1.0,-3.6,22.51,22.51,28.55,22.18,0,0,0,0,0
002125,14.905,6.12,0,541188872.5,0.0,7.9,15.005,13.895,13.915,14.045,1.0,5.45,14.62,14.62,16.68,15.45,0,0,0,0,0
002126,46.612,3.62,0,946288301.8666666,0.0,4.36,46.682,44.722,45.482,44.982,1.0,-2.2,51.13,51.13,55.71,49.48,0,0,0,0,0
002121,7.05,3.07,0,216917388.0,0.0,4.82,7.1,6.77,6.81,6.84,1.0,-8.2,8.19,8.04,10.74,7.52,0,0,0,0,0
002129,8.62,1.65,0,625811891.9999998,0.0,4.48,8.66,8.28,8.46,8.48,1.0,-1.03,9.23,8.91,11.86,9.33,0,0,0,0,0
002139,10.791,0.09,0,183934031.73333332,0.0,1.95,10.891,10.681,10.731,10.781,1.0,-11.48,12.48,12.48,14.58,11.86,0,0,0,0,0
002150,28.56,5.78,0,595696231.3333334,0.0,9.56,29.18,26.6,26.71,27.0,1.0,-4.55,34.78,32.71,39.41,29.7,0,0,0,0,0
002156,49.419,-1.49,0,4539108217.4,0.0,3.45,49.759,48.029,49.219,50.169,1.0,1.25,52.02,52.02,59.12,55.19,0,0,0,0,0
002167,13.17,3.54,0,374808200.0,0.0,4.8,13.22,12.61,12.65,12.72,1.0,0.84,13.41,13.41,16.6,13.99,0,0,0,0,0
002176,16.09,9.98,1,5879783443.333334,0.0,15.86,16.09,13.77,13.77,14.63,1.0,29.86,14.98,14.98,14.98,16.09,1,0,1,1,0
002155,28.69,3.65,0,1265001794.3333333,0.0,5.64,28.83,27.27,27.27,27.68,1.0,-7.6,31.77,31.2,43.37,30.45,0,0,0,0,0
002240,54.63,7.05,0,3767240176.6666665,0.0,11.25,55.54,49.8,50.11,51.03,1.0,13.81,53.36,53.36,53.36,56.13,1,0,0,0,0
002192,99.29,10.0,1,3831008166.0000005,0.0,11.53,99.29,88.88,90.44,90.26,1.0,21.75,94.79,94.79,94.79,99.29,1,0,1,1,0
002202,25.73,0.86,0,3303273482.6666665,0.0,3.21,25.89,25.07,25.23,25.51,1.0,-1.91,27.98,26.98,37.03,28.06,0,0,0,0,0
002229,16.09,-1.17,0,667698485.0,0.0,2.33,16.38,16.0,16.05,16.28,1.0,-16.33,20.18,20.18,20.18,17.91,0,0,0,0,0
002281,132.87,-3.01,0,7563400779.666667,0.0,6.13,137.3,128.9,132.53,137.0,1.0,7.18,141.46,141.46,141.46,150.7,1,0,0,0,0
002254,10.93,0.83,0,196331960.0,0.0,2.77,10.97,10.67,10.73,10.84,1.0,0.74,11.13,11.13,14.09,11.92,0,0,0,0,0
002263,4.19,1.45,0,644433642.0000001,0.0,5.08,4.22,4.01,4.1,4.13,1.0,-13.25,5.35,5.35,5.35,4.54,1,0,0,0,0
002270,25.29,-0.2,0,589576596.0000001,0.0,4.14,25.47,24.42,25.27,25.34,1.0,-9.68,29.05,29.05,37.8,27.87,0,0,0,0,0
002326,24.59,0.37,0,1613051960.6666667,0.0,6.45,24.85,23.27,23.89,24.5,1.0,-1.52,27.7,27.7,33.0,26.95,0,0,0,0,0
002290,76.74,-2.92,0,1252263415.0000002,0.0,7.32,79.98,74.19,79.69,79.05,1.0,7.92,88.99,88.99,88.99,86.95,1,0,0,0,0
002338,61.18,0.44,0,431690409.3333334,0.0,3.07,61.81,59.94,60.53,60.91,1.0,-5.43,65.51,65.51,68.93,67.0,1,0,0,0,0
002324,14.936,0.07,0,541033744.5333334,0.0,4.02,15.016,14.416,14.746,14.926,1.0,-14.04,17.65,17.65,25.61,16.42,1,0,0,0,0
000665,4.75,-0.63,0,98764172.66666667,0.0,2.72,4.78,4.65,4.65,4.78,1.0,2.37,5.04,4.99,7.21,5.26,0,0,0,0,0
002353,126.553,1.79,0,1439952471.0,0.0,4.36,128.123,122.703,123.633,124.333,1.0,4.19,134.3,134.3,134.3,136.77,0,0,0,0,0
002340,9.64,7.95,0,4602414460.0,0.0,10.08,9.69,8.79,8.85,8.93,1.0,12.49,9.02,9.02,10.18,9.82,0,0,0,0,0
002378,32.92,9.99,1,3559578095.333334,0.0,10.09,32.92,29.9,29.9,29.93,1.0,-1.82,34.49,34.49,48.42,32.92,0,0,1,1,0
002371,510.71,-1.26,0,4744729112.666666,0.0,2.9,517.22,502.2,510.22,517.21,1.0,6.85,537.25,537.25,537.25,568.93,0,0,0,0,0
002384,184.25,0.19,0,16661771758.333332,0.0,6.66,189.12,176.88,180.61,183.9,1.0,-1.12,196.0,196.0,196.0,202.29,1,0,0,0,0
002402,30.811,-0.93,0,1210512088.0333333,0.0,2.22,31.071,30.381,30.861,31.101,1.0,-4.11,33.39,33.39,57.3,34.21,0,0,0,0,0
002407,35.676,6.29,0,7402888178.400001,0.0,8.85,36.106,33.136,33.136,33.566,1.0,12.49,34.7,34.7,41.8,36.92,1,0,0,0,0
002392,9.24,3.47,0,287906128.00000006,0.0,4.7,9.33,8.91,8.96,8.93,1.0,6.7,9.1,9.1,9.14,9.82,0,0,0,0,0
002409,83.63,0.38,0,1205596459.0,0.0,4.8,83.94,79.94,82.98,83.31,1.0,-7.25,92.23,92.23,100.63,91.64,0,0,0,0,0
002185,12.748,0.95,0,1409632364.0,0.0,2.69,12.888,12.548,12.628,12.628,1.0,-0.31,12.95,12.95,15.98,13.89,0,0,0,0,0
002413,12.74,0.87,0,812325450.0,0.0,1.5,12.85,12.66,12.66,12.63,1.0,-14.78,15.5,15.5,20.29,13.89,0,0,0,0,0
002453,5.1,2.41,0,102071861.33333331,0.0,4.42,5.13,4.91,4.98,4.98,1.0,2.41,5.47,5.17,8.47,5.48,0,0,0,0,0
002446,9.82,0.2,0,223071266.0,0.0,1.84,9.89,9.71,9.74,9.8,1.0,-9.91,11.07,11.07,14.67,10.78,0,0,0,0,0
002432,73.675,0.34,0,2766442625.8333335,0.0,8.51,79.795,73.545,75.115,73.425,1.0,-14.93,93.45,93.45,93.45,80.77,1,0,0,0,0
002460,86.9,5.85,0,7213310533.0,0.0,7.69,87.15,80.84,81.81,82.1,1.0,5.69,88.48,87.98,88.48,90.31,0,0,0,0,0
002436,27.43,-1.51,0,2959990661.0,0.0,3.59,27.97,26.97,27.44,27.85,1.0,-4.09,30.35,30.35,30.35,30.64,0,0,0,0,0
002466,75.52,4.12,0,8662312890.0,0.0,6.52,75.8,71.07,73.0,72.53,1.0,6.77,75.46,75.46,75.46,79.78,0,0,0,0,0
002465,15.271,1.06,0,741691590.2333333,0.0,2.85,15.391,14.961,14.991,15.111,1.0,-9.32,17.02,17.02,26.56,16.62,0,0,0,0,0
002463,101.48,0.1,0,5549579372.333334,0.0,5.02,103.64,98.55,100.5,101.38,1.0,-1.26,108.76,108.76,108.76,111.52,0,0,0,0,0
002471,8.38,1.58,0,669274667.0,0.0,3.03,8.45,8.2,8.2,8.25,1.0,-11.51,10.3,10.3,10.87,9.08,0,0,0,0,0
002472,38.3,0.08,0,382400460.0,0.0,1.36,38.45,37.93,38.01,38.27,1.0,-1.57,39.58,39.58,49.47,42.1,0,0,0,0,0
002478,9.13,0.0,0,324696624.0,0.0,3.18,9.26,8.97,9.05,9.13,1.0,-17.6,11.79,11.69,13.87,10.04,0,0,0,0,0
002491,16.57,0.06,0,1804757306.6666667,0.0,4.05,16.94,16.27,16.51,16.56,1.0,-3.77,18.2,18.2,18.2,18.22,1,0,0,0,0
002519,7.88,0.64,0,296239914.6666666,0.0,3.07,7.95,7.71,7.75,7.83,1.0,-7.51,8.95,8.92,12.62,8.61,0,0,0,0,0
002497,30.28,9.99,1,2378189262.0,0.0,12.1,30.28,26.95,27.3,27.53,1.0,6.73,29.84,29.84,29.84,30.28,0,0,1,1,0
002428,69.22,-0.66,0,5103317191.666666,0.0,3.17,70.33,68.12,68.61,69.68,1.0,-8.0,82.76,82.76,82.76,76.65,1,0,0,0,0
002527,12.7,1.76,0,102218826.66666666,0.0,3.04,12.79,12.41,12.48,12.48,1.0,-5.15,14.02,13.95,18.58,13.73,0,0,0,0,0
002543,8.061,0.62,0,29896437.999999996,0.0,1.5,8.091,7.971,8.011,8.011,1.0,-2.3,9.03,8.35,11.74,8.81,0,0,0,0,0
002549,20.29,-2.78,0,1307522488.3333335,0.0,3.83,20.68,19.88,20.37,20.87,1.0,5.57,21.18,21.18,25.35,22.96,0,0,0,0,0
002520,5.75,9.94,1,184351898.6666667,0.0,6.12,5.75,5.43,5.43,5.23,1.0,3.79,5.75,5.75,7.21,5.75,0,0,1,1,0
002553,23.67,1.59,0,141284350.0,0.0,3.48,23.82,23.01,23.1,23.3,1.0,-5.88,26.39,26.19,30.9,25.63,0,0,0,0,0
002552,22.42,2.0,0,322197134.6666667,0.0,5.23,22.85,21.7,21.98,21.98,1.0,1.82,22.68,22.68,22.87,24.18,0,0,0,0,0
002575,6.85,0.74,0,710221866.6666666,0.0,5.74,6.99,6.6,6.63,6.8,1.0,9.42,9.2,7.17,9.59,7.48,1,1,0,0,0
002594,105.4,3.86,0,10989611943.999998,0.0,4.57,105.64,101.0,101.47,101.48,1.0,3.72,108.49,105.97,111.82,111.63,0,0,0,0,0
002595,61.455,2.94,0,242089168.8,0.0,4.03,61.835,59.428,59.697,59.697,1.0,-1.89,67.24,67.24,69.31,65.67,1,0,0,0,0
002579,12.36,1.39,0,379211712.00000006,0.0,3.2,12.42,12.03,12.1,12.19,1.0,-8.1,13.52,13.52,13.52,13.41,0,0,0,0,0
002602,17.52,1.98,0,2341009346.0,0.0,3.14,17.64,17.1,17.33,17.18,1.0,4.41,17.87,17.55,20.82,18.9,0,0,0,0,0
002632,11.02,0.82,0,77333333.0,0.0,2.47,11.11,10.84,10.88,10.93,1.0,-7.63,12.57,12.18,16.39,12.02,0,0,0,0,0
002601,17.1,1.91,0,531116877.66666675,0.0,3.16,17.16,16.63,16.75,16.78,1.0,-4.26,18.15,18.15,23.79,18.46,0,0,0,0,0
002597,22.882,0.79,0,130927220.26666667,0.0,1.72,22.922,22.532,22.612,22.702,1.0,-0.26,24.55,23.27,29.03,24.97,0,0,0,0,0
002636,45.215,-2.04,0,3128745912.4999995,0.0,7.06,48.135,44.875,45.225,46.155,1.0,-1.59,48.38,48.38,48.38,50.77,1,0,0,0,0
002652,6.18,9.96,1,208977834.3333333,0.0,9.43,6.18,5.65,5.7,5.62,1.0,28.22,5.62,5.62,6.14,6.18,1,1,0,2,0
002681,5.13,1.58,0,171936155.99999997,0.0,4.55,5.17,4.94,5.0,5.05,1.0,-1.91,5.43,5.31,7.68,5.56,0,0,0,0,0
002647,12.53,-2.72,0,1187559230.0,0.0,6.06,13.1,12.32,12.73,12.88,1.0,0.0,13.4,13.4,13.4,14.17,1,1,0,0,0
002725,16.052,-0.68,0,117169838.39999999,0.0,2.6,16.412,15.992,16.012,16.162,1.0,-4.69,17.21,17.21,21.18,17.78,0,0,0,0,0
002685,8.32,-1.42,0,767592160.0,0.0,7.11,8.44,7.84,8.2,8.44,1.0,1.71,8.96,8.96,8.96,9.28,0,0,0,0,0
002698,12.84,0.16,0,89739853.0,0.0,1.95,12.96,12.71,12.72,12.82,1.0,-8.29,14.25,14.25,18.97,14.1,0,0,0,0,0
002741,21.65,-0.73,0,723545253.3333334,0.0,3.3,21.81,21.09,21.7,21.81,1.0,7.77,22.25,22.25,25.95,23.99,1,0,0,0,0
002709,52.85,1.09,0,6039265188.0,0.0,3.58,53.38,51.51,51.75,52.28,1.0,12.69,60.4,52.65,64.98,57.51,0,0,0,0,0
002583,10.23,0.2,0,160297110.0,0.0,2.25,10.39,10.16,10.16,10.21,1.0,-5.28,10.98,10.98,12.45,11.23,0,0,0,0,0
002734,17.554,-0.4,0,511661804.4,0.0,3.29,18.084,17.504,17.684,17.624,1.0,3.72,17.86,17.85,22.34,19.39,0,0,0,0,0
002747,20.8,2.06,0,209332155.66666666,0.0,2.8,20.84,20.27,20.34,20.38,1.0,-1.79,21.58,21.58,26.47,22.42,0,0,0,0,0
002738,90.8,9.38,0,3384793190.0000005,0.0,10.0,90.9,82.6,83.0,83.01,1.0,9.25,87.08,87.08,100.36,91.31,0,0,0,0,0
002756,83.407,10.05,1,1625961605.1,0.0,10.0,83.407,75.827,75.827,75.787,1.0,14.64,81.91,81.91,82.49,83.37,1,0,1,1,0
002748,12.92,0.54,0,113253616.66666667,0.0,3.35,13.23,12.8,12.84,12.85,1.0,5.64,13.3,13.3,15.74,14.14,0,0,0,0,0
002759,36.01,5.91,0,2771914292.0,0.0,8.76,36.3,33.32,34.01,34.0,1.0,7.78,39.5,39.0,55.98,37.4,0,0,0,0,0
002792,42.575,0.78,0,1026774671.3333333,0.0,2.75,43.135,41.975,41.985,42.245,1.0,-18.29,54.98,54.98,73.33,46.47,0,0,0,0,0
002782,19.42,2.86,0,251942184.0,0.0,6.83,19.57,18.28,18.29,18.88,1.0,-10.34,23.52,23.52,28.58,20.77,0,0,0,0,0
002812,84.47,7.59,0,5429401648.0,0.0,10.3,85.89,77.8,78.53,78.51,1.0,13.02,84.0,84.0,84.0,86.36,1,0,0,0,0
002765,9.42,-6.73,0,259182345.00000003,0.0,4.26,9.73,9.3,9.73,10.1,1.0,-9.07,10.43,10.41,14.23,11.11,0,0,0,0,0
