代码,现价,涨跌幅,涨停,成交额,换手率,振幅,最高,最低,今开,昨收,量比,近5日涨幅,近20日最高,近10日最高,近150日最高,涨停价,近10日涨停,前日涨停,首板涨停,连板天数,一字板涨停
000678,13.01,-4.83,0,450469349.3333333,0.0,4.83,13.54,12.88,13.2,13.67,1.0,0.31,14.44,14.44,16.74,15.04,1,0,0,0,0
000685,10.83,-1.46,0,91150970.99999999,0.0,1.27,10.95,10.81,10.91,10.99,1.0,-2.61,11.91,11.42,13.74,12.09,0,0,0,0,0
000688,39.73,-1.32,0,898078925.3333334,0.0,5.64,41.05,38.78,40.26,40.26,1.0,2.08,43.3,43.3,43.3,44.29,0,0,0,0,0
000695,13.09,0.61,0,227276808.0,0.0,4.38,13.32,12.75,13.21,13.01,1.0,0.61,15.5,14.8,19.25,14.31,1,0,0,0,0
000725,3.954,-0.5,0,1650974535.0666666,0.0,1.51,3.974,3.914,3.934,3.974,1.0,0.0,4.41,4.0,4.67,4.37,0,0,0,0,0
000733,45.88,-0.56,0,374547200.0,0.0,1.69,46.25,45.47,45.7,46.14,1.0,-0.24,53.37,46.44,59.87,50.75,0,0,0,0,0
000547,26.78,-2.97,0,3605007966.333334,0.0,3.08,27.5,26.65,27.18,27.6,1.0,-3.81,34.0,29.78,40.65,30.36,0,0,0,0,0
000751,5.37,-2.36,0,198803863.00000003,0.0,2.18,5.44,5.32,5.44,5.5,1.0,0.75,6.55,5.5,7.81,6.05,0,0,0,0,0
000737,13.66,-1.59,0,480916785.3333334,0.0,1.8,13.78,13.53,13.61,13.88,1.0,0.59,16.39,13.88,21.5,15.27,0,0,0,0,0
000758,6.73,-1.9,0,202418922.6666667,0.0,1.46,6.82,6.72,6.75,6.86,1.0,1.2,7.92,6.87,9.53,7.55,0,0,0,0,0
000762,30.8,0.16,0,1183497950.3333333,0.0,4.33,31.47,30.14,30.75,30.75,1.0,8.37,32.15,32.15,32.59,33.83,1,0,0,0,0
000779,8.68,-3.23,0,60248652.0,0.0,3.34,8.95,8.65,8.93,8.97,1.0,-2.8,9.85,9.19,10.96,9.87,0,0,0,0,0
000790,4.08,-2.86,0,111871494.0,0.0,5.24,4.28,4.06,4.21,4.2,1.0,-3.09,4.33,4.33,4.79,4.62,0,0,0,0,0
000792,37.4,0.4,0,3036441984.0000005,0.0,3.76,37.68,36.28,36.95,37.25,1.0,3.23,40.9,39.98,40.9,40.98,0,0,0,0,0
000807,35.181,2.33,0,2381736237.2,0.0,5.03,35.401,33.671,33.801,34.381,1.0,11.9,36.12,34.57,37.85,37.82,1,0,0,0,0
000811,18.72,1.57,0,624129219.0,0.0,3.96,18.95,18.22,18.35,18.43,1.0,5.52,21.43,19.13,22.08,20.27,1,1,0,0,0
000818,15.36,-1.66,0,1668226976.6666667,0.0,6.47,16.05,15.04,15.63,15.62,1.0,-27.65,25.68,22.76,25.9,17.18,0,0,0,0,0
000823,14.23,5.72,0,749075896.6666666,0.0,11.0,14.65,13.17,13.21,13.46,1.0,9.13,16.13,13.7,16.6,14.81,0,0,0,0,0
000837,10.6,-1.85,0,122136593.33333333,0.0,1.85,10.75,10.55,10.68,10.8,1.0,-0.66,13.11,10.8,13.7,11.88,0,0,0,0,0
000878,18.51,-1.07,0,721944596.0000001,0.0,2.3,18.7,18.27,18.32,18.71,1.0,1.2,23.36,18.8,29.24,20.58,0,0,0,0,0
000887,18.11,-0.88,0,215632424.00000003,0.0,1.53,18.24,17.96,18.01,18.27,1.0,-0.71,19.99,18.34,24.1,20.1,0,0,0,0,0
000901,22.39,-0.31,0,497526651.0,0.0,3.74,22.84,22.0,22.18,22.46,1.0,0.4,25.47,23.15,35.4,24.71,0,0,0,0,0
000833,23.63,-0.67,0,736712469.9999999,0.0,3.87,24.07,23.15,23.93,23.79,1.0,-4.99,30.13,27.37,30.13,26.17,0,0,0,0,0
000960,32.39,-2.44,0,1284767568.6666667,0.0,3.25,32.94,31.86,32.19,33.2,1.0,0.34,40.39,33.29,48.55,36.52,0,0,0,0,0
000967,9.5,1.39,0,699531621.3333333,0.0,5.55,9.74,9.22,9.37,9.37,1.0,4.17,9.7,9.7,9.7,10.31,0,0,0,0,0
000923,18.12,0.28,0,203621013.33333337,0.0,4.1,18.51,17.77,17.89,18.07,1.0,1.68,21.14,18.18,26.38,19.88,0,0,0,0,0
000938,26.955,2.12,0,4438898774.333333,0.0,5.3,27.365,25.965,26.095,26.395,1.0,6.86,27.68,26.64,28.23,29.03,0,0,0,0,0
000973,17.398,-2.68,0,880756619.3999999,0.0,4.59,17.928,17.108,17.518,17.878,1.0,-3.06,19.74,19.74,19.74,19.67,0,0,0,0,0
000975,30.79,-1.94,0,1120188955.3333333,0.0,3.63,31.02,29.88,30.27,31.4,1.0,2.16,33.37,31.81,41.81,34.54,0,0,0,0,0
000988,114.682,4.1,0,12598975735.133335,0.0,9.15,117.602,107.522,107.962,110.162,1.0,9.75,141.16,118.19,141.16,121.18,0,0,0,0,0
001212,51.62,-1.11,0,212266264.0,0.0,3.16,53.1,51.45,52.24,52.2,1.0,3.05,58.25,52.55,58.25,57.42,0,0,0,0,0
001203,38.19,-0.42,0,1050665762.6666667,0.0,6.13,39.72,37.37,38.2,38.35,1.0,-3.51,44.8,44.8,44.8,42.19,0,0,0,0,0
001257,23.58,-2.24,0,980335614.0,0.0,7.3,24.26,22.5,24.21,24.12,1.0,-4.65,30.0,30.0,30.0,26.53,0,0,0,0,0
001223,38.132,-1.84,0,70271640.0,0.0,3.29,39.211,37.932,37.932,38.846,1.0,11.05,40.06,40.06,45.2,42.73,0,0,0,0,0
001306,67.14,-1.84,0,34631007.99999999,0.0,2.02,68.4,67.02,67.85,68.4,1.0,-1.83,76.98,69.0,93.48,75.24,0,0,0,0,0
000983,6.46,-1.22,0,228510918.33333337,0.0,1.38,6.54,6.45,6.48,6.54,1.0,-2.56,7.62,7.23,7.7,7.19,0,0,0,0,0
001339,63.87,3.03,0,406448955.0,0.0,5.39,64.28,60.94,61.2,61.99,1.0,3.25,78.84,65.56,80.0,68.19,0,0,0,0,0
001301,73.1,0.37,0,328145693.3333334,0.0,5.25,74.81,70.99,72.11,72.83,1.0,-2.01,89.0,81.5,109.7,80.11,0,0,0,0,0
000933,33.936,1.77,0,1620914626.5333333,0.0,4.92,34.346,32.706,32.836,33.346,1.0,12.09,38.69,33.71,38.69,36.68,0,0,0,0,0
001379,20.93,-1.97,0,33458299.333333336,0.0,2.76,21.5,20.91,21.5,21.35,1.0,-1.6,24.42,21.69,26.75,23.49,0,0,0,0,0
001359,74.71,-0.03,0,67963541.33333333,0.0,2.05,74.85,73.32,74.01,74.73,1.0,-0.08,80.75,75.8,85.44,82.2,0,0,0,0,0
001389,127.12,1.19,0,1821936666.6666665,0.0,6.02,133.7,126.14,128.13,125.62,1.0,5.63,127.88,125.62,127.88,138.18,1,1,0,0,0
001270,121.53,5.01,0,1073416890.0,0.0,3.47,121.53,117.51,120.38,115.73,1.0,4.73,126.24,120.3,167.17,127.3,0,0,0,0,0
002004,5.061,-1.17,0,160342283.5,0.0,3.12,5.201,5.041,5.091,5.121,1.0,-1.36,5.49,5.18,5.83,5.63,0,0,0,0,0
002006,17.48,-1.74,0,129525239.99999999,0.0,1.52,17.67,17.4,17.62,17.79,1.0,-0.51,21.2,17.99,25.05,19.57,0,0,0,0,0
002009,24.6,-2.92,0,502357139.99999994,0.0,1.78,24.9,24.45,24.88,25.34,1.0,0.57,28.38,25.34,38.0,27.87,0,0,0,0,0
002025,78.22,10.0,1,2029667279.0,0.0,11.01,78.22,70.39,70.39,71.11,1.0,19.66,72.5,72.5,72.5,78.22,1,0,1,1,0
002029,10.01,-2.53,0,150163608.0,0.0,2.63,10.22,9.95,10.19,10.27,1.0,-6.01,10.79,10.79,14.85,11.3,0,0,0,0,0
002028,202.68,-1.96,0,1905185944.666667,0.0,3.16,206.62,200.08,202.7,206.74,1.0,-3.02,226.82,215.7,239.12,227.41,0,0,0,0,0
002031,6.09,-1.93,0,231161308.66666666,0.0,1.61,6.16,6.06,6.15,6.21,1.0,-3.94,7.6,6.78,8.82,6.83,0,0,0,0,0
002042,4.489,-0.66,0,509275128.6999999,0.0,4.65,4.679,4.469,4.639,4.519,1.0,1.58,4.79,4.52,5.01,4.97,1,1,0,0,0
002046,46.474,1.53,0,939720726.6666667,0.0,4.63,46.954,44.834,45.114,45.774,1.0,5.71,54.4,45.77,55.32,50.35,1,1,0,0,0
002050,43.78,-1.13,0,2814294999.333333,0.0,2.17,44.16,43.2,43.67,44.28,1.0,0.44,48.97,44.97,60.77,48.71,0,0,0,0,0
002049,68.48,-0.77,0,905121162.0000001,0.0,1.64,68.79,67.66,68.29,69.01,1.0,1.6,76.34,69.35,91.99,75.91,0,0,0,0,0
002068,8.34,-1.77,0,141416527.33333334,0.0,2.24,8.46,8.27,8.46,8.49,1.0,-3.25,11.03,9.21,11.5,9.34,1,0,0,0,0
002074,35.28,0.31,0,907212789.3333335,0.0,2.84,35.58,34.58,34.92,35.17,1.0,-1.78,39.66,38.11,45.07,38.69,0,0,0,0,0
002079,9.55,-1.85,0,144311298.6666667,0.0,1.34,9.65,9.52,9.64,9.73,1.0,0.63,10.77,9.79,12.3,10.7,0,0,0,0,0
002083,11.713,-1.26,0,484556528.1666666,0.0,4.13,12.103,11.613,11.903,11.863,1.0,-7.5,12.66,12.66,14.46,13.05,1,0,0,0,0
002081,3.2,-2.44,0,55484848.33333335,0.0,2.13,3.27,3.2,3.26,3.28,1.0,-2.14,3.57,3.3,3.83,3.61,0,0,0,0,0
002077,15.68,-1.63,0,269934084.00000006,0.0,1.63,15.91,15.65,15.77,15.94,1.0,-5.83,17.42,17.15,20.39,17.53,0,0,0,0,0
002091,8.77,-2.12,0,185375049.33333334,0.0,2.34,8.93,8.72,8.88,8.96,1.0,-0.68,9.32,9.1,10.63,9.86,0,0,0,0,0
002106,10.55,-0.19,0,98307902.66666666,0.0,2.65,10.7,10.42,10.44,10.57,1.0,0.57,12.83,11.2,12.83,11.63,0,0,0,0,0
002112,20.88,-1.65,0,340736544.0,0.0,2.17,21.11,20.65,20.9,21.23,1.0,-1.14,27.65,24.57,28.55,23.35,0,0,0,0,0
002080,42.656,-1.48,0,1376105314.9333334,0.0,2.91,43.426,42.166,42.426,43.296,1.0,4.71,47.14,43.35,53.14,47.63,0,0,0,0,0
002108,4.79,-2.04,0,211849234.99999997,0.0,2.45,4.88,4.76,4.86,4.89,1.0,-2.24,5.22,5.03,5.65,5.38,0,0,0,0,0
002121,7.59,-2.44,0,172149882.66666666,0.0,1.67,7.71,7.58,7.71,7.78,1.0,-3.31,10.24,8.63,10.74,8.56,0,0,0,0,0
002126,44.582,0.93,0,1081216038.6,0.0,4.71,45.622,43.542,43.662,44.172,1.0,2.84,55.38,45.06,55.71,48.59,0,0,0,0,0
002139,12.011,-1.31,0,118342759.6,0.0,0.9,12.061,11.951,12.051,12.171,1.0,-1.8,13.06,12.62,14.58,13.39,0,0,0,0,0
002150,32.68,10.03,1,1265235378.0,0.0,12.69,32.68,28.91,29.4,29.7,1.0,3.32,39.41,39.41,39.41,32.67,0,0,1,1,0
002129,8.46,-1.86,0,431693455.3333334,0.0,1.62,8.55,8.41,8.51,8.62,1.0,-5.79,10.38,9.82,11.86,9.48,0,0,0,0,0
002115,12.26,-1.84,0,399970855.99999994,0.0,2.08,12.38,12.12,12.26,12.49,1.0,0.49,14.28,12.63,21.0,13.74,0,0,0,0,0
002155,30.73,-3.27,0,2553314786.6666665,0.0,3.12,31.16,30.17,30.58,31.77,1.0,0.0,36.76,31.77,43.37,34.95,1,1,0,0,0
002125,12.935,-1.37,0,130777734.99999999,0.0,2.06,13.055,12.785,12.995,13.115,1.0,-1.37,15.63,13.79,16.68,14.43,0,0,0,0,0
002156,44.659,0.2,0,2691766508.2000003,0.0,3.93,45.189,43.439,43.609,44.569,1.0,5.5,48.58,44.67,59.12,49.03,0,0,0,0,0
002167,12.42,-1.35,0,215407500.00000006,0.0,1.75,12.55,12.33,12.41,12.59,1.0,0.89,15.09,12.6,16.6,13.85,0,0,0,0,0
002176,10.49,0.0,0,1231087966.6666667,0.0,4.67,10.71,10.22,10.39,10.49,1.0,3.25,11.09,11.09,12.87,11.54,1,0,0,0,0
002185,12.108,-0.25,0,1397298313.1999998,0.0,3.46,12.318,11.898,11.978,12.138,1.0,1.68,14.4,12.81,15.98,13.35,0,0,0,0,0
002240,39.0,-1.37,0,1716479012.0,0.0,5.74,40.6,38.33,40.05,39.54,1.0,-1.09,44.0,44.0,46.18,43.49,1,0,0,0,0
002202,23.84,0.0,0,5050084795.0,0.0,4.99,24.2,23.01,23.42,23.84,1.0,-6.22,33.3,28.78,37.03,26.22,0,0,0,0,0
002254,10.63,-0.28,0,160980084.0,0.0,2.35,10.74,10.49,10.55,10.66,1.0,0.76,13.79,10.8,14.09,11.73,0,0,0,0,0
002229,18.33,-2.55,0,904325260.0,0.0,2.71,18.75,18.24,18.48,18.81,1.0,-0.22,19.3,19.3,19.3,20.69,0,0,0,0,0
002281,108.09,10.0,1,9274606361.999998,0.0,12.21,108.09,96.09,96.13,98.26,1.0,24.27,100.64,99.08,100.64,108.09,0,0,1,1,0
002290,66.54,4.33,0,527385705.99999994,0.0,7.35,67.27,62.58,63.29,63.78,1.0,6.19,68.37,64.54,68.41,70.16,0,0,0,0,0
002324,15.216,-1.49,0,222210093.00000003,0.0,1.88,15.476,15.186,15.296,15.446,1.0,-0.52,17.63,15.5,25.61,16.99,0,0,0,0,0
002340,7.94,-1.12,0,809670135.0,0.0,2.12,8.04,7.87,7.94,8.03,1.0,-0.38,9.25,8.18,10.18,8.83,0,0,0,0,0
002192,73.05,1.91,0,2850625644.9999995,0.0,8.76,75.78,69.5,71.96,71.68,1.0,3.43,84.44,84.44,84.44,78.85,1,0,0,0,0
002338,51.31,2.7,0,331369740.00000006,0.0,6.41,52.58,49.38,49.62,49.96,1.0,6.83,53.59,50.02,68.93,54.96,0,0,0,0,0
002326,23.03,-0.52,0,642879288.0,0.0,4.36,23.46,22.45,22.96,23.15,1.0,-0.95,24.69,23.87,33.0,25.46,0,0,0,0,0
002353,111.793,0.59,0,2971033020.4,0.0,5.7,114.243,107.903,110.913,111.133,1.0,12.11,117.1,111.13,129.29,122.25,1,1,0,0,0
002263,4.45,-5.52,0,1883714917.3333335,0.0,7.86,4.78,4.41,4.72,4.71,1.0,3.49,5.18,5.18,5.18,5.18,1,0,0,0,0
002371,472.84,1.91,0,4368796888.333332,0.0,4.31,478.0,458.01,461.0,463.98,1.0,4.95,474.02,470.01,534.0,510.38,0,0,0,0,0
002384,131.9,10.0,1,12172860230.0,0.0,4.83,131.9,126.11,128.0,119.91,1.0,21.01,120.5,119.91,120.5,131.9,1,1,0,2,0
000032,17.655,-3.39,0,360884370.1666666,0.0,3.61,18.185,17.525,18.075,18.275,1.0,-3.39,19.88,19.62,24.16,20.1,0,0,0,0,0
002402,31.111,0.71,0,1010162074.9,0.0,3.59,31.601,30.491,30.591,30.891,1.0,3.56,33.38,30.9,57.3,33.98,0,0,0,0,0
002407,27.306,-2.43,0,1765470647.6,0.0,5.57,27.926,26.366,27.776,27.986,1.0,-1.97,31.61,29.08,41.8,30.78,0,0,0,0,0
002392,7.36,1.38,0,118978360.99999999,0.0,4.27,7.47,7.16,7.22,7.26,1.0,3.95,7.87,7.28,9.14,7.99,0,0,0,0,0
002270,27.76,-1.56,0,328128278.3333334,0.0,2.3,28.27,27.62,27.79,28.2,1.0,1.87,37.44,28.24,37.8,31.02,0,0,0,0,0
002413,13.47,-0.37,0,1611021159.0,0.0,4.29,13.85,13.27,13.36,13.52,1.0,2.9,15.76,14.38,20.29,14.87,0,0,0,0,0
002428,55.59,2.47,0,5112434429.333334,0.0,6.18,56.7,53.35,53.8,54.25,1.0,11.4,55.03,55.03,55.03,59.68,1,0,0,0,0
002432,86.525,0.49,0,2579355394.0,0.0,10.44,88.505,79.515,85.255,86.105,1.0,8.9,87.31,87.31,87.31,94.72,1,0,0,0,0
002378,31.95,-0.59,0,1410638663.0,0.0,2.86,32.38,31.46,31.65,32.14,1.0,1.46,48.42,33.19,48.42,35.35,0,0,0,0,0
002409,84.14,0.9,0,870147087.3333333,0.0,4.21,85.47,81.96,82.34,83.39,1.0,6.17,93.34,86.59,100.63,91.73,0,0,0,0,0
002463,85.34,2.12,0,8638888080.0,0.0,3.54,86.61,83.65,84.18,83.57,1.0,8.31,93.46,84.89,93.46,91.93,1,1,0,0,0
002460,81.01,-1.22,0,5317497047.666667,0.0,4.73,83.78,79.9,82.3,82.01,1.0,4.79,82.81,82.81,82.81,90.21,1,0,0,0,0
002466,57.65,-1.06,0,2896358385.0,0.0,3.67,59.17,57.03,58.13,58.27,1.0,3.97,58.39,58.39,66.65,64.1,0,0,0,0,0
002465,14.841,-1.26,0,711703753.5,0.0,2.46,15.071,14.701,14.851,15.031,1.0,0.2,17.71,15.43,26.56,16.53,0,0,0,0,0
002471,9.05,0.44,0,2617208076.6666665,0.0,7.66,9.49,8.8,9.02,9.01,1.0,2.61,9.89,9.89,10.87,9.91,1,0,0,0,0
002436,22.05,1.52,0,1715813754.3333333,0.0,3.87,22.13,21.29,21.46,21.72,1.0,7.09,25.06,21.73,27.31,23.89,0,0,0,0,0
002446,9.92,-1.49,0,197633599.99999997,0.0,1.79,10.03,9.85,10.0,10.07,1.0,-0.5,11.57,10.23,14.67,11.08,0,0,0,0,0
002472,37.04,-0.24,0,399139211.0,0.0,2.83,37.46,36.41,36.71,37.13,1.0,0.9,39.83,37.45,49.47,40.84,0,0,0,0,0
002478,11.09,0.27,0,690649550.9999999,0.0,3.8,11.27,10.85,11.08,11.06,1.0,3.84,13.1,11.47,13.87,12.17,1,1,0,0,0
002497,23.31,0.56,0,1347429791.9999998,0.0,7.98,24.46,22.61,24.25,23.18,1.0,1.26,25.77,24.86,29.65,25.5,0,0,0,0,0
002519,8.1,0.25,0,627617575.0,0.0,4.58,8.25,7.88,8.0,8.08,1.0,-1.22,9.15,8.95,12.62,8.89,0,0,0,0,0
002520,5.45,-2.85,0,87877545.0,0.0,2.14,5.56,5.44,5.53,5.61,1.0,-3.2,7.21,5.83,7.21,6.17,0,0,0,0,0
002543,8.281,-2.36,0,53951473.400000006,0.0,2.83,8.481,8.241,8.421,8.481,1.0,-5.69,9.62,9.31,11.74,9.33,0,0,0,0,0
002491,16.14,6.18,0,5966640106.666667,0.0,14.87,16.66,14.4,15.59,15.2,1.0,34.95,15.2,15.2,15.2,16.72,1,1,0,0,0
002549,19.2,0.63,0,964881727.3333335,0.0,4.93,19.6,18.66,18.75,19.08,1.0,4.23,21.25,19.82,25.35,20.99,0,0,0,0,0
002527,13.59,-1.66,0,75746100.0,0.0,1.59,13.69,13.47,13.66,13.82,1.0,-0.37,15.44,13.99,18.58,15.2,0,0,0,0,0
002552,17.68,0.91,0,104870059.00000001,0.0,4.05,17.87,17.16,17.3,17.52,1.0,8.0,20.28,17.56,22.87,19.27,0,0,0,0,0
002453,5.05,-3.44,0,61076580.00000001,0.0,3.25,5.21,5.04,5.2,5.23,1.0,-4.54,6.48,5.55,8.47,5.75,0,0,0,0,0
002553,25.22,-3.96,0,334071920.0,0.0,2.59,25.88,25.2,25.86,26.26,1.0,2.9,26.45,26.39,30.9,28.89,0,0,0,0,0
002579,12.73,-2.45,0,817867141.3333335,0.0,2.22,12.84,12.55,12.6,13.05,1.0,3.58,13.1,13.1,13.45,14.36,1,0,0,0,0
002583,10.47,0.1,0,339690774.0,0.0,3.06,10.63,10.31,10.36,10.46,1.0,4.18,11.42,10.72,12.45,11.51,0,0,0,0,0
002594,99.03,-2.16,0,3765990904.999999,0.0,1.38,100.21,98.81,100.21,101.22,1.0,-3.53,111.82,108.49,111.82,111.34,0,0,0,0,0
002575,7.71,-4.58,0,586969350.0,0.0,8.91,8.33,7.61,8.01,8.08,1.0,-12.68,9.59,9.29,9.59,8.89,0,0,0,0,0
002595,55.103,-2.63,0,190717470.66666666,0.0,2.72,56.476,54.938,55.883,56.593,1.0,0.49,65.71,60.2,69.31,62.25,0,0,0,0,0
002597,23.652,0.21,0,181081642.13333333,0.0,2.88,23.972,23.292,23.412,23.602,1.0,3.41,25.85,24.55,29.03,25.96,0,0,0,0,0
002632,11.58,-1.61,0,109936102.0,0.0,1.53,11.69,11.51,11.68,11.77,1.0,-3.42,14.31,12.79,16.39,12.95,0,0,0,0,0
002636,37.065,10.03,1,2259302061.6666665,0.0,10.3,37.065,33.595,33.725,33.685,1.0,18.4,34.88,34.08,34.88,37.05,0,0,1,1,0
002647,9.36,3.54,0,166251682.99999997,0.0,6.31,9.45,8.88,9.02,9.04,1.0,8.84,9.96,9.77,10.65,9.94,0,0,0,0,0
002681,5.31,-1.3,0,137085888.33333334,0.0,2.6,5.43,5.29,5.32,5.38,1.0,0.0,6.1,5.48,7.68,5.92,0,0,0,0,0
002652,4.44,-1.11,0,65944946.666666664,0.0,2.67,4.49,4.37,4.49,4.49,1.0,-3.69,6.14,4.97,6.14,4.94,0,0,0,0,0
002698,13.58,-0.8,0,69357215.99999999,0.0,0.88,13.65,13.53,13.61,13.69,1.0,0.82,15.42,13.71,18.97,15.06,0,0,0,0,0
002685,7.78,0.91,0,790090848.0,0.0,4.8,8.04,7.67,7.76,7.71,1.0,5.42,7.72,7.72,8.59,8.48,1,1,0,0,0
002601,17.62,-2.0,0,258061641.6666667,0.0,1.39,17.86,17.61,17.85,17.98,1.0,0.17,20.63,18.03,23.79,19.78,0,0,0,0,0
002734,17.214,-1.43,0,320176630.4,0.0,2.12,17.494,17.124,17.254,17.464,1.0,-2.1,22.34,17.86,22.34,19.21,0,0,0,0,0
002725,16.052,0.12,0,138085926.0,0.0,3.24,16.192,15.672,15.702,16.032,1.0,6.36,17.92,16.1,21.18,17.64,0,0,0,0,0
002738,77.5,0.31,0,1409811487.0,0.0,4.0,78.19,75.1,77.5,77.26,1.0,4.6,80.1,77.26,100.36,84.99,0,0,0,0,0
002748,11.75,-0.93,0,42484570.00000001,0.0,2.11,11.92,11.67,11.78,11.86,1.0,0.95,13.28,11.89,15.74,13.05,0,0,0,0,0
002741,17.29,-1.2,0,112065858.66666667,0.0,1.43,17.44,17.19,17.3,17.5,1.0,-4.21,21.38,18.84,25.95,19.25,0,0,0,0,0
002747,20.04,-2.24,0,187284430.00000003,0.0,1.32,20.28,20.01,20.27,20.5,1.0,-1.04,22.75,20.5,26.47,22.55,0,0,0,0,0
002709,43.591,-2.44,0,3560507077.0000005,0.0,5.89,45.101,42.471,44.511,44.681,1.0,-4.09,50.7,48.25,50.7,49.15,0,0,0,0,0
002733,27.402,-1.19,0,463429194.8666667,0.0,1.59,27.732,27.292,27.632,27.732,1.0,8.17,29.89,28.04,29.89,30.51,0,0,0,0,0
002756,69.857,-2.25,0,1145407923.5000002,0.0,5.79,72.447,68.307,72.437,71.467,1.0,-4.38,82.49,82.49,82.49,78.61,1,0,0,0,0
002602,16.76,-4.61,0,2210687237.0000005,0.0,3.36,17.27,16.68,17.26,17.57,1.0,-2.16,18.0,17.87,20.82,19.33,0,0,0,0,0
002782,21.83,3.07,0,286911716.6666666,0.0,6.7,22.19,20.77,20.8,21.18,1.0,4.0,28.58,25.96,28.58,23.3,1,0,0,0,0
002792,47.345,-3.47,0,2893496766.9999995,0.0,4.87,48.845,46.455,47.475,49.045,1.0,10.68,51.06,51.06,73.33,53.95,1,0,0,0,0
002765,10.14,-1.17,0,98983638.0,0.0,1.75,10.23,10.05,10.16,10.26,1.0,1.2,11.28,10.28,14.23,11.29,0,0,0,0,0
002796,50.47,-1.31,0,793548230.0000001,0.0,3.42,51.75,50.0,50.07,51.14,1.0,7.57,67.88,52.5,67.88,56.25,1,0,0,0,0
